experiment_id,scenario_generator,scenario_variant_id,seed,method,passed,assignment_valid,rates_valid,oracle_dominance_valid,message
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4143,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4143,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4143,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4143,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4143,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4144,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4144,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4144,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4144,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4144,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4144,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4144,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4144,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4144,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4144,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4145,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4145,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4145,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4145,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4145,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4145,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4145,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4145,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4145,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4145,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4146,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4146,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4146,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4146,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4146,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4146,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4146,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4146,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4146,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4146,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4147,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4147,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4147,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4147,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4147,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4147,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4147,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4147,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4147,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4147,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4148,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4148,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4148,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4148,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4148,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4148,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4148,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4148,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4148,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4148,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4149,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4149,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4149,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4149,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4149,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4149,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4149,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4149,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4149,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4149,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4150,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4150,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4150,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4150,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4150,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4150,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4150,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4150,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4150,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4150,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4151,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4151,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4151,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4151,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4151,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4151,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4151,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4151,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4151,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4151,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4152,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4152,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4152,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4152,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4152,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4152,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4152,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4152,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4152,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4152,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4153,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4153,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4153,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4153,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4153,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4153,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4153,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4153,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4153,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4153,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4154,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4154,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4154,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4154,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4154,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4154,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4154,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4154,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4154,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4154,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4155,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4155,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4155,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4155,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4155,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4155,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4155,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4155,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4155,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4155,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4156,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4156,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4156,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4156,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4156,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4156,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4156,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4156,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4156,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4156,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4157,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4157,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4157,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4157,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4157,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4157,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4157,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4157,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4157,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4157,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4158,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4158,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4158,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4158,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4158,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4158,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4158,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4158,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4158,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4158,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4159,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4159,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4159,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4159,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4159,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4159,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4159,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4159,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4159,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4159,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4160,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4160,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4160,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4160,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4160,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4160,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4160,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4160,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4160,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4160,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4161,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4161,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4161,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4161,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4161,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4161,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4161,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4161,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4161,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4161,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4162,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4162,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4162,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4162,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4162,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4162,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4162,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4162,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4162,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4162,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4163,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4163,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4163,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4163,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4163,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4163,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4163,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4163,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4163,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4163,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4164,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4164,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4164,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4164,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4164,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4164,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4164,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4164,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4164,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4164,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4165,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4165,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4165,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4165,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4165,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4165,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4165,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4165,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4165,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4165,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4166,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4166,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4166,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4166,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4166,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4166,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4166,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4166,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4166,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4166,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4167,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4167,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4167,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4167,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4167,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4167,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4167,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4167,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4167,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4167,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4168,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4168,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4168,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4168,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4168,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4168,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4168,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4168,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4168,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4168,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4169,wrench_oracle,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4169,oracle_scalar_assignment,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4169,hungarian_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4169,capacity_greedy_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4169,cbba_slots,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4169,replicator_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4169,bnn_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4169,smith_wrench_deficit,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4169,smith_wrench_marginal,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4169,support_dual_wrench_market,True,True,True,True,
SP3_MC_wrench_comparison,off_center_com,off_center_com_v00,4170,wrench_oracle,True,True,True,True,
