source,request_kind,query_id,window_id,status,http_status,attempts,error,cache_file,url,params,elapsed_ms,retrieved_at_utc
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\f143b68eb838c5a8e045d396833b0271de03d24233cbe83101766c9a42a31dc5.json,https://api.unpaywall.org/v2/10.1109%2Ficccworkshops57813.2023.10233718,{},0,2026-09-13T02:49:36.324142+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\bd18519809ecca662eecea2b9d627e9575d117025bb2b9470b973082d2b8aaf3.json,https://api.unpaywall.org/v2/10.5220%2F0014767700004818,{},0,2026-09-13T02:49:36.325528+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\608a68bd8810796de79ecc1af444840cba4d1dd09db1f7572258a827a340bae1.json,https://api.unpaywall.org/v2/10.3390%2Fdrones7020103,{},0,2026-09-13T02:49:36.326449+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\4ea1f34c9b72e940d744525d7b69a21fcafaa61083f0f6d44113df49a4c4fe6b.json,https://api.unpaywall.org/v2/10.2514%2F6.2024-2744,{},0,2026-09-13T02:49:36.327325+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\fb1752b6d900575c7d899ce157e375510f0fa3a4142eecce702c8f33e0221c75.json,https://api.unpaywall.org/v2/10.1038%2Fs41598-026-41881-w,{},0,2026-09-13T02:49:36.328143+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\cdc5e82c1dbd6cc7a436cb0a8fa1218c43511896ab0cab84b4edc3f3849535e7.json,https://api.unpaywall.org/v2/10.1109%2Flra.2025.3632108,{},0,2026-09-13T02:49:36.329031+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\03373ec2c3dae1bca42db9e0718b075ef7cf6f31245304aad7887fa5a9c93935.json,https://api.unpaywall.org/v2/10.5772%2F9339,{},0,2026-09-13T02:49:36.329879+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\d3a6c04d3b69c80120c47a160ac2a9ae61434d565248c55fd5582b9006f39373.json,https://api.unpaywall.org/v2/10.1109%2Ficarsc52212.2021.9429795,{},0,2026-09-13T02:49:36.330744+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\9ff842afa5e4a29ee7400b1aaf2f8b532363cd0b6509e94e4a6b598209e1d935.json,https://api.unpaywall.org/v2/10.1109%2Fcdc.1990.203775,{},0,2026-09-13T02:49:36.366239+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\2f12b7b756e259c55985e1d6a53215860d2807989ed8c6f6a798126dd2ca8f6a.json,https://api.unpaywall.org/v2/10.1007%2F978-4-431-68275-2_20,{},0,2026-09-13T02:49:36.367322+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\873c21cb6a08abba60b3c7461eaa83aa6c26d3c928d76a0168f62af987239399.json,https://api.unpaywall.org/v2/10.1109%2Fcdc.1990.203774,{},0,2026-09-13T02:49:36.368259+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\9ae56657687e91378eba703b6e77a32dfa9bb8fc5c9a510a966dbeb4d4317832.json,https://api.unpaywall.org/v2/10.3233%2Fica-1999-6401,{},0,2026-09-13T02:49:36.369150+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\c66ff47736e33dae26af96bf6e9cc7d96d8427423819e1a3e1e23a079d456596.json,https://api.unpaywall.org/v2/10.1007%2Fbf00735438,{},0,2026-09-13T02:49:36.370037+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\d27d7103306f1739d6475314867d0fe3c2dec1c2049ec44776e5b6820dabc69e.json,https://api.unpaywall.org/v2/10.23919%2Facc.1986.4789237,{},0,2026-09-13T02:49:36.370894+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\75c2bdae13c0b2c88589a27608ee2738d0db52ed72355fe79a1752dfc40ed44c.json,https://api.unpaywall.org/v2/10.1016%2Fb978-0-444-89700-8.50151-2,{},0,2026-09-13T02:49:36.371744+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\74f85da398a1bb784d8937a02ffe3c769e929a0d97ee2f7a51e3543c3d9d5bfb.json,https://api.unpaywall.org/v2/10.23919%2Facc.1992.4792687,{},0,2026-09-13T02:49:36.372633+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\c7a67d6b82ef50d7ef254c1c5f1d166cfdd3384ab92353d68df86f9d7dee9258.json,https://api.unpaywall.org/v2/10.2514%2F6.1979-928,{},0,2026-09-13T02:49:36.373490+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\464fc6d530d2e9968c192819e7af1923f1df92c0d3f838a25df3a5785a6701ab.json,https://api.unpaywall.org/v2/10.2514%2F6.1993-3951,{},0,2026-09-13T02:49:36.374953+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\6d9d1621186daca0ee2e2af07963d3903240dea9dbd60bea9719fbc8100de050.json,https://api.unpaywall.org/v2/10.1109%2F56.806,{},0,2026-09-13T02:49:36.375863+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\2005e766cb7a9febd3213fa83695d551dabd28e62feb2ebc3ed5f4a76a09c064.json,https://api.unpaywall.org/v2/10.1016%2Fs0921-8890%2898%2900066-9,{},0,2026-09-13T02:49:36.376711+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\6727a39b3c3fe842b3ce05c40a0d106dac6996dc3d1c2ef36d6a16f008574288.json,https://api.unpaywall.org/v2/10.1016%2Fs0921-8890%2899%2900039-1,{},0,2026-09-13T02:49:36.377665+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\a60fd1240ad98f375969f9ed0128b24dfc5391e593b711655713ecf889691184.json,https://api.unpaywall.org/v2/10.2514%2F6.1996-1037,{},0,2026-09-13T02:49:36.378664+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\960c5fefce5e4e3d07e85417a19cde9a9817d0c051f2ff8a89b5b58d2e41ac38.json,https://api.unpaywall.org/v2/10.1179%2Frmt.1994.5.2-4.221,{},0,2026-09-13T02:49:36.379597+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\eb002fa8851398de1731fe71e1dd65b0dcbed149809600d94ec4370b7166be44.json,https://api.unpaywall.org/v2/10.1109%2Ficsyse.1989.48682,{},0,2026-09-13T02:49:36.380482+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\fb44cb4e859d6710042570d65c6cd5e7d0be1a51cb281384fe742708824cf399.json,https://api.unpaywall.org/v2/10.4271%2F440168,{},0,2026-09-13T02:49:36.381358+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\3475363a06ced4f6bc98fd1f243619504b5e804ead9a501c9403365432cd5525.json,https://api.unpaywall.org/v2/10.1002%2Frob.4620050506,{},0,2026-09-13T02:49:36.406715+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\7fee3664618ae6bc9921cd7ab5b7015ca419417b01ecdd0bf0e7d252738f16c0.json,https://api.unpaywall.org/v2/10.2514%2F6.1995-3814,{},0,2026-09-13T02:49:36.409676+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\c0d3b28b7adab324ee0d9a8b2db67bff76de6be30de4f95fe80b1f4fff57c59b.json,https://api.unpaywall.org/v2/10.1115%2Fdetc1994-0238,{},0,2026-09-13T02:49:36.410656+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\9ff2eef9e4146846d221eb6fbc75335f6cc4596f94e614369e95af4059d359e2.json,https://api.unpaywall.org/v2/10.1007%2Fbf00440417,{},0,2026-09-13T02:49:36.411541+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\9fd6ef2cbe96a8d24c4fac296e9573caa59549e20a4464809398ef011e516b76.json,https://api.unpaywall.org/v2/10.1016%2F0265-9646%2895%2993236-e,{},0,2026-09-13T02:49:36.412383+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\e29870b2457073e80de001b44c51fc81a606f357873804b293ef796be9d24016.json,https://api.unpaywall.org/v2/10.1109%2F72.80294,{},0,2026-09-13T02:49:36.413203+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\fe10aaff2498ed90bfbfa18f924fd8773c3a194f091337e330983d004eb39957.json,https://api.unpaywall.org/v2/10.1109%2F100.388293,{},0,2026-09-13T02:49:36.414038+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\7882eac27d0df5e808079b2861b62706a6142ab091769e3da28f7832862e7611.json,https://api.unpaywall.org/v2/10.4271%2F460027,{},0,2026-09-13T02:49:36.414895+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\f2f59229064fe2d61b311b863158a60e6aaceb053208bea08bb450dd0c3dd3a1.json,https://api.unpaywall.org/v2/10.21275%2Fv5i5.nov163159,{},0,2026-09-13T02:49:36.415740+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\1b0cf3e26b60185f2c8e65d3e1e1aa49cf4aa0059acfb4fb709e18ce50673e46.json,https://api.unpaywall.org/v2/10.1109%2Ficarsc55462.2022.9784801,{},0,2026-09-13T02:49:36.416603+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\07f191dc1bdbe8ce293ed808acafc476fea90a13af405db15e67f5bc0538034f.json,https://api.unpaywall.org/v2/10.3724%2Fsp.j.1218.2011.00279,{},0,2026-09-13T02:49:36.417501+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\9511064cb60a054f5526230d0dd7fe2bac1d4d36ca49453176011602d2c06b16.json,https://api.unpaywall.org/v2/10.5220%2F0002068501260135,{},0,2026-09-13T02:49:36.418336+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\b0b3d13f0a82eba8919866729bfe6c3bfd9dd3065d1a2e143ecf6c99f9726cdb.json,https://api.unpaywall.org/v2/10.1109%2Flra.2022.3191190,{},0,2026-09-13T02:49:36.419199+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\dc38b0019c20ca58233f68b135e05ea0cd1ffec126c638b45b76588de0cc55aa.json,https://api.unpaywall.org/v2/10.1109%2Fmrs50823.2021.9620678,{},0,2026-09-13T02:49:36.420085+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\a4e15352c556019982a5f869905700499a647ef30017b854559708485d43956a.json,https://api.unpaywall.org/v2/10.1109%2Flcsys.2024.3349989,{},0,2026-09-13T02:49:36.420925+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\930d41ce49c4f7b96c6dee828272cf1e06604fa404ffb29228d5d4623d8412ce.json,https://api.unpaywall.org/v2/10.3724%2Fspj.1218.2012.00114,{},0,2026-09-13T02:49:36.421792+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\67f4c9ca0c00c3f2ce189eb00d5206fd14656860aa421205442fc3da93f45d90.json,https://api.unpaywall.org/v2/10.1016%2Fj.ejcon.2026.101598,{},0,2026-09-13T02:49:36.422648+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\4e50a2a4dcc00c1412cdead2f31641386218278ff1411e73af418df2904936e6.json,https://api.unpaywall.org/v2/10.1007%2Fs10015-023-00908-5,{},0,2026-09-13T02:49:36.449990+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\51ae6350108b0d9b31aa6331e385cf41c6499d77effc3b8787b4395dc9b97666.json,https://api.unpaywall.org/v2/10.1007%2Fs10514-018-9726-5,{},0,2026-09-13T02:49:36.451155+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\2a1b3f77f83e1687ebc153aa6b02ac0a62d72b97ce53614d6c678bfee008037d.json,https://api.unpaywall.org/v2/10.1109%2Flra.2022.3145987,{},0,2026-09-13T02:49:36.452223+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\fc1f06112ae421126d4580c6efc7c323849798004ad2751ff319b6ba1e6b2ccd.json,https://api.unpaywall.org/v2/10.1007%2F978-3-031-74010-7_9,{},0,2026-09-13T02:49:36.453150+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\3405f49eb2631807148cd7c757601c8f74bed201e4d16855c93c0c895b05f649.json,https://api.unpaywall.org/v2/10.20965%2Fjrm.2025.p0310,{},0,2026-09-13T02:49:36.454051+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\098ca1bd5aec9932e5fd59fb625221444dcd0df25804f62a2c283bff2eacf5d6.json,https://api.unpaywall.org/v2/10.1109%2Fmesa61532.2024.10704869,{},0,2026-09-13T02:49:36.454924+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\e48e8a3216c1a68610fe70573109ee1248fe8a2ddb94a44709ca7a63d1eafba1.json,https://api.unpaywall.org/v2/10.1109%2Fro-man60168.2024.10731296,{},0,2026-09-13T02:49:36.455832+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\fe47b2df238da1c88e24b1a9e054331438edd741dd1453804acb70332f264d0c.json,https://api.unpaywall.org/v2/10.1007%2F978-3-540-74024-7_24,{},0,2026-09-13T02:49:36.456931+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\5b78d95a573fcdc66eb2ea29d522e3a33c175a51c545ebb20befcac398a2a613.json,https://api.unpaywall.org/v2/10.1109%2Fojcs.2023.3238324,{},0,2026-09-13T02:49:36.458736+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\b9471bed1be9d3de8e174ca0aa98703c6cfa5dec29029ae8a054db40a65f0541.json,https://api.unpaywall.org/v2/10.1109%2Fcase59546.2024.10711443,{},0,2026-09-13T02:49:36.459653+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\77c0222bc4dfb0104d1414af0f542b6b92e5c6191f0638662a1d331b07ff19ff.json,https://api.unpaywall.org/v2/10.1145%2F3643834.3661542,{},0,2026-09-13T02:49:36.460520+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\6ed2349d9c1480a10e6f97f19d2c3b28844c15eae30c65846825c1337b6e4937.json,https://api.unpaywall.org/v2/10.1109%2Ficoeit63558.2025.11211570,{},0,2026-09-13T02:49:36.461345+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\ad75b6aa54ff6fa167807ea628a7e886fbf2c58516d3e785eeb5fef5e3c5a134.json,https://api.unpaywall.org/v2/10.1007%2F978-3-319-19947-4_9,{},0,2026-09-13T02:49:36.462192+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\8f61904f27681add7eb3fcc1b0fbce3e14bc5017aa9422ff2067fe7d133c591d.json,https://api.unpaywall.org/v2/10.1109%2Ficra.2019.8794176,{},0,2026-09-13T02:49:36.463098+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\62a038a26b7cf28e2ef050c8f16eb7aae354378758773cda7d90f785dc02c82a.json,https://api.unpaywall.org/v2/10.1115%2F1.4066804,{},0,2026-09-13T02:49:36.463955+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\f865e3f1f3c65d5ac292cba1c14558e2dc8a246d29663e1bd743737f13235f5a.json,https://api.unpaywall.org/v2/10.1109%2Flra.2025.3552267,{},0,2026-09-13T02:49:36.464791+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\d0e25b4fef2b9871e33461980caf3d556534268997374f9391e6b0129da00798.json,https://api.unpaywall.org/v2/10.2514%2F6.2026-2245,{},0,2026-09-13T02:49:36.465679+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\34557caa6da9311bf122990532f65823030997b7eba4c743cf32b327a9c9e8b2.json,https://api.unpaywall.org/v2/10.1017%2F9781108552011.012,{},0,2026-09-13T02:49:36.495176+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\a28550ba50e0555989ff8d1934d5c3f96cb232b6bff8a9d97c21077b5ebc76cd.json,https://api.unpaywall.org/v2/10.1109%2Fmrs50823.2021.9620541,{},0,2026-09-13T02:49:36.496245+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\f78d6f0b938fcd0f0c61f44112949159468c2d52d5e879875081c157b4d2e93e.json,https://api.unpaywall.org/v2/10.1109%2Firos47612.2022.9981873,{},0,2026-09-13T02:49:36.497116+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\330a3099bcff337a824580e1dd429030c8343f1c24c92ac6e7bcf7fffca7ae86.json,https://api.unpaywall.org/v2/10.1109%2Flra.2024.3412630,{},0,2026-09-13T02:49:36.498002+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\4d8edb853a68f59a02fbbd2c86b30361448cf4206e945af73c459d201ad6bed2.json,https://api.unpaywall.org/v2/10.15607%2Frss.2007.iii.004,{},0,2026-09-13T02:49:36.498841+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\9afaaf5b79b91a0798c00418d2aa7990c7eb956b71932a88607ddda46b33ba84.json,https://api.unpaywall.org/v2/10.1109%2Flra.2026.3692095,{},0,2026-09-13T02:49:36.499824+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\3d8f9b1994a7aab3beb09d050d65ca1689975baefcf2ba34c5d62f7445eed670.json,https://api.unpaywall.org/v2/10.7551%2Fmitpress%2F7830.003.0005,{},0,2026-09-13T02:49:36.500691+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\8a16773589defe16decdd65308acbf494cb39318d07cdeb9d84766dfea88921f.json,https://api.unpaywall.org/v2/10.1109%2Flra.2024.3440096,{},0,2026-09-13T02:49:36.501504+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\b0b8c043d01e8db36a3b2f05784aae8f3a8ac227e49cafdef91bbfbe71760654.json,https://api.unpaywall.org/v2/10.3389%2Ffrobt.2022.1067502,{},0,2026-09-13T02:49:36.502350+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\a3d5ddaa6edd3e4657e6f9f9263e786273afdcd67e1b690c280f3a20b4dd954b.json,https://api.unpaywall.org/v2/10.1109%2Frobot.2008.4543409,{},0,2026-09-13T02:49:36.503227+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\9687ad45ba5c8c2d9002f638d7431f1d3c6471de075882ca793ac5fac3a665c4.json,https://api.unpaywall.org/v2/10.1109%2Ftepra.2014.6869145,{},0,2026-09-13T02:49:36.504146+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\7f7fe08cff0a3e735af2a2a7a7603e75d3ba1887bd0197cd23351195da8b516c.json,https://api.unpaywall.org/v2/10.1145%2F3787370.3787393,{},0,2026-09-13T02:49:36.505522+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\1a87be513fa206fc1fc7ff8e2429a4d1eec718be2f57cecfb101ece82b6d687e.json,https://api.unpaywall.org/v2/10.1109%2Ftro.2006.875488,{},0,2026-09-13T02:49:36.506527+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\fd76cc6926ace4afb3bbfa4705274b373501e5a5441d7e46ee3773e49e6fbf27.json,https://api.unpaywall.org/v2/10.1007%2Fs10514-012-9306-z,{},0,2026-09-13T02:49:36.508607+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\cd8996ef918195c4f821d02587831003c28c1b48314778f2cb42ddaf770dbf4c.json,https://api.unpaywall.org/v2/10.1109%2Ficra.2018.8461243,{},0,2026-09-13T02:49:36.509854+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\feac7f8869f4ec3d5bf5d87c7aa467a53a88ba2fe7cc884e154e29747296a85e.json,https://api.unpaywall.org/v2/10.1109%2Ficra55743.2025.11127521,{},0,2026-09-13T02:49:36.510753+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\4117f550aca15a50f3eb80dffbaceeab6f36b8ff47be83935c963034fc1e88d6.json,https://api.unpaywall.org/v2/10.1109%2Firos.2015.7354264,{},0,2026-09-13T02:49:36.511604+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\e893b84613d18061878e6eec75117bca23019be0e6f81a0e29d30f4ccbe86570.json,https://api.unpaywall.org/v2/10.5772%2F13066,{},0,2026-09-13T02:49:36.535035+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\198e391622470ed6c2648b373af745f925d2d97c4f3a2e087894f69c7721f723.json,https://api.unpaywall.org/v2/10.1109%2Firos.2015.7353384,{},0,2026-09-13T02:49:36.536055+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\bbed50fdcc6bc010d82ab787b37197d145f4d4a09638d97ed9867dacb14feaf5.json,https://api.unpaywall.org/v2/10.1016%2Fj.zool.2016.11.002,{},0,2026-09-13T02:49:36.537133+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\43f907317802a488d72d8d3cb777ab99152d34238fee750b835b14a760bda81a.json,https://api.unpaywall.org/v2/10.5962%2Fbhl.title.3265,{},0,2026-09-13T02:49:36.538092+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\63975da2b49fa307586bae774bec9af405e8724d461803c210707e6becd1ad95.json,https://api.unpaywall.org/v2/10.1108%2Feb004789,{},0,2026-09-13T02:49:36.539041+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\c59ad14f4a30b4eef220c89c8b15b3e1cb9a211151baf77ee53aad43c2b25505.json,https://api.unpaywall.org/v2/10.1109%2F70.313103,{},0,2026-09-13T02:49:36.539955+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\488479cd586828a803f51d3e3d5ac9d55425a8aaeacf1af630077e1c8b83249c.json,https://api.unpaywall.org/v2/10.1080%2F00222899709600842,{},0,2026-09-13T02:49:36.541396+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\25ac88c7b0c1b6f4ca192a96678487b71a4a11a334bef0196e3becb5aa8937ea.json,https://api.unpaywall.org/v2/10.1108%2Feb004589,{},0,2026-09-13T02:49:36.542472+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\6e51f6c73edae8c8e1b27d3fed290329f6d7c2ae6702e081cc204d96c27f048a.json,https://api.unpaywall.org/v2/10.1016%2Fs0022-3093%2899%2900539-6,{},0,2026-09-13T02:49:36.543340+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\fb3b944aa492bd3681fc648de500858dbe2a111aa5783e029aa88f922443c313.json,https://api.unpaywall.org/v2/10.6028%2Fnist.ir.5900,{},0,2026-09-13T02:49:36.544219+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\f49ba7e972309e0c32ab21b77b7f916c8458108e38128e5b88d9fca5519ebe82.json,https://api.unpaywall.org/v2/10.2514%2F6.1999-4304,{},0,2026-09-13T02:49:36.545047+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\5d4b82efd1ce469aa87ada77946831e11601944f2564be339b810a944b99eece.json,https://api.unpaywall.org/v2/10.1109%2F70.760353,{},0,2026-09-13T02:49:36.546002+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\8feaee62f3395661817927fb03873703a65192b71cdb9c487bd389eca7ab49aa.json,https://api.unpaywall.org/v2/10.1111%2Fj.2044-835x.1983.tb00557.x,{},0,2026-09-13T02:49:36.546840+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\7e8d4154e98df49b76446bd6828057b48de8bc3fd1e725a096f08caa54e6f62c.json,https://api.unpaywall.org/v2/10.1109%2F70.704220,{},0,2026-09-13T02:49:36.547653+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\be046224cf749db6105b8b5aa41dc9a06216cf2c968ed8cdc38c6f4948107861.json,https://api.unpaywall.org/v2/10.1080%2F00364827.1983.10420565,{},0,2026-09-13T02:49:36.548483+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\296ec8e23f61b7d027b55873fc67e3e4eab147f9a1cac45fdc85955111b8cc41.json,https://api.unpaywall.org/v2/10.1007%2F978-1-4757-6451-2_4,{},0,2026-09-13T02:49:36.549323+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\feea129d2ac8f4e15ecd36e8908521d4e8d021c35c6d7879d09da03413311a94.json,https://api.unpaywall.org/v2/10.1016%2Fb978-0-08-041276-4.50055-8,{},0,2026-09-13T02:49:36.580427+00:00
unpaywall,oa_enrichment,UNPAYWALL,all,cache_hit,,0,,data\raw\unpaywall\b6801b6bd99b001330b26221374003ce5e2ec2d2b205bae99f6c6ec1127e34a5.json,https://api.unpaywall.org/v2/10.1108%2Feb004816,{},0,2026-09-13T02:49:36.581586+00:00
