world_key,world_id,world_seed,world_digest,scenario,scenario_label,capacity_cv,realized_cv,pressure,N,K,total_capacity,total_demand,critical_radius_m
E3:separated:p0.7:cv0.35:r28,separated-p0.7-r28,3353960027,dbf2ec17e926ae059f7947f84a7af7ccf6da685f1cd318132a70fc8c9afc018f,separated,Separado,0.35,0.2059066952817108,0.7,16,5,80.0,56.0,26.78296235195436
E3:separated:p0.7:cv0.35:r29,separated-p0.7-r29,4106123834,f3a1379cf93f4d1b6df6fd078a01a3be3e05d83ae3c79a1d400bbe89362ec3ca,separated,Separado,0.35,0.2167816487733288,0.7,16,5,80.0,56.0,19.45505588286303
E3:separated:p0.85:cv0.35:r0,separated-p0.85-r0,3238009947,2fbe057339371b580fb447d71339221ed65024425b95939c8088fdf634518028,separated,Separado,0.35,0.3554939456054047,0.85,16,5,80.0,68.00000000000001,20.31389820646308
E3:separated:p0.85:cv0.35:r1,separated-p0.85-r1,4102922686,ff6a22c1e04848ba910b9711bd086e2a534d163bd055a9d29ea79b32966f8640,separated,Separado,0.35,0.3173829870490788,0.85,16,5,80.0,68.00000000000001,23.40142070776824
E3:separated:p0.85:cv0.35:r2,separated-p0.85-r2,3986816285,36be9bbe6afa4c3ec7fa445920bc6a1a3c456081fdfef06ad4b5ccc7326db052,separated,Separado,0.35,0.3331553440519011,0.85,16,5,80.00000000000001,67.99999999999999,30.313468588413784
E3:separated:p0.85:cv0.35:r3,separated-p0.85-r3,2796452269,28c0e7f059e9ad1d5de84904e16708c7c073e72e8eaa72cfd66b902bb0edac14,separated,Separado,0.35,0.2063629247600347,0.85,16,5,80.0,67.99999999999999,32.18835830490554
E3:separated:p0.85:cv0.35:r4,separated-p0.85-r4,1568993440,db588057dc4e503ca4779f7f79d66b5455b0f21148bfdd412af537bbea0bdd8c,separated,Separado,0.35,0.3111613771198102,0.85,16,5,80.0,68.0,25.07269222384233
E3:separated:p0.85:cv0.35:r5,separated-p0.85-r5,1482280507,a1fc6cf009065fd9e3e57a50de6bb94f61158a8e8b69633e593db3a6a2d255f6,separated,Separado,0.35,0.2157476490675292,0.85,16,5,80.0,67.99999999999999,18.602710077798225
E3:separated:p0.85:cv0.35:r6,separated-p0.85-r6,685479636,04c12e874f63bb76c4e844157d47c496dc9b483279e93e746d5f4ecef259d5cc,separated,Separado,0.35,0.3280140086321401,0.85,16,5,80.0,68.0,31.939472429983034
E3:separated:p0.85:cv0.35:r7,separated-p0.85-r7,312429732,d5791b35b09fce8c40ece19e3b6e061255e34fa35b434e62ae36744f2860e69e,separated,Separado,0.35,0.4156676368176392,0.85,16,5,80.0,68.0,16.520403454746504
E3:separated:p0.85:cv0.35:r8,separated-p0.85-r8,3805990147,fe3e5294552f18f6904bd0e1a50e45445ea3d408a89550b72a2e72b407065e1a,separated,Separado,0.35,0.2314633479712939,0.85,16,5,80.0,68.0,21.999122097643543
E3:separated:p0.85:cv0.35:r9,separated-p0.85-r9,3650772807,6ccc3104a825696bee2cacfbac2b4be166bcdd0c542616080a672461189556f0,separated,Separado,0.35,0.233334413086243,0.85,16,5,80.0,68.0,29.436554696601604
E3:separated:p0.85:cv0.35:r10,separated-p0.85-r10,1756998082,10643e1320511147055891330b823ec9ca8c7917511fb9fca0116266c2e077e1,separated,Separado,0.35,0.4677527099360262,0.85,16,5,80.0,67.99999999999999,23.326567788049704
E3:separated:p0.85:cv0.35:r11,separated-p0.85-r11,3061784446,ad048605cca9e2e0429f4486b8f6739e4cd3fc666615de937cc8eabdf30eb392,separated,Separado,0.35,0.3088382458956593,0.85,16,5,80.0,68.0,25.08167701217783
E3:separated:p0.85:cv0.35:r12,separated-p0.85-r12,841508760,8b0abb12a1a70ff013f402d0fbe315e406d154a74a3c120ab9faff700b0ae30d,separated,Separado,0.35,0.3577875555383381,0.85,16,5,80.0,68.0,24.32209090533305
E3:separated:p0.85:cv0.35:r13,separated-p0.85-r13,3717345098,84e0af26a07257aad52f0e1ae7426d430d277ed548a3655e95372e649f237c70,separated,Separado,0.35,0.227001096338499,0.85,16,5,80.0,68.0,22.214523001111356
E3:separated:p0.85:cv0.35:r14,separated-p0.85-r14,2862345668,ac0d3cbf1302a5334c9b504cd411fe4c17a83fdeb189a1f38bdb2405ade44e51,separated,Separado,0.35,0.2872753427403064,0.85,16,5,80.0,68.0,21.021172424410487
E3:separated:p0.85:cv0.35:r15,separated-p0.85-r15,2370630608,0e0635d42e820947a5d0850c697295a25ccb4215c09a92a5f27ff76e95955bbc,separated,Separado,0.35,0.2566169779461135,0.85,16,5,80.00000000000001,68.0,25.718196308157523
E3:separated:p0.85:cv0.35:r16,separated-p0.85-r16,2229270955,7ea82d84fc69e11f848e9778b745bcf92094bffaa82f79f5c1137e6ab7d5d882,separated,Separado,0.35,0.4676090378017197,0.85,16,5,80.0,68.0,16.299099833212058
E3:separated:p0.85:cv0.35:r17,separated-p0.85-r17,261486176,457ea03b47f6d4420a32850850a1257aee398e99379e5033d92c9967b432ff75,separated,Separado,0.35,0.3357713883287431,0.85,16,5,80.0,68.0,20.483047566782027
E3:separated:p0.85:cv0.35:r18,separated-p0.85-r18,698349933,3ad945bdd1a94ec84ff3280c919f601149b2012b9b06718e492a0ace79e3fd75,separated,Separado,0.35,0.5506530837276545,0.85,16,5,79.99999999999999,67.99999999999999,22.44530679868132
E3:separated:p0.85:cv0.35:r19,separated-p0.85-r19,1629767065,53f66b11158843640716deaf8147a58e8cf1e5cb94c96035e502f7363a8b2a9f,separated,Separado,0.35,0.2951722921788686,0.85,16,5,80.0,68.0,17.743165497754383
E3:separated:p0.85:cv0.35:r20,separated-p0.85-r20,3014754861,b1553da2bacab7a859676785626d9ae64347566aadac92a3390cc42dd7ed09db,separated,Separado,0.35,0.2559165178124539,0.85,16,5,80.00000000000001,68.0,23.86040370576229
E3:separated:p0.85:cv0.35:r21,separated-p0.85-r21,4277551496,7c6e9eb68752930aee9fbbd64d4354345c2485edc12809152405f54a1396a63b,separated,Separado,0.35,0.2728774944774545,0.85,16,5,80.0,68.0,17.566546497261065
E3:separated:p0.85:cv0.35:r22,separated-p0.85-r22,3441164585,d0bad108267048449b374dfb301f012ef2bca96d9353eb41d1663c14cb0f7643,separated,Separado,0.35,0.3203997109669444,0.85,16,5,80.0,68.0,25.702818598218705
E3:separated:p0.85:cv0.35:r23,separated-p0.85-r23,1325814887,23c3badf6e6f120246237b873b93d0f23d21c9054849fa5bf7ed32e7ab4d2b92,separated,Separado,0.35,0.3042301822500498,0.85,16,5,80.0,68.00000000000001,19.15695340280664
E3:separated:p0.85:cv0.35:r24,separated-p0.85-r24,3137781515,2b40ac1fc509760ab560dbb670f43d8a4f5c64135d99da40309a921abce5f00a,separated,Separado,0.35,0.3896948227992265,0.85,16,5,80.0,68.0,20.568262902788128
E3:separated:p0.85:cv0.35:r25,separated-p0.85-r25,4160158708,3bf5ae61b20620ddb169f315c0cb4cfb817ffab59280db0e8ac7c11d76b63583,separated,Separado,0.35,0.3096122795407165,0.85,16,5,80.00000000000001,68.00000000000001,18.96867743567932
E3:separated:p0.85:cv0.35:r26,separated-p0.85-r26,1689913055,9a94ba8d2a75920553fb7864852809f78e2d383ac7b4424750579df1edb7e69a,separated,Separado,0.35,0.2981096819572478,0.85,16,5,80.0,68.0,17.822828308920265
E3:separated:p0.85:cv0.35:r27,separated-p0.85-r27,3383511093,828432ed495124df2a23f6b1471bc025a909002a0a97115e8d18da87719c3d99,separated,Separado,0.35,0.2517995944470184,0.85,16,5,80.0,68.0,21.3873672293177
E3:separated:p0.85:cv0.35:r28,separated-p0.85-r28,905978919,b508ae19cde19d9fcf0de688a1b22e36879d3dd828b9a75e7b67a1e07c38d471,separated,Separado,0.35,0.3578681388551792,0.85,16,5,80.00000000000001,68.0,21.3144733014826
E3:separated:p0.85:cv0.35:r29,separated-p0.85-r29,347615253,cdb2d0b2fe1cd53614dee79337de29fb581b088ef13b0f123c237a96942f5f97,separated,Separado,0.35,0.434563041060275,0.85,16,5,80.0,68.0,15.9658236110525
E3:separated:p0.7:cv0.65:r0,separated-p0.7-r0,1537517786,a23bef9d6d988cd0e206101fab3b2e07308d572a1943903eeb66c1821bc05e88,separated,Separado,0.65,0.4912379111499504,0.7,16,5,80.0,55.99999999999999,22.29341638822967
E3:separated:p0.7:cv0.65:r1,separated-p0.7-r1,2923598229,7bc0c36cba081c9644abb1e3889e4f96443cedc0bf1c64da6e8e2b9f83b87770,separated,Separado,0.65,0.4089092393166328,0.7,16,5,80.0,55.99999999999999,32.00792411793201
E3:separated:p0.7:cv0.65:r2,separated-p0.7-r2,1593278682,d9f7a6cf2400c9a3154c3fe6947a80a549c00676d1e3b6270d6053a4f568f692,separated,Separado,0.65,0.5497161268644696,0.7,16,5,80.00000000000001,56.0,26.512392086263063
E3:separated:p0.7:cv0.65:r3,separated-p0.7-r3,1255884712,3e0ed64bc1cc6816718227bc334168c475a76701aeeebac0056a9a051809c347,separated,Separado,0.65,0.4544093371601885,0.7,16,5,80.0,56.0,36.619703694060775
E3:separated:p0.7:cv0.65:r4,separated-p0.7-r4,2805630506,853586535c6433bdc7fa319ca7e09123ea8472c3c754dce3fce8a291f70c3df0,separated,Separado,0.65,0.4357877538041969,0.7,16,5,79.99999999999999,56.0,20.393359184594456
E3:separated:p0.7:cv0.65:r5,separated-p0.7-r5,2151498798,9fae6508a292f9b7146f85b8e977c353dca7a8b5ce6b8020e5e19aaf6394fb42,separated,Separado,0.65,0.627698838385695,0.7,16,5,80.0,56.0,24.38362707965806
E3:separated:p0.7:cv0.65:r6,separated-p0.7-r6,930015866,fa777d8652585504eee5ba08223754065f74bf349d5066880ef5b36bf6893e06,separated,Separado,0.65,0.7011309161148158,0.7,16,5,80.0,56.00000000000001,30.25454717427424
E3:separated:p0.7:cv0.65:r7,separated-p0.7-r7,3149857183,e04b40a1e738c4d1a4a55cdb51f8fc22f51581bbcfce74ab9f33738f743bda0b,separated,Separado,0.65,1.2928492982623792,0.7,16,5,80.0,56.00000000000001,30.63528476050194
E3:separated:p0.7:cv0.65:r8,separated-p0.7-r8,2873592003,a3b3382525b33c45a7507004c4c8a66df9aff590f4deaf0059da52e2de22a299,separated,Separado,0.65,0.9122974709493326,0.7,16,5,80.0,56.0,28.841280955054543
E3:separated:p0.7:cv0.65:r9,separated-p0.7-r9,4034990212,3041c5c7723a591c1206e263bd2be9342d58994f47223e31b87ad5b7d116b95e,separated,Separado,0.65,0.6268218148591052,0.7,16,5,80.0,56.0,16.638456787990343
E3:separated:p0.7:cv0.65:r10,separated-p0.7-r10,1546871361,1e50ff572d1aa13cb35caf7e58c0291db97954698c619103f82866e06eac5e6b,separated,Separado,0.65,0.3443096379422389,0.7,16,5,80.0,56.0,22.738910878762574
E3:separated:p0.7:cv0.65:r11,separated-p0.7-r11,408583993,233bcc514a090e7b555c4ad45c300f8563dcf48a9e7d70733418c5deffe9c7a9,separated,Separado,0.65,0.8695727809464028,0.7,16,5,80.00000000000001,56.0,26.93317857510381
E3:separated:p0.7:cv0.65:r12,separated-p0.7-r12,1109799536,4680b43324c0341876e7b49568697a8c7e0d8dbd6c982038f49625abfdac888e,separated,Separado,0.65,0.7839925547438529,0.7,16,5,80.0,56.00000000000001,20.125681372077924
E3:separated:p0.7:cv0.65:r13,separated-p0.7-r13,665526154,68d9d24641047891900843c890eda0025e99f003c91c7d3d043bfcd0edc1cadd,separated,Separado,0.65,0.581853550782249,0.7,16,5,80.00000000000001,56.00000000000001,31.92859119433177
E3:separated:p0.7:cv0.65:r14,separated-p0.7-r14,106240735,a7c91a53e0a438dcbf18c5a4429adcef232a4eb23196e2166e680f53431fa56a,separated,Separado,0.65,0.5389392788806364,0.7,16,5,80.0,56.000000000000014,23.083141836121808
E3:separated:p0.7:cv0.65:r15,separated-p0.7-r15,3887340756,ac30259c0455eb3045debeba888781a31f3d77a85b5cb0fa0411beb6a9733584,separated,Separado,0.65,0.4504026661185954,0.7,16,5,79.99999999999999,56.0,21.342238329455885
E3:separated:p0.7:cv0.65:r16,separated-p0.7-r16,2104739089,42714ffa5b3b5690861fe0495a2285db21c8f8f2fe2289e4757fcfa40c24f15f,separated,Separado,0.65,0.6133509893347646,0.7,16,5,80.0,56.0,37.50826034621713
E3:separated:p0.7:cv0.65:r17,separated-p0.7-r17,2363445062,79ef75be1ccd7aaacfc6a79afbe6d6de81d25f88bb4d7d3fce2749859ddc4ee7,separated,Separado,0.65,0.6297046876435944,0.7,16,5,80.0,56.0,20.71620747372288
E3:separated:p0.7:cv0.65:r18,separated-p0.7-r18,1011800875,1285f37a3aab2b1a260e2be1db24b60f75ca221fb56a6f0c237ee3891f66f9b3,separated,Separado,0.65,0.3933262850013605,0.7,16,5,80.0,56.0,30.52039144636247
E3:separated:p0.7:cv0.65:r19,separated-p0.7-r19,3375949712,ec4cca01d8977bbb768c21ce48afb44c88137ba270bc314b5cc1b390188df524,separated,Separado,0.65,0.787375803580799,0.7,16,5,80.0,56.00000000000001,20.6614533016668
E3:separated:p0.7:cv0.65:r20,separated-p0.7-r20,3470852768,0f33356e6219b964c6075fa8eaf2e580a968e91e4401429202ae20e9e53c829b,separated,Separado,0.65,0.506941944897268,0.7,16,5,80.0,56.00000000000001,28.38869356895689
E3:separated:p0.7:cv0.65:r21,separated-p0.7-r21,3655255472,90372fa7c71905e071fe4f89d126192c80782bd9eab341384b9aa1970b4391eb,separated,Separado,0.65,0.4935521292008843,0.7,16,5,80.0,56.0,22.953897001811573
E3:separated:p0.7:cv0.65:r22,separated-p0.7-r22,591745573,473c6d9e643962dd8cfa27f0818ed534354f92a6be993775a46c57ef1817a887,separated,Separado,0.65,0.5879983796801503,0.7,16,5,80.0,55.99999999999999,20.56600359596976
E3:separated:p0.7:cv0.65:r23,separated-p0.7-r23,3289090741,085523fe4f7cf441916935fe527b917cf8a3134515a88e7b1637a354c578302c,separated,Separado,0.65,0.5365377197020578,0.7,16,5,80.0,55.99999999999999,20.8368420728718
E3:separated:p0.7:cv0.65:r24,separated-p0.7-r24,640121141,fe543f01a2bb3a29d6936b4731481cb84b7f66760068d8316ef8ca712f87c698,separated,Separado,0.65,0.6144188895175688,0.7,16,5,80.0,56.0,23.216406005420144
E3:separated:p0.7:cv0.65:r25,separated-p0.7-r25,3910657858,309fe482109bedc89562c72de2df4b6bb1d1f85e6830599211169cd00ccbaccc,separated,Separado,0.65,0.5845739580421626,0.7,16,5,79.99999999999999,56.000000000000014,27.530328010487708
E3:separated:p0.7:cv0.65:r26,separated-p0.7-r26,3490271523,f5f4d7a99bf334196e760af60d2f746658bb7ccee2d3e42e3fe577ebfd7b02e8,separated,Separado,0.65,0.847419237993925,0.7,16,5,80.0,56.0,29.71815968139418
E3:separated:p0.7:cv0.65:r27,separated-p0.7-r27,162479447,dac6fd640d9e094d715eed6bbdc4552462caaae8f25d1625420808f07be03d42,separated,Separado,0.65,0.5265943431592939,0.7,16,5,80.0,55.99999999999999,24.93582344435067
E3:separated:p0.7:cv0.65:r28,separated-p0.7-r28,3353960027,ea60c949be02cea7beaa9e62ba21809e6d830e40f5312bdadeb4fd385717c246,separated,Separado,0.65,0.9570188293122026,0.7,16,5,80.0,56.0,26.78296235195436
E3:separated:p0.7:cv0.65:r29,separated-p0.7-r29,4106123834,708d8f92559a00e49f113427013a096d7a8f0d66f084d111442aa826f319e801,separated,Separado,0.65,0.6417285756860088,0.7,16,5,80.0,56.0,19.45505588286303
E3:separated:p0.85:cv0.65:r0,separated-p0.85-r0,3238009947,ef2d3a556f9546a73810defc406c89912420c010014f489fc6e5e83fa21e6178,separated,Separado,0.65,0.4498943020028257,0.85,16,5,80.0,68.00000000000001,20.31389820646308
E3:separated:p0.85:cv0.65:r1,separated-p0.85-r1,4102922686,3bbf9a6505516c32e40517fbce9378a7095bbbac4396eedda8e39657c4aa6c28,separated,Separado,0.65,0.5582352101258856,0.85,16,5,80.0,68.00000000000001,23.40142070776824
E3:separated:p0.85:cv0.65:r2,separated-p0.85-r2,3986816285,a4352d5debe91dfe0d225c66123372a692164123d1be2427fdb50004058ccbb7,separated,Separado,0.65,0.6966947691965452,0.85,16,5,80.0,67.99999999999999,30.313468588413784
E3:separated:p0.85:cv0.65:r3,separated-p0.85-r3,2796452269,71afab1af416610246068c52fba406c3fbf2df7f647dce3d2bb461ce808dd273,separated,Separado,0.65,0.3840778192834663,0.85,16,5,80.0,67.99999999999999,32.18835830490554
E3:separated:p0.85:cv0.65:r4,separated-p0.85-r4,1568993440,2a8b96711b859975388f5f8fb2ce0e88912c148e878b65e246f46defe017b579,separated,Separado,0.65,0.6290541118509821,0.85,16,5,79.99999999999999,68.0,25.07269222384233
E3:separated:p0.85:cv0.65:r5,separated-p0.85-r5,1482280507,c59e76be8bb70572725d290d69afb69f5f8bc117f7f0b860ef44392bf6c7ed67,separated,Separado,0.65,0.5854257362599562,0.85,16,5,80.0,67.99999999999999,18.602710077798225
E3:separated:p0.85:cv0.65:r6,separated-p0.85-r6,685479636,3e498bcc32be0ac94e9ae4e636fdf60210785a9bc6c5a2ce5fef7ea51b2a57a4,separated,Separado,0.65,0.4786560109333789,0.85,16,5,80.0,68.0,31.939472429983034
E3:separated:p0.85:cv0.65:r7,separated-p0.85-r7,312429732,fa9b24ea5c7257d024629afd082795e81c19bb9522a1c00ae2dcf9e8c2a9a307,separated,Separado,0.65,0.5534783895852959,0.85,16,5,80.0,68.0,16.520403454746504
E3:separated:p0.85:cv0.65:r8,separated-p0.85-r8,3805990147,9ab536858a8bba7eca7052fd890aa04336793e408ed881b43a22dcedf2cff4ac,separated,Separado,0.65,0.7045893192315068,0.85,16,5,80.0,68.0,21.999122097643543
E3:separated:p0.85:cv0.65:r9,separated-p0.85-r9,3650772807,8bbe5dd3b995cefbb83114f6432172f1f5707edc6d9de11360fd592fb4be7ccc,separated,Separado,0.65,0.5120527327101463,0.85,16,5,80.0,68.0,29.436554696601604
E3:separated:p0.85:cv0.65:r10,separated-p0.85-r10,1756998082,b701a04419375a5a7fb083740514e2ac3444d1aa7a85252c8c2885f23b0ea58b,separated,Separado,0.65,0.4895187181222307,0.85,16,5,80.0,67.99999999999999,23.326567788049704
E3:separated:p0.85:cv0.65:r11,separated-p0.85-r11,3061784446,2addf530b89633cc58321d088f1dbfda37a09aa340baefdf148df62fc3b1ef8b,separated,Separado,0.65,0.514460938946571,0.85,16,5,80.0,68.0,25.08167701217783
E3:separated:p0.85:cv0.65:r12,separated-p0.85-r12,841508760,62029b2ffaef3958e812ae0b64b5b9417aed666542014155add8c46ca2d6787a,separated,Separado,0.65,0.4366994957488814,0.85,16,5,80.0,68.0,24.32209090533305
E3:separated:p0.85:cv0.65:r13,separated-p0.85-r13,3717345098,5f6b1952ac7077dd67e15a24684db933ddc87718a73efb3afc9c1aa7aa6b6d77,separated,Separado,0.65,0.521630137882213,0.85,16,5,80.0,68.0,22.214523001111356
E3:separated:p0.85:cv0.65:r14,separated-p0.85-r14,2862345668,e8c5d177f8702f26737e69d68f67d6eee29ba2202f6ecdf77b65fb19ad29eb1b,separated,Separado,0.65,0.7564695442093142,0.85,16,5,80.0,68.0,21.021172424410487
E3:separated:p0.85:cv0.65:r15,separated-p0.85-r15,2370630608,4b36a290e40b50b1c3ad16a1f33151647704f3b325e21fd882649ba3005b96c4,separated,Separado,0.65,0.4943019445701349,0.85,16,5,80.00000000000001,68.0,25.718196308157523
E3:separated:p0.85:cv0.65:r16,separated-p0.85-r16,2229270955,817ac510bab8ebc3756fe7483affd6fc6805f6af2d4e4caa580d59ceaba74696,separated,Separado,0.65,0.477365433198277,0.85,16,5,80.0,68.0,16.299099833212058
E3:separated:p0.85:cv0.65:r17,separated-p0.85-r17,261486176,1580279283cb2f419778ffa6c7d0bedbc9cb2b93aede95ce631253f481d7952a,separated,Separado,0.65,0.9980002221649312,0.85,16,5,80.0,68.0,20.483047566782027
E3:separated:p0.85:cv0.65:r18,separated-p0.85-r18,698349933,0df850ab4a80b71dd55dd9fab67c382b2e7bc8c63711ce338959db90f646e118,separated,Separado,0.65,0.7261156774636797,0.85,16,5,80.0,67.99999999999999,22.44530679868132
E3:separated:p0.85:cv0.65:r19,separated-p0.85-r19,1629767065,4542adc795388e43b4ff35ee226d5ae579b40bcc5e19ec56ab19f67edefa18ac,separated,Separado,0.65,0.6179000908890065,0.85,16,5,80.0,68.0,17.743165497754383
E3:separated:p0.85:cv0.65:r20,separated-p0.85-r20,3014754861,2f45a8ce49f82cdbd7374382e18a437efd34279acc80151d84646ec572b77a06,separated,Separado,0.65,0.8500827387129144,0.85,16,5,80.0,68.0,23.86040370576229
E3:separated:p0.85:cv0.65:r21,separated-p0.85-r21,4277551496,8b5219ec78a6ba060e1c89a3e758ed6f2ff3b66e3bfa60bc3348ba9e68c30ce4,separated,Separado,0.65,0.9535687939113868,0.85,16,5,80.0,68.0,17.566546497261065
E3:separated:p0.85:cv0.65:r22,separated-p0.85-r22,3441164585,d4aaf93612563eabba5d0ff47359aa56a35d6543a8d67fb5cdbb139e8d7aa56e,separated,Separado,0.65,0.3814306774811419,0.85,16,5,80.0,68.0,25.702818598218705
E3:separated:p0.85:cv0.65:r23,separated-p0.85-r23,1325814887,8540d8b68fdf38b18952b1ad0691435c4dc6bfc715dcbe065e00665f5bc447f2,separated,Separado,0.65,0.4700314689215094,0.85,16,5,80.00000000000001,68.00000000000001,19.15695340280664
E3:separated:p0.85:cv0.65:r24,separated-p0.85-r24,3137781515,6795607df6781ec3a9958ca84a3bd22a34390c08c6a1de5a032a362bd24b7fcd,separated,Separado,0.65,0.6394927331403701,0.85,16,5,80.00000000000001,68.0,20.568262902788128
E3:separated:p0.85:cv0.65:r25,separated-p0.85-r25,4160158708,aa9d24eb2678f5162a4b2536c50548fb2766a28fe00545d53f65415923cdf281,separated,Separado,0.65,0.7759258885989069,0.85,16,5,80.0,68.00000000000001,18.96867743567932
E3:separated:p0.85:cv0.65:r26,separated-p0.85-r26,1689913055,1c4645f716fd23b0612cbc4f2af0eff5055916109700232b44ef7067e9ed6090,separated,Separado,0.65,0.4682703058324224,0.85,16,5,80.0,68.0,17.822828308920265
E3:separated:p0.85:cv0.65:r27,separated-p0.85-r27,3383511093,a58813a205900f7e080524e1ab6550402c5ca1153d9d0b131d1d8e360c4714c5,separated,Separado,0.65,0.4583871074646453,0.85,16,5,80.0,68.0,21.3873672293177
E3:separated:p0.85:cv0.65:r28,separated-p0.85-r28,905978919,c3fd72b51bad1179baaa6730e15f7da9dcfad27975dbf3a76cbc39dce1caf9e4,separated,Separado,0.65,0.6311142551196636,0.85,16,5,80.0,68.0,21.3144733014826
E3:separated:p0.85:cv0.65:r29,separated-p0.85-r29,347615253,1cf5e13c9e61295626f56eda161cb28b5918924f796c77731f239908a8f94538,separated,Separado,0.65,0.5613891791258501,0.85,16,5,80.0,68.0,15.9658236110525
E3:separated:p0.7:cv1.0:r0,separated-p0.7-r0,1537517786,b6317f79753f2943a627f724dc9b0a2b12677bd3f66527e105f1806f4a71a886,separated,Separado,1.0,0.6907708167956712,0.7,16,5,80.0,55.99999999999999,22.29341638822967
E3:separated:p0.7:cv1.0:r1,separated-p0.7-r1,2923598229,27b8ef5f016d6f08a477a978b8d6d97cde1094d048fa4b6af55022bdd5d2a9f9,separated,Separado,1.0,0.6764362087552104,0.7,16,5,80.00000000000001,55.99999999999999,32.00792411793201
E3:separated:p0.7:cv1.0:r2,separated-p0.7-r2,1593278682,acfad32ec2f3fc7dbe3caeb4c3a5fd159a4df4ecc261de46cdb63bac430dd46c,separated,Separado,1.0,0.8476360073281819,0.7,16,5,79.99999999999999,56.0,26.512392086263063
E3:separated:p0.7:cv1.0:r3,separated-p0.7-r3,1255884712,4259584fbcd0d38e700cca9278ea8d170a6183db56f832723ec75d06488a57c5,separated,Separado,1.0,0.7862515680583617,0.7,16,5,80.00000000000001,56.0,36.619703694060775
E3:separated:p0.7:cv1.0:r4,separated-p0.7-r4,2805630506,d723d22b8dad80f5266cfb5867a94304f7b84a7f172e6baf96287c12dbb22c65,separated,Separado,1.0,0.6865469108445428,0.7,16,5,80.0,56.0,20.393359184594456
E3:separated:p0.7:cv1.0:r5,separated-p0.7-r5,2151498798,1e1b891ffee0a0de02e5aa0ca25b08a36d844ac4ee52190250a7e5a7bdce8b8d,separated,Separado,1.0,0.7016463498736604,0.7,16,5,80.0,56.0,24.38362707965806
E3:separated:p0.7:cv1.0:r6,separated-p0.7-r6,930015866,132d88f477a683d48ad90dc1b66319c9f9767abb73c764b033a07ad1a1babb9e,separated,Separado,1.0,0.7367447910210739,0.7,16,5,80.0,56.00000000000001,30.25454717427424
E3:separated:p0.7:cv1.0:r7,separated-p0.7-r7,3149857183,4d955bbc9838cf3f4571d09c9b537e50b9539adba20e73891cf9daa570b1af1f,separated,Separado,1.0,0.7869325863381278,0.7,16,5,80.0,56.00000000000001,30.63528476050194
E3:separated:p0.7:cv1.0:r8,separated-p0.7-r8,2873592003,0e8eb562853505c5c7c17a703a3d999981e2b15a0cec2150790b9f7d110a7803,separated,Separado,1.0,0.5927838010321984,0.7,16,5,80.0,56.0,28.841280955054543
E3:separated:p0.7:cv1.0:r9,separated-p0.7-r9,4034990212,c254b4dc8bbb3e311983625ce34b3f809bd3102343e5db0cfd3c63ec6521ab14,separated,Separado,1.0,0.9663341651422248,0.7,16,5,80.00000000000001,56.0,16.638456787990343
E3:separated:p0.7:cv1.0:r10,separated-p0.7-r10,1546871361,37f8b031ec4debf00f47cb75cb886b98d66a7dde7f627df0f44e21b9c895f887,separated,Separado,1.0,2.199470536286636,0.7,16,5,80.0,56.0,22.738910878762574
E3:separated:p0.7:cv1.0:r11,separated-p0.7-r11,408583993,f459cb02f173239be9a7cff97bed2d60866c40cbd69d20233bb351041d99b731,separated,Separado,1.0,0.7200922341324351,0.7,16,5,80.0,56.0,26.93317857510381
E3:separated:p0.7:cv1.0:r12,separated-p0.7-r12,1109799536,9ccc177b862112355fbbc46fc9a666e7c1e478a7788ce3b291db3f190bfac1ee,separated,Separado,1.0,0.5599628876731424,0.7,16,5,80.0,56.00000000000001,20.125681372077924
E3:separated:p0.7:cv1.0:r13,separated-p0.7-r13,665526154,f72427d68ec971d2cbcf7535caddc29ddd3a84370d5d482b69f11583a924efdd,separated,Separado,1.0,0.9182029079062148,0.7,16,5,80.0,56.00000000000001,31.92859119433177
E3:separated:p0.7:cv1.0:r14,separated-p0.7-r14,106240735,9613670f59eef78d6f1e790df098bff12a2d2b2c57048f36407d5d8138aab1f0,separated,Separado,1.0,0.794433137626628,0.7,16,5,80.0,56.000000000000014,23.083141836121808
E3:separated:p0.7:cv1.0:r15,separated-p0.7-r15,3887340756,2712ba533b2525bbd2aec4670559f12cb9c0f2a35b06e2f73e2d9732151d1917,separated,Separado,1.0,0.6085322788354679,0.7,16,5,80.0,56.0,21.342238329455885
E3:separated:p0.7:cv1.0:r16,separated-p0.7-r16,2104739089,62be24bd45831d6eec365be14d4a29a7955e7b7ab35071504f9c2f85becefc12,separated,Separado,1.0,0.8641189763151669,0.7,16,5,80.0,56.0,37.50826034621713
E3:separated:p0.7:cv1.0:r17,separated-p0.7-r17,2363445062,e41ff551fac2db97f8a3d5889cf5d872408e0f5a8d73afae09bf203c14d74b8c,separated,Separado,1.0,1.1194678408646208,0.7,16,5,80.0,56.0,20.71620747372288
E3:separated:p0.7:cv1.0:r18,separated-p0.7-r18,1011800875,1053e7aefbe872706b4151ac3e3bf15d03671b82b847f890c1169ba8944eef6f,separated,Separado,1.0,0.6532881410450256,0.7,16,5,79.99999999999999,56.0,30.52039144636247
