t,robot,x,y,theta,policy
15.0,Pioneer_11,-0.8458,-8.9087,1.0357,smith_qr_integrated
15.0,Pioneer_12,0.2665,-8.9674,1.0908,smith_qr_integrated
15.0,Pioneer_13,1.3755,-9.0516,1.1715,smith_qr_integrated
15.0,Pioneer_14,2.393,-9.2287,1.3134,smith_qr_integrated
15.0,Pioneer_15,3.4115,-9.3563,1.4943,smith_qr_integrated
15.0,Pioneer_16,4.399,-9.5369,1.6949,smith_qr_integrated
15.0,Pioneer_17,5.5281,-9.7697,1.8891,smith_qr_integrated
15.0,Pioneer_18,6.7752,-10.0867,2.0548,smith_qr_integrated
15.0,Pioneer_19,8.0868,-10.2632,2.1808,smith_qr_integrated
15.0,Pioneer_20,9.4581,-10.4896,2.2646,smith_qr_integrated
15.0,Pioneer_21,10.9619,-10.6446,2.3091,smith_qr_integrated
15.0,Pioneer_22,12.386,-10.78,2.3223,smith_qr_integrated
15.0,Pioneer_23,13.737,-10.8203,2.3191,smith_qr_integrated
15.0,Pioneer_24,15.0176,-10.825,2.3188,smith_qr_integrated
15.5,Pioneer_01,-7.5918,-6.6451,0.51,smith_qr_integrated
15.5,Pioneer_02,-7.1574,-6.5674,0.5701,smith_qr_integrated
15.5,Pioneer_03,-6.8477,-6.662,0.6441,smith_qr_integrated
15.5,Pioneer_04,-6.6133,-6.8215,0.7278,smith_qr_integrated
15.5,Pioneer_05,-6.2915,-7.0613,0.8145,smith_qr_integrated
15.5,Pioneer_06,-5.761,-7.3936,0.8944,smith_qr_integrated
15.5,Pioneer_07,-5.0475,-7.7736,0.9563,smith_qr_integrated
15.5,Pioneer_08,-4.1051,-8.1375,0.9927,smith_qr_integrated
15.5,Pioneer_09,-3.0412,-8.4357,1.0067,smith_qr_integrated
15.5,Pioneer_10,-1.9336,-8.6412,1.0136,smith_qr_integrated
15.5,Pioneer_11,-0.8014,-8.7812,1.0357,smith_qr_integrated
15.5,Pioneer_12,0.3538,-8.8596,1.0908,smith_qr_integrated
15.5,Pioneer_13,1.4022,-8.9384,1.1715,smith_qr_integrated
15.5,Pioneer_14,2.4057,-9.0622,1.3134,smith_qr_integrated
15.5,Pioneer_15,3.3952,-9.1979,1.4943,smith_qr_integrated
15.5,Pioneer_16,4.384,-9.381,1.6949,smith_qr_integrated
15.5,Pioneer_17,5.4588,-9.6399,1.8891,smith_qr_integrated
15.5,Pioneer_18,6.73,-9.9068,2.0548,smith_qr_integrated
15.5,Pioneer_19,8.0015,-10.084,2.1808,smith_qr_integrated
15.5,Pioneer_20,9.3971,-10.3267,2.2646,smith_qr_integrated
15.5,Pioneer_21,10.8355,-10.5284,2.3091,smith_qr_integrated
15.5,Pioneer_22,12.2965,-10.6973,2.3223,smith_qr_integrated
15.5,Pioneer_23,13.6697,-10.7731,2.3191,smith_qr_integrated
15.5,Pioneer_24,14.983,-10.8524,2.3188,smith_qr_integrated
16.0,Pioneer_01,-7.2647,-6.437,0.51,smith_qr_integrated
16.0,Pioneer_02,-6.9087,-6.4762,0.5701,smith_qr_integrated
16.0,Pioneer_03,-6.6987,-6.5497,0.6441,smith_qr_integrated
16.0,Pioneer_04,-6.4784,-6.6438,0.7278,smith_qr_integrated
16.0,Pioneer_05,-6.0976,-6.9655,0.8145,smith_qr_integrated
16.0,Pioneer_06,-5.6811,-7.2784,0.8944,smith_qr_integrated
16.0,Pioneer_07,-4.9458,-7.6782,0.9563,smith_qr_integrated
16.0,Pioneer_08,-4.0253,-8.0299,0.9927,smith_qr_integrated
16.0,Pioneer_09,-2.9992,-8.3387,1.0067,smith_qr_integrated
16.0,Pioneer_10,-1.8205,-8.4618,1.0136,smith_qr_integrated
16.0,Pioneer_11,-0.6346,-8.6319,1.0357,smith_qr_integrated
16.0,Pioneer_12,0.3754,-8.7855,1.0908,smith_qr_integrated
16.0,Pioneer_13,1.4509,-8.7995,1.1715,smith_qr_integrated
16.0,Pioneer_14,2.4559,-8.8736,1.3134,smith_qr_integrated
16.0,Pioneer_15,3.3838,-9.0665,1.4943,smith_qr_integrated
16.0,Pioneer_16,4.3653,-9.2593,1.6949,smith_qr_integrated
16.0,Pioneer_17,5.4446,-9.4765,1.8891,smith_qr_integrated
16.0,Pioneer_18,6.6346,-9.7218,2.0548,smith_qr_integrated
16.0,Pioneer_19,7.9096,-9.9651,2.1808,smith_qr_integrated
16.0,Pioneer_20,9.316,-10.1946,2.2646,smith_qr_integrated
16.0,Pioneer_21,10.7036,-10.3663,2.3091,smith_qr_integrated
16.0,Pioneer_22,12.2187,-10.5777,2.3223,smith_qr_integrated
16.0,Pioneer_23,13.6079,-10.7919,2.3191,smith_qr_integrated
16.0,Pioneer_24,14.9798,-10.7834,2.3188,smith_qr_integrated
16.5,Pioneer_01,-7.0264,-6.3349,0.51,smith_qr_integrated
16.5,Pioneer_02,-6.7236,-6.302,0.5701,smith_qr_integrated
16.5,Pioneer_03,-6.4926,-6.3986,0.6441,smith_qr_integrated
16.5,Pioneer_04,-6.3209,-6.5099,0.7278,smith_qr_integrated
16.5,Pioneer_05,-5.9912,-6.7774,0.8145,smith_qr_integrated
16.5,Pioneer_06,-5.5005,-7.1083,0.8944,smith_qr_integrated
16.5,Pioneer_07,-4.827,-7.4855,0.9563,smith_qr_integrated
16.5,Pioneer_08,-3.9432,-7.8852,0.9927,smith_qr_integrated
16.5,Pioneer_09,-2.9146,-8.1865,1.0067,smith_qr_integrated
16.5,Pioneer_10,-1.8022,-8.3586,1.0136,smith_qr_integrated
16.5,Pioneer_11,-0.6112,-8.5728,1.0357,smith_qr_integrated
16.5,Pioneer_12,0.4495,-8.6202,1.0908,smith_qr_integrated
16.5,Pioneer_13,1.5599,-8.6807,1.1715,smith_qr_integrated
16.5,Pioneer_14,2.4665,-8.7555,1.3134,smith_qr_integrated
16.5,Pioneer_15,3.4022,-8.9583,1.4943,smith_qr_integrated
16.5,Pioneer_16,4.3619,-9.0743,1.6949,smith_qr_integrated
16.5,Pioneer_17,5.3995,-9.3426,1.8891,smith_qr_integrated
16.5,Pioneer_18,6.5001,-9.6221,2.0548,smith_qr_integrated
16.5,Pioneer_19,7.8466,-9.8644,2.1808,smith_qr_integrated
16.5,Pioneer_20,9.2032,-10.1029,2.2646,smith_qr_integrated
16.5,Pioneer_21,10.6204,-10.2946,2.3091,smith_qr_integrated
16.5,Pioneer_22,12.0456,-10.4655,2.3223,smith_qr_integrated
16.5,Pioneer_23,13.4901,-10.6552,2.3191,smith_qr_integrated
16.5,Pioneer_24,15.0061,-10.7855,2.3188,smith_qr_integrated
17.0,Pioneer_01,-6.8349,-6.2011,0.51,smith_qr_integrated
17.0,Pioneer_02,-6.4854,-6.1628,0.5701,smith_qr_integrated
17.0,Pioneer_03,-6.2991,-6.2099,0.6441,smith_qr_integrated
17.0,Pioneer_04,-6.1427,-6.3704,0.7278,smith_qr_integrated
17.0,Pioneer_05,-5.8696,-6.6602,0.8145,smith_qr_integrated
17.0,Pioneer_06,-5.4584,-7.0074,0.8944,smith_qr_integrated
17.0,Pioneer_07,-4.755,-7.3655,0.9563,smith_qr_integrated
17.0,Pioneer_08,-3.9206,-7.7471,0.9927,smith_qr_integrated
17.0,Pioneer_09,-2.8552,-8.0729,1.0067,smith_qr_integrated
17.0,Pioneer_10,-1.6809,-8.3,1.0136,smith_qr_integrated
17.0,Pioneer_11,-0.5724,-8.4443,1.0357,smith_qr_integrated
17.0,Pioneer_12,0.5602,-8.4587,1.0908,smith_qr_integrated
17.0,Pioneer_13,1.6383,-8.5337,1.1715,smith_qr_integrated
17.0,Pioneer_14,2.5293,-8.6204,1.3134,smith_qr_integrated
17.0,Pioneer_15,3.4114,-8.7437,1.4943,smith_qr_integrated
17.0,Pioneer_16,4.3203,-8.9451,1.6949,smith_qr_integrated
17.0,Pioneer_17,5.3564,-9.1808,1.8891,smith_qr_integrated
17.0,Pioneer_18,6.4848,-9.4655,2.0548,smith_qr_integrated
17.0,Pioneer_19,7.6813,-9.7363,2.1808,smith_qr_integrated
17.0,Pioneer_20,9.0678,-9.9593,2.2646,smith_qr_integrated
17.0,Pioneer_21,10.5244,-10.1443,2.3091,smith_qr_integrated
17.0,Pioneer_22,11.9776,-10.3533,2.3223,smith_qr_integrated
17.0,Pioneer_23,13.394,-10.5353,2.3191,smith_qr_integrated
17.0,Pioneer_24,14.8941,-10.6493,2.3188,smith_qr_integrated
17.5,Pioneer_01,-6.5875,-6.0938,0.51,smith_qr_integrated
17.5,Pioneer_02,-6.3351,-6.063,0.5701,smith_qr_integrated
17.5,Pioneer_03,-6.0643,-6.0648,0.6441,smith_qr_integrated
17.5,Pioneer_04,-5.9692,-6.1515,0.7278,smith_qr_integrated
17.5,Pioneer_05,-5.7046,-6.4655,0.8145,smith_qr_integrated
17.5,Pioneer_06,-5.3493,-6.8296,0.8944,smith_qr_integrated
17.5,Pioneer_07,-4.6661,-7.2646,0.9563,smith_qr_integrated
17.5,Pioneer_08,-3.7959,-7.6251,0.9927,smith_qr_integrated
17.5,Pioneer_09,-2.7041,-7.9498,1.0067,smith_qr_integrated
17.5,Pioneer_10,-1.6128,-8.1476,1.0136,smith_qr_integrated
17.5,Pioneer_11,-0.448,-8.2837,1.0357,smith_qr_integrated
17.5,Pioneer_12,0.6096,-8.3475,1.0908,smith_qr_integrated
17.5,Pioneer_13,1.6424,-8.4138,1.1715,smith_qr_integrated
17.5,Pioneer_14,2.5708,-8.5198,1.3134,smith_qr_integrated
17.5,Pioneer_15,3.4521,-8.6144,1.4943,smith_qr_integrated
17.5,Pioneer_16,4.331,-8.806,1.6949,smith_qr_integrated
17.5,Pioneer_17,5.2839,-8.9993,1.8891,smith_qr_integrated
17.5,Pioneer_18,6.3691,-9.295,2.0548,smith_qr_integrated
17.5,Pioneer_19,7.5923,-9.5716,2.1808,smith_qr_integrated
17.5,Pioneer_20,8.9572,-9.7707,2.2646,smith_qr_integrated
17.5,Pioneer_21,10.375,-10.0364,2.3091,smith_qr_integrated
17.5,Pioneer_22,11.8239,-10.2431,2.3223,smith_qr_integrated
17.5,Pioneer_23,13.3158,-10.4243,2.3191,smith_qr_integrated
17.5,Pioneer_24,14.7933,-10.529,2.3188,smith_qr_integrated
18.0,Pioneer_01,-6.3345,-5.9698,0.51,smith_qr_integrated
18.0,Pioneer_02,-6.0546,-5.8928,0.5701,smith_qr_integrated
18.0,Pioneer_03,-5.9003,-5.9122,0.6441,smith_qr_integrated
18.0,Pioneer_04,-5.7187,-6.0496,0.7278,smith_qr_integrated
18.0,Pioneer_05,-5.557,-6.3698,0.8145,smith_qr_integrated
18.0,Pioneer_06,-5.2075,-6.6664,0.8944,smith_qr_integrated
18.0,Pioneer_07,-4.5999,-7.0897,0.9563,smith_qr_integrated
18.0,Pioneer_08,-3.7157,-7.5395,0.9927,smith_qr_integrated
18.0,Pioneer_09,-2.6831,-7.8229,1.0067,smith_qr_integrated
18.0,Pioneer_10,-1.5979,-8.0459,1.0136,smith_qr_integrated
18.0,Pioneer_11,-0.3978,-8.1471,1.0357,smith_qr_integrated
18.0,Pioneer_12,0.729,-8.2139,1.0908,smith_qr_integrated
18.0,Pioneer_13,1.7176,-8.2979,1.1715,smith_qr_integrated
18.0,Pioneer_14,2.5802,-8.3594,1.3134,smith_qr_integrated
18.0,Pioneer_15,3.4263,-8.4921,1.4943,smith_qr_integrated
18.0,Pioneer_16,4.2512,-8.6562,1.6949,smith_qr_integrated
18.0,Pioneer_17,5.2415,-8.9032,1.8891,smith_qr_integrated
18.0,Pioneer_18,6.275,-9.1192,2.0548,smith_qr_integrated
18.0,Pioneer_19,7.5097,-9.4177,2.1808,smith_qr_integrated
18.0,Pioneer_20,8.8791,-9.6999,2.2646,smith_qr_integrated
18.0,Pioneer_21,10.2867,-9.8699,2.3091,smith_qr_integrated
18.0,Pioneer_22,11.7867,-10.1436,2.3223,smith_qr_integrated
18.0,Pioneer_23,13.2329,-10.2713,2.3191,smith_qr_integrated
18.0,Pioneer_24,14.6824,-10.4667,2.3188,smith_qr_integrated
18.5,Pioneer_01,-6.0805,-5.8582,0.51,smith_qr_integrated
18.5,Pioneer_02,-5.8349,-5.7582,0.5701,smith_qr_integrated
18.5,Pioneer_03,-5.6455,-5.7696,0.6441,smith_qr_integrated
18.5,Pioneer_04,-5.6268,-5.9044,0.7278,smith_qr_integrated
18.5,Pioneer_05,-5.3971,-6.1535,0.8145,smith_qr_integrated
18.5,Pioneer_06,-5.0657,-6.5448,0.8944,smith_qr_integrated
18.5,Pioneer_07,-4.4726,-6.9648,0.9563,smith_qr_integrated
18.5,Pioneer_08,-3.6209,-7.3892,0.9927,smith_qr_integrated
18.5,Pioneer_09,-2.5959,-7.7075,1.0067,smith_qr_integrated
18.5,Pioneer_10,-1.4498,-7.8919,1.0136,smith_qr_integrated
18.5,Pioneer_11,-0.344,-8.0413,1.0357,smith_qr_integrated
18.5,Pioneer_12,0.7881,-8.1419,1.0908,smith_qr_integrated
18.5,Pioneer_13,1.7739,-8.1734,1.1715,smith_qr_integrated
18.5,Pioneer_14,2.5807,-8.167,1.3134,smith_qr_integrated
18.5,Pioneer_15,3.4545,-8.3466,1.4943,smith_qr_integrated
18.5,Pioneer_16,4.2906,-8.4647,1.6949,smith_qr_integrated
18.5,Pioneer_17,5.1622,-8.7716,1.8891,smith_qr_integrated
18.5,Pioneer_18,6.2558,-9.0295,2.0548,smith_qr_integrated
18.5,Pioneer_19,7.4023,-9.3211,2.1808,smith_qr_integrated
18.5,Pioneer_20,8.7497,-9.5928,2.2646,smith_qr_integrated
18.5,Pioneer_21,10.1987,-9.7809,2.3091,smith_qr_integrated
18.5,Pioneer_22,11.6637,-9.9411,2.3223,smith_qr_integrated
18.5,Pioneer_23,13.0581,-10.1874,2.3191,smith_qr_integrated
18.5,Pioneer_24,14.5629,-10.3274,2.3188,smith_qr_integrated
19.0,Pioneer_01,-5.8583,-5.7033,0.51,smith_qr_integrated
19.0,Pioneer_02,-5.6063,-5.5869,0.5701,smith_qr_integrated
19.0,Pioneer_03,-5.4879,-5.6031,0.6441,smith_qr_integrated
19.0,Pioneer_04,-5.4427,-5.7769,0.7278,smith_qr_integrated
19.0,Pioneer_05,-5.2825,-6.0405,0.8145,smith_qr_integrated
19.0,Pioneer_06,-4.9442,-6.3574,0.8944,smith_qr_integrated
19.0,Pioneer_07,-4.4246,-6.8632,0.9563,smith_qr_integrated
19.0,Pioneer_08,-3.5388,-7.2219,0.9927,smith_qr_integrated
19.0,Pioneer_09,-2.5357,-7.5518,1.0067,smith_qr_integrated
19.0,Pioneer_10,-1.3818,-7.8558,1.0136,smith_qr_integrated
19.0,Pioneer_11,-0.2644,-7.9306,1.0357,smith_qr_integrated
19.0,Pioneer_12,0.8384,-7.9646,1.0908,smith_qr_integrated
19.0,Pioneer_13,1.7775,-8.013,1.1715,smith_qr_integrated
19.0,Pioneer_14,2.7052,-8.0788,1.3134,smith_qr_integrated
19.0,Pioneer_15,3.4426,-8.1976,1.4943,smith_qr_integrated
19.0,Pioneer_16,4.2668,-8.3384,1.6949,smith_qr_integrated
19.0,Pioneer_17,5.1396,-8.6015,1.8891,smith_qr_integrated
19.0,Pioneer_18,6.1548,-8.9256,2.0548,smith_qr_integrated
19.0,Pioneer_19,7.3085,-9.1371,2.1808,smith_qr_integrated
19.0,Pioneer_20,8.642,-9.4301,2.2646,smith_qr_integrated
19.0,Pioneer_21,10.0629,-9.6678,2.3091,smith_qr_integrated
19.0,Pioneer_22,11.499,-9.8361,2.3223,smith_qr_integrated
19.0,Pioneer_23,12.9705,-10.0047,2.3191,smith_qr_integrated
19.0,Pioneer_24,14.3767,-10.1918,2.3188,smith_qr_integrated
19.5,Pioneer_01,-5.6565,-5.5622,0.51,smith_qr_integrated
19.5,Pioneer_02,-5.438,-5.4408,0.5701,smith_qr_integrated
19.5,Pioneer_03,-5.3161,-5.4789,0.6441,smith_qr_integrated
19.5,Pioneer_04,-5.3078,-5.5674,0.7278,smith_qr_integrated
19.5,Pioneer_05,-5.1745,-5.9033,0.8145,smith_qr_integrated
19.5,Pioneer_06,-4.8591,-6.2924,0.8944,smith_qr_integrated
19.5,Pioneer_07,-4.2767,-6.6849,0.9563,smith_qr_integrated
19.5,Pioneer_08,-3.4968,-7.1133,0.9927,smith_qr_integrated
19.5,Pioneer_09,-2.4526,-7.4636,1.0067,smith_qr_integrated
19.5,Pioneer_10,-1.2883,-7.6983,1.0136,smith_qr_integrated
19.5,Pioneer_11,-0.1201,-7.8088,1.0357,smith_qr_integrated
19.5,Pioneer_12,0.8701,-7.8371,1.0908,smith_qr_integrated
19.5,Pioneer_13,1.9016,-7.8534,1.1715,smith_qr_integrated
19.5,Pioneer_14,2.7078,-7.8899,1.3134,smith_qr_integrated
19.5,Pioneer_15,3.4411,-8.028,1.4943,smith_qr_integrated
19.5,Pioneer_16,4.2697,-8.2363,1.6949,smith_qr_integrated
19.5,Pioneer_17,5.061,-8.4177,1.8891,smith_qr_integrated
19.5,Pioneer_18,6.0554,-8.7688,2.0548,smith_qr_integrated
19.5,Pioneer_19,7.2537,-9.0312,2.1808,smith_qr_integrated
19.5,Pioneer_20,8.5678,-9.3144,2.2646,smith_qr_integrated
19.5,Pioneer_21,9.9165,-9.512,2.3091,smith_qr_integrated
19.5,Pioneer_22,11.3484,-9.7474,2.3223,smith_qr_integrated
19.5,Pioneer_23,12.8816,-9.9316,2.3191,smith_qr_integrated
19.5,Pioneer_24,14.2818,-10.0666,2.3188,smith_qr_integrated
20.0,Pioneer_01,-5.3338,-5.4043,0.51,smith_qr_integrated
20.0,Pioneer_02,-5.1712,-5.3547,0.5701,smith_qr_integrated
20.0,Pioneer_03,-5.1377,-5.3104,0.6441,smith_qr_integrated
20.0,Pioneer_04,-5.1043,-5.4205,0.7278,smith_qr_integrated
20.0,Pioneer_05,-5.022,-5.8186,0.8145,smith_qr_integrated
20.0,Pioneer_06,-4.782,-6.1845,0.8944,smith_qr_integrated
20.0,Pioneer_07,-4.2027,-6.577,0.9563,smith_qr_integrated
20.0,Pioneer_08,-3.4207,-6.9827,0.9927,smith_qr_integrated
20.0,Pioneer_09,-2.3998,-7.3281,1.0067,smith_qr_integrated
20.0,Pioneer_10,-1.207,-7.5223,1.0136,smith_qr_integrated
20.0,Pioneer_11,-0.1005,-7.6993,1.0357,smith_qr_integrated
20.0,Pioneer_12,0.9338,-7.7301,1.0908,smith_qr_integrated
20.0,Pioneer_13,1.9194,-7.7234,1.1715,smith_qr_integrated
20.0,Pioneer_14,2.7564,-7.7179,1.3134,smith_qr_integrated
20.0,Pioneer_15,3.5168,-7.8208,1.4943,smith_qr_integrated
20.0,Pioneer_16,4.2146,-8.0047,1.6949,smith_qr_integrated
20.0,Pioneer_17,5.0577,-8.2796,1.8891,smith_qr_integrated
20.0,Pioneer_18,6.0714,-8.5703,2.0548,smith_qr_integrated
20.0,Pioneer_19,7.1668,-8.9166,2.1808,smith_qr_integrated
20.0,Pioneer_20,8.4579,-9.1764,2.2646,smith_qr_integrated
20.0,Pioneer_21,9.845,-9.4393,2.3091,smith_qr_integrated
20.0,Pioneer_22,11.3022,-9.6298,2.3223,smith_qr_integrated
20.0,Pioneer_23,12.7561,-9.7907,2.3191,smith_qr_integrated
20.0,Pioneer_24,14.1805,-9.9768,2.3188,smith_qr_integrated
20.5,Pioneer_01,-5.1406,-5.3004,0.51,smith_qr_integrated
20.5,Pioneer_02,-4.9329,-5.1732,0.5701,smith_qr_integrated
20.5,Pioneer_03,-4.9226,-5.1687,0.6441,smith_qr_integrated
20.5,Pioneer_04,-4.9283,-5.3569,0.7278,smith_qr_integrated
20.5,Pioneer_05,-4.8754,-5.655,0.8145,smith_qr_integrated
20.5,Pioneer_06,-4.6388,-6.0026,0.8944,smith_qr_integrated
20.5,Pioneer_07,-4.1325,-6.447,0.9563,smith_qr_integrated
20.5,Pioneer_08,-3.2796,-6.89,0.9927,smith_qr_integrated
20.5,Pioneer_09,-2.27,-7.1933,1.0067,smith_qr_integrated
20.5,Pioneer_10,-1.1819,-7.4775,1.0136,smith_qr_integrated
20.5,Pioneer_11,-0.0259,-7.5848,1.0357,smith_qr_integrated
20.5,Pioneer_12,1.0088,-7.6058,1.0908,smith_qr_integrated
20.5,Pioneer_13,2.035,-7.6011,1.1715,smith_qr_integrated
20.5,Pioneer_14,2.8153,-7.6105,1.3134,smith_qr_integrated
20.5,Pioneer_15,3.4935,-7.7044,1.4943,smith_qr_integrated
20.5,Pioneer_16,4.1682,-7.8787,1.6949,smith_qr_integrated
20.5,Pioneer_17,4.9865,-8.1067,1.8891,smith_qr_integrated
20.5,Pioneer_18,5.9917,-8.4476,2.0548,smith_qr_integrated
20.5,Pioneer_19,7.0431,-8.7828,2.1808,smith_qr_integrated
20.5,Pioneer_20,8.3308,-9.0793,2.2646,smith_qr_integrated
20.5,Pioneer_21,9.729,-9.3396,2.3091,smith_qr_integrated
20.5,Pioneer_22,11.1814,-9.5143,2.3223,smith_qr_integrated
20.5,Pioneer_23,12.6851,-9.6315,2.3191,smith_qr_integrated
20.5,Pioneer_24,14.0467,-9.8162,2.3188,smith_qr_integrated
21.0,Pioneer_01,-4.898,-5.1569,0.51,smith_qr_integrated
21.0,Pioneer_02,-4.7241,-5.0581,0.5701,smith_qr_integrated
21.0,Pioneer_03,-4.7112,-5.0353,0.6441,smith_qr_integrated
21.0,Pioneer_04,-4.7932,-5.1702,0.7278,smith_qr_integrated
21.0,Pioneer_05,-4.7505,-5.4425,0.8145,smith_qr_integrated
21.0,Pioneer_06,-4.5248,-5.8807,0.8944,smith_qr_integrated
21.0,Pioneer_07,-3.9788,-6.3691,0.9563,smith_qr_integrated
21.0,Pioneer_08,-3.1862,-6.7376,0.9927,smith_qr_integrated
21.0,Pioneer_09,-2.2321,-7.096,1.0067,smith_qr_integrated
21.0,Pioneer_10,-1.0701,-7.3255,1.0136,smith_qr_integrated
21.0,Pioneer_11,0.0556,-7.4526,1.0357,smith_qr_integrated
21.0,Pioneer_12,1.113,-7.4662,1.0908,smith_qr_integrated
21.0,Pioneer_13,2.0472,-7.4763,1.1715,smith_qr_integrated
21.0,Pioneer_14,2.8107,-7.5267,1.3134,smith_qr_integrated
21.0,Pioneer_15,3.513,-7.5731,1.4943,smith_qr_integrated
21.0,Pioneer_16,4.1758,-7.7693,1.6949,smith_qr_integrated
21.0,Pioneer_17,4.9563,-8.0342,1.8891,smith_qr_integrated
21.0,Pioneer_18,5.8834,-8.3085,2.0548,smith_qr_integrated
21.0,Pioneer_19,6.9303,-8.6125,2.1808,smith_qr_integrated
21.0,Pioneer_20,8.2242,-8.9045,2.2646,smith_qr_integrated
21.0,Pioneer_21,9.6547,-9.2439,2.3091,smith_qr_integrated
21.0,Pioneer_22,11.061,-9.422,2.3223,smith_qr_integrated
21.0,Pioneer_23,12.5268,-9.5505,2.3191,smith_qr_integrated
21.0,Pioneer_24,13.9538,-9.7538,2.3188,smith_qr_integrated
21.5,Pioneer_01,-4.6708,-5.0272,0.51,smith_qr_integrated
21.5,Pioneer_02,-4.4905,-4.8898,0.5701,smith_qr_integrated
21.5,Pioneer_03,-4.52,-4.8843,0.6441,smith_qr_integrated
21.5,Pioneer_04,-4.6198,-4.9856,0.7278,smith_qr_integrated
21.5,Pioneer_05,-4.5982,-5.2922,0.8145,smith_qr_integrated
21.5,Pioneer_06,-4.4086,-5.7435,0.8944,smith_qr_integrated
21.5,Pioneer_07,-3.8925,-6.1508,0.9563,smith_qr_integrated
21.5,Pioneer_08,-3.0558,-6.6404,0.9927,smith_qr_integrated
21.5,Pioneer_09,-2.1461,-6.993,1.0067,smith_qr_integrated
21.5,Pioneer_10,-1.0179,-7.1711,1.0136,smith_qr_integrated
21.5,Pioneer_11,0.1206,-7.2861,1.0357,smith_qr_integrated
21.5,Pioneer_12,1.1332,-7.3693,1.0908,smith_qr_integrated
21.5,Pioneer_13,2.1433,-7.2916,1.1715,smith_qr_integrated
21.5,Pioneer_14,2.8419,-7.3644,1.3134,smith_qr_integrated
21.5,Pioneer_15,3.4543,-7.4387,1.4943,smith_qr_integrated
21.5,Pioneer_16,4.1901,-7.6241,1.6949,smith_qr_integrated
21.5,Pioneer_17,4.9167,-7.8585,1.8891,smith_qr_integrated
21.5,Pioneer_18,5.7752,-8.2,2.0548,smith_qr_integrated
21.5,Pioneer_19,6.8799,-8.5625,2.1808,smith_qr_integrated
21.5,Pioneer_20,8.0954,-8.8339,2.2646,smith_qr_integrated
21.5,Pioneer_21,9.5276,-9.0664,2.3091,smith_qr_integrated
21.5,Pioneer_22,10.9716,-9.2346,2.3223,smith_qr_integrated
21.5,Pioneer_23,12.3903,-9.4323,2.3191,smith_qr_integrated
21.5,Pioneer_24,13.8625,-9.5688,2.3188,smith_qr_integrated
22.0,Pioneer_01,-4.3882,-4.8732,0.51,smith_qr_integrated
22.0,Pioneer_02,-4.2588,-4.7607,0.5701,smith_qr_integrated
22.0,Pioneer_03,-4.3157,-4.7089,0.6441,smith_qr_integrated
22.0,Pioneer_04,-4.3927,-4.8971,0.7278,smith_qr_integrated
22.0,Pioneer_05,-4.5463,-5.1886,0.8145,smith_qr_integrated
22.0,Pioneer_06,-4.2772,-5.5803,0.8944,smith_qr_integrated
22.0,Pioneer_07,-3.7515,-6.0157,0.9563,smith_qr_integrated
22.0,Pioneer_08,-3.0647,-6.4716,0.9927,smith_qr_integrated
22.0,Pioneer_09,-2.0378,-6.8814,1.0067,smith_qr_integrated
22.0,Pioneer_10,-0.8666,-7.1041,1.0136,smith_qr_integrated
22.0,Pioneer_11,0.1712,-7.1758,1.0357,smith_qr_integrated
22.0,Pioneer_12,1.1959,-7.2661,1.0908,smith_qr_integrated
22.0,Pioneer_13,2.1979,-7.2145,1.1715,smith_qr_integrated
22.0,Pioneer_14,2.8765,-7.1961,1.3134,smith_qr_integrated
22.0,Pioneer_15,3.5112,-7.2712,1.4943,smith_qr_integrated
22.0,Pioneer_16,4.15,-7.4908,1.6949,smith_qr_integrated
22.0,Pioneer_17,4.8608,-7.6977,1.8891,smith_qr_integrated
22.0,Pioneer_18,5.7401,-8.0439,2.0548,smith_qr_integrated
22.0,Pioneer_19,6.8402,-8.3923,2.1808,smith_qr_integrated
22.0,Pioneer_20,8.0418,-8.6824,2.2646,smith_qr_integrated
22.0,Pioneer_21,9.3928,-8.9719,2.3091,smith_qr_integrated
22.0,Pioneer_22,10.8685,-9.1574,2.3223,smith_qr_integrated
22.0,Pioneer_23,12.303,-9.3505,2.3191,smith_qr_integrated
22.0,Pioneer_24,13.7088,-9.3732,2.3188,smith_qr_integrated
22.5,Pioneer_01,-4.1934,-4.7573,0.51,smith_qr_integrated
22.5,Pioneer_02,-4.0291,-4.6272,0.5701,smith_qr_integrated
22.5,Pioneer_03,-4.1099,-4.556,0.6441,smith_qr_integrated
22.5,Pioneer_04,-4.2636,-4.7316,0.7278,smith_qr_integrated
22.5,Pioneer_05,-4.3387,-5.0204,0.8145,smith_qr_integrated
22.5,Pioneer_06,-4.1392,-5.4204,0.8944,smith_qr_integrated
22.5,Pioneer_07,-3.721,-5.8681,0.9563,smith_qr_integrated
22.5,Pioneer_08,-2.9393,-6.3617,0.9927,smith_qr_integrated
22.5,Pioneer_09,-1.9596,-6.7313,1.0067,smith_qr_integrated
22.5,Pioneer_10,-0.855,-6.9818,1.0136,smith_qr_integrated
22.5,Pioneer_11,0.2611,-7.1003,1.0357,smith_qr_integrated
22.5,Pioneer_12,1.2416,-7.0928,1.0908,smith_qr_integrated
22.5,Pioneer_13,2.1754,-7.0839,1.1715,smith_qr_integrated
22.5,Pioneer_14,2.9379,-7.0534,1.3134,smith_qr_integrated
22.5,Pioneer_15,3.5356,-7.0952,1.4943,smith_qr_integrated
