paragraph_id,chapter,section,path,line_start,line_end,words,sentences,text,normalized_sha256,query_fragment,sample_rank,sampled
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex:163:p012,Monografía: resultados SP2,Dinámica y filtro de seguridad,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex,163,163,47,3,"y la referencia es junto con error de pose acotado. El controlador recibe la pose exacta de la carga, su velocidad y la geometría dentro del alcance. Predice la posición del grupo móvil, calcula el control nominal, lo filtra y reparte la fuerza realizable entre los contactos.",d46d6ea8d7306bfa5433bf4109253909ed75ad5875655d8644d86de780a333eb,Predice la posición del grupo móvil calcula el control nominal lo filtra,b045d4871a141f2bf8949a37c0f4bb1a9fe9a24d8dc3bca79538046e9c10a15f,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex:165:p013,Monografía: resultados SP2,Dinámica y filtro de seguridad,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex,165,168,37,2,"La violación aplicada es la tasa de muestras cuyo residual de barrera después del reparto resulta positivo. Por muestra, con la velocidad resultante después del reparto, la saturación y la integración. La métrica de una ejecución es",9859fbe891ab7df7532a64528d3db1a6cb967266e9caf50c3fabc894177d8970,muestras cuyo residual de barrera después del reparto resulta positivo Por muestra,06d772bbea03f87c091ceb927bba4cebb085c0e02df545e368d5ff361540a88d,True
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex:182:p014,Monografía: resultados SP2,Dinámica y filtro de seguridad,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex,182,182,33,4,"con diagonal, amortiguamiento y contactos fijos. El control es PD o Hamiltoniano. Las ablaciones omiten la guardia. Euler semiimplícito usa s, evalúa holgura a mitad/final, detiene al contacto y no proyecta pose.",3a92e284486e75c7e690c2a8ee3ef0bc681f266213cd7ed5248f4db86302d8e0,guardia Euler semiimplícito usa s evalúa holgura a mitad final detiene al,54fa73dd950134fb8dc935d3c53ffe8167bdc6f855c5f329f55d2b1073026c0e,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex:184:p015,Monografía: resultados SP2,Dinámica y filtro de seguridad,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex,184,184,20,3,"vale por muestra. Transformación, barridos, saturación y muestreo impiden heredar invariancia continua. Residual y margen son diagnósticos, no ceros supuestos.",14eac7c863df438b440454c005c39f8aff9faf921b002f0297e4eadab9fbd982,vale por muestra Transformación barridos saturación y muestreo impiden heredar invariancia continua,8a3316713af89d5310c61021d40c8c807c32f4e03e6621437af143c8e4b96be9,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex:188:p016,Monografía: resultados SP2,Diseño experimental,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex,188,188,31,2,La campaña contiene mundos pareados y ejecuciones de ocho métodos. La unidad independiente es el mundo y el endpoint principal es el éxito seguro; colisiones y agotamientos permanecen en el denominador.,a026fb264aa6f4d28789e9eeaf1d188fe80876209745bebba0787c810c2b5e8e,campaña contiene mundos pareados y ejecuciones de ocho métodos La unidad independiente,51047e3ba9a508f13570df93db5991f4005d547f6c734bee0a9dfd047f90753a,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex:211:p017,Monografía: resultados SP2,Resultados,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex,211,211,26,2,Cada método se evaluó en mundos (Tabla ). La holgura es la media de la distancia mínima por mundo y no sustituye a la proporción de colisiones.,f38725dfb1c7e8345e3dfcfa609dca71efceebfbe749e40dfa5c1d68dfe7c8f7,distancia mínima por mundo y no sustituye a la proporción de colisiones,a824a215f098cfb0fbe7dae83d3965f1db19eebef6cb1a240acb747217628782,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex:222:p018,Monografía: resultados SP2,Resultados,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex,222,222,36,3,"La guardia redujo la proporción de mundos con colisión del Hamiltoniano de a , con diferencia e IC del 95\,% , . El éxito seguro aumentó de a , con diferencia e IC , . Estas estimaciones corresponden a los mundos muestreados.",58e560d492d547f3cc50da91b9901aad7d0516bcde77da15f29f3193aaf86ff0,éxito seguro aumentó de a con diferencia e IC Estas estimaciones corresponden,57b03462ae23291f304701ee316f933f85ec08dc6fc25c7095786190f52d6b4a,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex:224:p019,Monografía: resultados SP2,Resultados,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex,224,224,52,3,"VO obtuvo el mayor éxito seguro agregado y colisionó en de los mundos. El CBF anticipativo registró colisiones, una diferencia de (IC , ) y agotó el horizonte en de los casos. El CBF local combinó cero colisiones observadas con éxito y agotamiento ; no se predefinió una función escalar que ordenara estos tres estimandos.",071fa0375569bfc48fb31c71b136c73bccca9f630b19f6c84d1f25a34b97141d,agotamiento no se predefinió una función escalar que ordenara estos tres estimandos,b9baaedfca0d4a359237819559d9ff6d5fa20e04a3dfc008b209e0c02755cb16,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex:226:p020,Monografía: resultados SP2,Resultados,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex,226,226,30,2,"Las trazas son compatibles con un frenado más temprano del horizonte de s ante invasiones predichas, seguido de más agotamientos en escenas estrechas. El diseño no aísla causalmente ese mecanismo.",98b4aa9c2fa225235ab7457ce23b7ac242684d741ec2910834c350ca08e033c6,ante invasiones predichas seguido de más agotamientos en escenas estrechas El diseño,769f069f3f5b7cd533c35b9bd59c14d89d41bd0afcef81b21175643ae74d78d1,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex:228:p021,Monografía: resultados SP2,Resultados,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex,228,228,57,3,"La referencia central alcanzó éxito frente a del CBF local, con efecto , y agotó el horizonte en de los mundos. Para la violación aplicada, el efecto CBF local menos potencial fue . Incluso las variantes sin colisiones registraron tasas medias de -- : el reparto acotado y la integración pueden invalidar la condición satisfecha por SAFE antes de producir EXEC.",639077a7c347e5935e99c59a0c5aed39291a34dadba3967da4252f327913b91e,local menos potencial fue Incluso las variantes sin colisiones registraron tasas medias,57ee99247cc4021b8c031b0aa55e5162e10bcf9543a1dac678f832b71a26a674,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex:230:p022,Monografía: resultados SP2,Resultados,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex,230,230,33,2,"La holgura inicial mínima fue m y el residual mecánico máximo, ; estas comprobaciones descartan una colisión inicial o un cierre numérico inconsistente. El modelo omite fricción, interacción rueda--suelo, percepción y contacto conmutado.",a72a4378403e15318666a6ff42d23eccef303b821bc8c02c2076db701d584b18,un cierre numérico inconsistente El modelo omite fricción interacción rueda suelo percepción,217575d379b8082d15087d3f987fe98a726e5fb18a2fe55988278b7512bcec6d,True
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex:234:p023,Monografía: resultados SP2,Síntesis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex,234,234,58,3,"La guardia redujo las colisiones del Hamiltoniano sin filtro, y el CBF anticipativo hizo lo mismo frente a VO. El límite apareció en el progreso: algunos tratamientos combinaron cero colisiones observadas con de agotamientos, mientras el reparto mantuvo un residual aplicado distinto de cero. La evidencia de seguridad operacional corresponde al cuerpo planar y a los escenarios ensayados.",1b3fcd6d29cf5c15144e9685a131f7a2a994d6b5e0c26955f3a0a1f01ffc3322,límite apareció en el progreso algunos tratamientos combinaron cero colisiones observadas con,eb196be613c2194e58a3b5e97855a5d2a01e22ef2bafa20bbab6d1d4371da7ff,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex:236:p024,Monografía: resultados SP2,Síntesis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp5.tex,236,236,28,2,Los contactos fijos impiden responder a un fallo que retire parte del soporte. E6 usa precisamente esa perturbación para evaluar la detección y el reclutamiento de un reemplazo.,36009a1c4c4363516cdb46ea7212e4224a13d493c330f76463171ee12d59acac,que retire parte del soporte E6 usa precisamente esa perturbación para evaluar,be5bf7f6faed69a66c9ea6952bad3f3ccf22545580b32d8a43b81d5e1d62f251,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:4:p001,Monografía: resultados SP2,Etapa 2.3: re-reclutamiento y sustitución tras un fallo,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,4,4,59,3,"Cuando falla un miembro, la coalición puede perder el certificado de soporte, fuerza o torque aun con la carga detenida. E6 publica ese déficit y permite que las reservas revisen su participación antes de reanudar la misión. La campaña considera una carga y un fallo; el reemplazo viaja a velocidad acotada hacia un contacto prefijado en una trayectoria libre.",9c41d2838b40d4edf7b770ae9c283d3c5b052e4a5ce0a44822cfb48a8411c8d2,carga detenida E6 publica ese déficit y permite que las reservas revisen,6af5b30b53fa310c0cc439b72e3932f9292a2e97c6089f55a9a67ea76f9f5b17,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:8:p002,Monografía: resultados SP2,Fallo y reserva,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,8,8,26,1,"El reemplazo solo se moviliza después de que las revisiones locales reduzcan a cero, y la guardia vuelve a comprobar el certificado antes del arribo (Figura ).",406ddc17c3aaf11ceaf8770e1ef9fbe02631393be3bdfc31a0b71a5e52e48f8c,reemplazo solo se moviliza después de que las revisiones locales reduzcan a,fd2dd0280c6d43ed886716afcd03e45f3d4416a0eb2b34a1d14b22485f4ac1f5,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:62:p003,Monografía: resultados SP2,Problema de optimización de referencia,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,62,62,26,3,"Sea la reserva, , los recursos, el déficit y la contribución normalizada. Sus tres componentes son soporte, fuerza y torque. recluta y agrega desplazamiento y cambio adimensionales.",31201a74c0f6ce8ea2dae0a2a15ffc9a1c59d3f8d0868b0c45c0e69754964783,Sus tres componentes son soporte fuerza y torque recluta y agrega desplazamiento,4b2749c50c9c5beca8a8d8579d57b2cc66089df79a1536a99515009d2c00a134,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:73:p004,Monografía: resultados SP2,Problema de optimización de referencia,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,73,73,21,1,La enumeración de los perfiles certifica el coste mínimo postfallo con información global y fija el techo para los métodos locales.,88623dca693ef061ec112baf25e709cbbcd1b41256ff28b8d729bff4e3e61b0a,postfallo con información global y fija el techo para los métodos locales,1177a5a024540526424beb07f40ef6cc5ab0ac7ec5392f7e6b51025b7ed07282,True
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:77:p005,Monografía: resultados SP2,Métodos de comparación,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,77,77,42,2,"ALLIANCE aporta el antecedente de activación alternativa ; las subastas dinámicas, ACBBA y CBBA-PR motivan la revisión asíncrona tras eventos . Como esas fuentes no incorporan el certificado de wrench usado aquí, la Tabla distingue el mecanismo de reasignación de la guardia física.",b631fd64fa32f0b13eb9ee3327bba4aef0a1aaf81f307bdfb1a26a3380da0432,subastas dinámicas ACBBA y CBBA PR motivan la revisión asíncrona tras eventos,cb2cbb764cd2c04bf82c66626d39584dfcd1b63b3c24557a68879c45f5164d2d,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:120:p006,Monografía: resultados SP2,Juego de reparación,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,120,123,39,2,"[potencial exacto y terminación] El juego definido por es un juego de potencial exacto con potencial . Existe al menos un Nash puro y todo camino maximal de mejoras estrictas termina en un Nash después de, como máximo, cambios aceptados.",60e946ee2db331100aa8ae6d5d9799a9bc4a49585d097e3e840652026220b7a9,menos un Nash puro y todo camino maximal de mejoras estrictas termina,8bb8da7150e57ba498df21b51c29d783e312565354fe933515a240d414494eeb,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:125:p007,Monografía: resultados SP2,Juego de reparación,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,125,127,31,2,es Nash si ningún robot libre satisface y ningún miembro ahorra al salir más que el déficit inducido. Estas dos condiciones caracterizan todos los equilibrios; la derivación aparece en el Anexo .,d9a05f5d189a2711af320b841d109f3a22df0e2ef70fdae96e6684a7c0fef32b,déficit inducido Estas dos condiciones caracterizan todos los equilibrios la derivación aparece,a46768c01d797071a7579163b19cce5c11f034a8fef35ba62861d47a9d5a4127,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:138:p008,Monografía: resultados SP2,Juego de reparación,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,138,140,37,2,"[caracterización exacta de los Nash] Supónganse capacidades no negativas, , costes para todo y un déficit postfallo no trivial . Si la reserva completa cubre , entonces . Si , los Nash puros coinciden exactamente con las coaliciones factibles mínimas por inclusión",d4f4f80c1fd139c7978f2d1891c8d3604d501dea60c383380b440f9610a67cb8,entonces Si los Nash puros coinciden exactamente con las coaliciones factibles mínimas,156905e6fae41550e3c2e790edf6cdc4dad3e4c01c0f7e1129353c33411eb1d9,True
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:148:p009,Monografía: resultados SP2,Juego de reparación,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,148,148,39,2,"La demostración considera las dos desviaciones unilaterales: ingresar reduce un déficit y salir de una coalición mínima crea al menos . Con el umbral indicado, la penalización domina el ahorro de salida y un ingreso redundante aumenta el coste (Anexo ).",8a5cab6261dba6b551ac1125cb076c622b71254b9013c1be686454ae696fe7e3,demostración considera las dos desviaciones unilaterales ingresar reduce un déficit y salir,42d82c3ae2a8ea88a01e6a6d57d8e3827e0d48a7f0004c4333e5e970edbc153d,True
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:150:p010,Monografía: resultados SP2,Juego de reparación,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,150,150,26,1,"Como los costes son positivos, toda reparación factible de coste mínimo es mínima por inclusión y, por el Teorema , es Nash. De esta inclusión se sigue",172219058ead4dd338073b1e2357796a65a6ef601f0b1d4f3858f10e5ccbe339,son positivos toda reparación factible de coste mínimo es mínima por inclusión,eb1bf62feef9490ea681215faec4e28c535b3d07cd568024fc0cdd29430c6ce8,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:155:p011,Monografía: resultados SP2,Juego de reparación,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,155,155,20,1,El conjunto de Nash contiene un óptimo social; la trayectoria de mejoras puede terminar en cualquier reparación mínima por inclusión.,415a46dad971e51f1b1508f6b63079fdcf93867a88090440ddf7a3a6ef5fcb1d,óptimo social la trayectoria de mejoras puede terminar en cualquier reparación mínima,2d7a70f7feb50be19a72edfcb8664b17adcbbb5f8873dc8ce300351ac0a6c718,True
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:157:p012,Monografía: resultados SP2,Juego de reparación,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,157,160,38,1,"[ineficiencia no acotada del peor Nash] No existe una cota uniforme, independiente de la instancia y de , para el cociente entre el coste del peor Nash factible y el oráculo , incluso con un solo recurso y tres robots.",0cefc8b158f9ffdedf91d0ed695660af2ab1d6f65e82f2e3abb14db5b72db99b,ineficiencia no acotada del peor Nash No existe una cota uniforme independiente,d87380313ed8f01664b91e1d5d29d555edef93a13e65e3aa568a9135ce127162,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:162:p013,Monografía: resultados SP2,Juego de reparación,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,162,162,30,2,"La construcción del Anexo usa un soporte de coste y dos complementarios de coste total dos. Ambos son Nash y el cociente diverge, de donde aunque exista un equilibrio óptimo.",425f432f9717458fc34c28972b13bb98d9ea24d2540dd861761e1057bb6877c6,dos Ambos son Nash y el cociente diverge de donde aunque exista,4a8d86b0ca4faca31f2745b8ecdca84a807e96168514fb7e5dc91da839626e26,True
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:164:p014,Monografía: resultados SP2,Juego de reparación,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,164,167,59,4,"equilibrio de recuperación sujeto a certificado demostrado para el juego binario con déficit y costes congelados. La utilidad enlaza el déficit físico con la decisión de cada reserva. El umbral del Teorema excluye equilibrios deficitarios y los costes positivos excluyen miembros redundantes. Estas condiciones no controlan el coste del peor equilibrio, que puede crecer sin cota frente al oráculo.",0d81b2356cdac3af63f70ac818afe1a2c6cdb16758d905ca3ea89f9b774b51d1,Teorema excluye equilibrios deficitarios y los costes positivos excluyen miembros redundantes Estas,c3475431fa3f6beb3ea2fc85fb2906d819d339f393a0dc070f59035fd949f0cf,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:171:p015,Monografía: resultados SP2,Movimiento del reemplazo,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,171,171,78,4,"Una decisión guardada no reanuda instantáneamente el transporte. Para el reemplazo , sean la distancia al contacto, una velocidad garantizada y el asentamiento. Sea una cota desde el fallo hasta su detección y una cota para cada ventana agregada posterior: desde la detección o el último cambio aceptado hasta el siguiente cambio aceptado, o hasta la certificación terminal; la ventana incluye todas las activaciones que no cambian el perfil. Esta hipótesis cuantitativa es más fuerte que la sola justicia.",880a69f58119b567eb50028c9a1bed27c62dbf5d6074b46895c20da8bd6fb496,ventana agregada posterior desde la detección o el último cambio aceptado hasta,8a8f31744ca21f04d8dcd9ca5853eff64432f30ae37b90561934203eaf8182d6,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:173:p016,Monografía: resultados SP2,Movimiento del reemplazo,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,173,175,37,1,"[cota temporal de reparación] Bajo los supuestos de los Teoremas -- , una política que prolonga un camino maximal y acota por cada ventana agregada entre cambios aceptados o certificación, con trayectorias de reemplazo libres y velocidades inferiores positivas",9197f25c1b5cef1547044482d95495f21b40bc25ad6b881c2d8f8a9b60a7c147,aceptados o certificación con trayectorias de reemplazo libres y velocidades inferiores positivas,3b1be474fb8d7a7153b1226eef60e19cb4dce7fb5b4ed77a0bb0eedb44aea1a7,True
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:182:p017,Monografía: resultados SP2,Movimiento del reemplazo,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,182,183,22,1,"Si el lado derecho no supera el tiempo seguro remanente , el certificado puede restaurarse antes del plazo bajo este modelo de arribo.",2da91a78cc830747d4e30be6ce788a45898f1ac60934741bd78bfed453a34525,lado derecho no supera el tiempo seguro remanente el certificado puede restaurarse,9cbf0a098431a2b5e3171421b711481bc380dd37b7210c3ee58742f04d9c3480,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:185:p018,Monografía: resultados SP2,Movimiento del reemplazo,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,185,185,33,2,"El término aproxima el viaje por un segmento libre y omite el giro y la evitación; representa el asentamiento por separado. La campaña evalúa cierre, restauración del certificado y puntualidad hasta el contacto.",fd7d4e83b31d75ae46c9dd5e0f4348a87410c4e0e52004ac50c58229920031eb,término aproxima el viaje por un segmento libre y omite el giro,00c11a88e17fd9161832a82c57d389b1571fa5b8ec2c305183180be4dccbb691,True
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:189:p019,Monografía: resultados SP2,Diseño experimental,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,189,190,26,2,"La Tabla resume mundos pareados y ejecuciones. De ellos, disponen de reserva suficiente y carecen de un recurso; el endpoint principal es la restauración del certificado.",b1f56f1f48d8c5b0c900f64d8f09113a6b31410a985475d44e2df6a8c560098f,Tabla resume mundos pareados y ejecuciones De ellos disponen de reserva suficiente,c66234e902ee96005cc4e1350d66655eec44551b3182cb40a4d8d7788ccdcde1,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:212:p020,Monografía: resultados SP2,Resultados,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,212,212,27,1,"En los 480 mundos, todo método que intenta reparar alcanza una tasa de certificado de , pues una cuarta parte de las instancias es imposible por construcción (Tabla ).",2b75913516ff0798fe397b86626e845485b5e8d1427230bc265e6c3dea3e327a,480 mundos todo método que intenta reparar alcanza una tasa de certificado,d579a16ed7aca743f15a6604ec2f9c3cbf95707d671a21d93823c95d7b838e39,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:223:p021,Monografía: resultados SP2,Resultados,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,223,223,50,3,"Condicionado a factibilidad física, el juego restaura el certificado en de los mundos y no reabre ninguno de reserva insuficiente. Frente a no reparar, el efecto no condicionado es con IC del 95\,% y . En la enumeración, todos los Nash fueron factibles y mínimos por inclusión, como predicen los teoremas.",9964de0b8134066b5a1e48b5465dd0f3eee8d84fb7848d10efe3fd8fd50f668c,enumeración todos los Nash fueron factibles y mínimos por inclusión como predicen,193511eff2836830039a2c14d8e0822b903d0df80898c2b8b6994906eee1e109,True
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:225:p022,Monografía: resultados SP2,Resultados,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,225,225,49,3,"El juego eliminó miembros unilateralmente redundantes, a diferencia del voraz, con efecto medio y . La reparación mínima por inclusión presentó una brecha media de movilización frente al oráculo y contabilizó mensajes por mundo, entre el voraz y la subasta marginal. La diferencia absoluta de coste frente al oráculo fue ( ).",e099212ffd72a8b4328c0c9592c7b5740b4800cd4754b4c0c962c89c0a6ee3b7,juego eliminó miembros unilateralmente redundantes a diferencia del voraz con efecto medio,f171b4fdf797de2b8110360e11d52f0dd9964ab859ed07e2ddcfeb582e776395,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:227:p023,Monografía: resultados SP2,Resultados,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,227,227,49,2,"En los escenarios recuperables sin plazo estrecho, todos los métodos activos restauraron el certificado y llegaron a tiempo. Al estrechar el plazo, el éxito temporal del juego cayó a frente a del voraz; la distancia de la reserva domina una decisión estratégicamente factible cuando el tiempo físico resulta insuficiente.",717722e37e3d474da9fd120e395a9c56c8c22356e8ed0113dee65b2db57b01c9,escenarios recuperables sin plazo estrecho todos los métodos activos restauraron el certificado,4a6cad3379a197793ca839642dca84fa3ae8b1ae0aba0910c522c0206f6fd727,True
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:230:p024,Monografía: resultados SP2,Resultados,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,230,230,26,1,"No se definió una función que combinara coste, puntualidad y comunicación; el juego priorizó restauración sin redundancia y pagó una brecha de movilización frente al oráculo.",551e76ec2cc1dc88451327712b8b00aaf18724379fa53763caa39096a2973f6d,que combinara coste puntualidad y comunicación el juego priorizó restauración sin redundancia,3132b533d2c05c3723a5fe20a971097b1f15d13e86ae1f736c71605aaa4b5f12,True
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:232:p025,Monografía: resultados SP2,Resultados,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,232,232,40,2,La validez depende sobre todo del certificado aditivo y de la calibración exponencial de fuera de línea. Un QP geométrico y una trayectoria con obstáculos podrían cambiar tanto la coalición elegida como la puntualidad; los fallos múltiples no se ensayaron.,aee1bfa0e2d12aaf0ca066e2aa1b273b0b48f222e9aefb9bd74a5f30e5166b1b,podrían cambiar tanto la coalición elegida como la puntualidad los fallos múltiples,9f840e22a956d40fe574f362f34a8fea8fc8b10d4687bafe0e46f0e7e9e6aa44,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:236:p026,Monografía: resultados SP2,Síntesis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,236,236,55,3,"Con reserva suficiente y una penalización por encima del umbral, los Nash puros coinciden con reparaciones factibles mínimas por inclusión y la mejor respuesta termina en un número finito de cambios. Las 480 instancias respetaron esa caracterización. El plazo estrecho reveló la limitación operativa: restaurar el certificado produjo éxito temporal , por debajo de del voraz.",368cf13db395cf4bcee1c3b655040e017b04f61c3732c4131b4f57a879f58576,480 instancias respetaron esa caracterización El plazo estrecho reveló la limitación operativa,ed3497bb788cbf76c434d96bf54090710e6295eaf6cb3c597d0b9e4a4621d707,False
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:238:p027,Monografía: resultados SP2,Síntesis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,238,238,25,2,"garantiza que existe un Nash óptimo, pero permite equilibrios arbitrariamente caros. E7 toma las coaliciones restauradas como agentes compuestos y evalúa sus conflictos de ruta.",3795797cbeb97eac586a04857ea3b55f17c8150246149352998dee233be8b0a8,permite equilibrios arbitrariamente caros E7 toma las coaliciones restauradas como agentes compuestos,417c340bc8daaf1f53c16fdda120ea3b4c1c7def27903a4545a901159c8a95ce,True
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex:6:p001,Monografía: resultados SP2,Etapa 2.4: demostrador híbrido de la cadena Cargo,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex,6,6,60,3,"El demostrador ejecuta reclutamiento, acoplamiento, transporte y recuperación sobre una misma planta planar. Su selección mediante líder, su criterio agregado y su reemplazo voraz difieren de los mecanismos evaluados en las etapas históricas sp2, sp3 y sp6. La campaña evalúa la compatibilidad funcional de esta arquitectura híbrida; las garantías parciales de SP1 y SP2 no se componen automáticamente en ella.",c2eebdf210b63558df94a81bee0f009c2d1f921853555c270353dab19154cd41,etapas históricas sp2 sp3 y sp6 La campaña evalúa la compatibilidad funcional,0c3ce8d0dc39d29ca9f56bed70763fd594587d5c312f3a0b817b2247d4fe2431,True
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex:10:p002,Monografía: resultados SP2,Ejecución común,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex,10,10,76,4,"Durante siete eventos se propagan identificadores en los regímenes nominal, con obstáculo y con fallo; el régimen de red degradada usa diez eventos. El ejecutor determina con el estado global qué robot activo está más cerca de la carga y lo designa líder; el menor identificador resuelve empates. No se implementa una elección distribuida. Los mensajes contienen identificadores, mientras posición, carga útil y fuerza se resuelven después en el registro global. Para cada candidato se definen",0bd33abec7bdf4e6bb7e4a70f023747419eb5b9175c36046f66da2c3d3aeb561,implementa una elección distribuida Los mensajes contienen identificadores mientras posición carga útil,fb4958ece6319688e1745efc38649e10ce175b475c11b63524ae59e1f016ea1f,False
