exact_query,exact_result_count,exact_exact_in_snippet,exact_top_url,exact_top_title,exact_urls_first_five,unquoted_query,unquoted_result_count,longest_consecutive_query_words,unquoted_top_url,unquoted_top_title,unquoted_urls_first_five,verdict,rationale,checked_at_utc
"""entonces Si los Nash puros coinciden exactamente con las coaliciones factibles mínimas""","4","false","https://www.aporrea.org/ideologia/a167599.html","¿Qué hacer? - Cuarta revisión - Por: Equipo redactor de ¿Qué hacer? @Sabiens","https://www.aporrea.org/ideologia/a167599.html | https://ietd.mx/adolfo-sanchez-rebolledo-1942-2016/ | https://esdocs.com/doc/2804223/descargar-en-pdf---biblioteca-del-congreso-nacional | https://www.programadelfin.com.mx/web-delfin2020/recursos/memoriaverano2020/paginas/resumenes-est-r.htm","entonces Si los Nash puros coinciden exactamente con las coaliciones factibles mínimas","18","2","https://es.wikipedia.org/wiki/N%C3%BAcleo_%28teor%C3%ADa_de_juegos%29","Núcleo (teoría de juegos)","https://es.wikipedia.org/wiki/N%C3%BAcleo_%28teor%C3%ADa_de_juegos%29 | https://cendoc.sc.gob.sv/textocompleto/1001231139CompetenciabajoequilibriodeNashUniversidadNacionaldeColombia2018.pdf | https://repositorio.upn.edu.pe/backend/api/core/bitstreams/73d361e8-d04e-40e8-9ac0-3515cb373572/content | https://e-archivo.uc3m.es/bitstreams/8ddc825f-a01b-4116-943d-a58f4edc8c15/download | https://publicaciones.ieem.org.mx/index.php/publicacionesieem/catalog/download/8/2/40-1?inline=1","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 2 consecutive query words.","2026-09-08T23:22:33Z"
"""óptimo social la trayectoria de mejoras puede terminar en cualquier reparación mínima""","9","false","https://sisjur.bogotajuridica.gov.co/sisjur/normas/Norma1.jsp?i=155699","Acuerdo 927 de 2024 Concejo de Bogotá, D.C.","https://sisjur.bogotajuridica.gov.co/sisjur/normas/Norma1.jsp?i=155699 | https://www.bcn.cl/laborparlamentaria/wsgi/consulta/verDossier.py?idPersona=181&texto=allamand | https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=77653 | https://esdocs.com/doc/2439508/fudamentos-de-mercadotecnia | https://www.funcionpublica.gov.co/eva/gestornormativo/norma.php?i=1348","óptimo social la trayectoria de mejoras puede terminar en cualquier reparación mínima","18","2","https://accedacris.ulpgc.es/bitstream/10553/21340/2/0287975_00000_0000.pdf","Contribuciones al Reemplazamiento Óptimo de Sistemas Reparables y al Dimensionamiento Óptimo de SIstemas de Colas","https://accedacris.ulpgc.es/bitstream/10553/21340/2/0287975_00000_0000.pdf | https://sidof.segob.gob.mx/notas/docFuente/5585435 | https://www.optimaseguros.com.pa/wp-content/uploads/2023/12/Condiciones-Generales-Equipo-Pesado.pdf | https://www.optimaseguros.com.pa/wp-content/uploads/2023/12/Condiciones-Generales-Riesgos-Diversos.pdf | https://es.wikipedia.org/wiki/Eficiencia_de_Pareto","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 2 consecutive query words.","2026-09-08T23:22:35Z"
"""aceptados o certificación con trayectorias de reemplazo libres y velocidades inferiores positivas""","5","false","https://www.ask-maeve.com/es/summary/business/business-general/temario-completo-ope-comercial-2026-pdf-0nrm5p/","# 📚 TEMARIO COMPLETO OPE COMERCIAL 2026.pdf ## Resumen breve Este documento abarca la normativa, pr... | Ask Maeve","https://www.ask-maeve.com/es/summary/business/business-general/temario-completo-ope-comercial-2026-pdf-0nrm5p/ | https://es.slideshare.net/slideshow/redevu-ii/16789106 | https://www.programadelfin.com.mx/web-delfin2019/recursos/memoriaverano2019/paginas/resumenes-est-h.htm | https://doczz.net/doc/5773858/sistemas-de-ciencia--tecnolog%C3%ADa-e-innovaci%C3%B3n-tecnol%C3%B3gica-y | https://www.programadelfin.com.mx/web-delfin2022/recursos/memoriaverano2022/paginas/resumenes-estudiantes.php?letra=H","aceptados o certificación con trayectorias de reemplazo libres y velocidades inferiores positivas","14","2","https://www.dgac.gob.gt/wp-content/uploads/2025/10/10.-RAC-21-Edicion-09.pdf","REGULACIONES DE AVIACION CIVIL","https://www.dgac.gob.gt/wp-content/uploads/2025/10/10.-RAC-21-Edicion-09.pdf | https://www.dgac.gob.gt/wp-content/uploads/2024/05/11.-RAC-21-ed.-07-Agosto-2023.pdf | https://www.dgac.gob.gt/wp-content/uploads/2024/06/RAC-21-CONSULTA-ed.-08.pdf | https://www.dgac.gob.gt/wp-content/uploads/2023/10/11.-RAC-21-ed.-07-Agosto-2023.pdf | https://saemobilus.sae.org/articles/generation-replacement-vehicle-speed-cycles-based-extensive-customer-data-means-markov-models-threshold-accepting-2017-26-0256","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 2 consecutive query words.","2026-09-08T23:22:38Z"
"""podrían cambiar tanto la coalición elegida como la puntualidad los fallos múltiples""","3","false","https://www.elbatanense.com.ar/index.php?pagina=52","El Batanense en vivo","https://www.elbatanense.com.ar/index.php?pagina=52 | https://sisjur.bogotajuridica.gov.co/sisjur/normas/Norma1.jsp?i=140697 | https://it.scribd.com/document/469904220/edicion-598-pdf","podrían cambiar tanto la coalición elegida como la puntualidad los fallos múltiples","9","3","https://biblioteca.clacso.edu.ar/clacso/se/20170321050912/DemocraciaImPactada.pdf","LAS LÓGICAS: CONDICIONES DEL PACTO                                                                 171","https://biblioteca.clacso.edu.ar/clacso/se/20170321050912/DemocraciaImPactada.pdf | https://www.te.gob.mx/sites/default/files/publicaciones/doc-relacionado/bol_a4_4.pdf | https://www.consejodeestado.gov.co/libros/Libros/electorales/Asuntos%20Electorales%202021%20-%20Tomo%20I%20-%20Parte%202.pdf | https://www.pensamientoeducativo.uc.cl/index.php/rcp/article/download/4586/4254/8282 | https://www.redalyc.org/pdf/522/52235599006.pdf","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 3 consecutive query words.","2026-09-08T23:22:40Z"
"""activaciones asíncronas aplican retardo entero y pérdida Bernoulli el tratamiento periódico retransmite""","0","false","","","","activaciones asíncronas aplican retardo entero y pérdida Bernoulli el tratamiento periódico retransmite","18","2","https://pubmed.ncbi.nlm.nih.gov/22549295/","A randomized pilot study of optimization of cardiac resynchronization therapy in sinus rhythm patients using a peak endocardial acceleration sensor vs. standard methods - PubMed","https://pubmed.ncbi.nlm.nih.gov/22549295/ | https://pubmed.ncbi.nlm.nih.gov/8682027/ | https://pubmed.ncbi.nlm.nih.gov/17241317/ | https://academic.oup.com/europace/article/14/9/1324/510913 | https://www.scielo.org.mx/scielo.php?pid=S1405-99402007000600004&script=sci_arttext","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 2 consecutive query words.","2026-09-08T23:22:42Z"
"""coherentes bajo vistas obsoletas la trayectoria tiene respaldo empírico Estas cifras cuantifican""","12","false","https://studylib.net/doc/28447752/4ta-edicion-samieri","Metodología de la Investigación - Libro de texto","https://studylib.net/doc/28447752/4ta-edicion-samieri | https://id.scribd.com/document/14141913/La-Transicion-Hacia-el-Desarrollo-Sustentable | https://fliphtml5.com/kekbk/jzfw/ | https://fliphtml5.com/kekbk/paro/ | https://esdocs.com/doc/1453131/revista-de-econom%C3%ADa-cr%C3%ADtica-n.20","coherentes bajo vistas obsoletas la trayectoria tiene respaldo empírico Estas cifras cuantifican","16","2","https://espanol.libretexts.org/Bookshelves/Estadisticas/Estadistica_Aplicada/Libro%3A_Metodos_Cuantitativos_de_Investigacion_para_Ciencias_Politicas_Politicas_Publicas_y_Administracion_Publica_%28Jenkins-Smith_et_al.%29/01%3A_Teor%C3%ADas_y_Ciencias_Sociales/1.02%3A_Teor%C3%ADa_e_Investigaci%C3%B3n_Emp%C3%ADrica","1.2: Teoría e Investigación Empírica - LibreTexts Español","https://espanol.libretexts.org/Bookshelves/Estadisticas/Estadistica_Aplicada/Libro%3A_Metodos_Cuantitativos_de_Investigacion_para_Ciencias_Politicas_Politicas_Publicas_y_Administracion_Publica_%28Jenkins-Smith_et_al.%29/01%3A_Teor%C3%ADas_y_Ciencias_Sociales/1.02%3A_Teor%C3%ADa_e_Investigaci%C3%B3n_Emp%C3%ADrica | https://www.alphaxiv.org/es/abs/2603.28371 | https://revistas.udistrital.edu.co/index.php/reving/article/view/2190 | https://critica.filosoficas.unam.mx/index.php/critica/article/view/1090/1185 | https://repositorio.flacsoandes.edu.ec/server/api/core/bitstreams/7c4ac3b6-7cab-4fd7-b047-1c66bba50776/content","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 2 consecutive query words.","2026-09-08T23:23:13Z"
"""escenario abierto Central MILP preview obtuvo Auction reciprocal proxy Auction predictive CBF""","0","false","","","","escenario abierto Central MILP preview obtuvo Auction reciprocal proxy Auction predictive CBF","16","2","https://www.sciencedirect.com/science/article/pii/S089982561000179X","Incentives in core-selecting auctions with single-minded bidders - ScienceDirect","https://www.sciencedirect.com/science/article/pii/S089982561000179X | https://en.wikipedia.org/wiki/Market_design | https://drops.dagstuhl.de/entities/document/10.4230/DagSemProc.05011.9 | https://www.journals.uchicago.edu/doi/full/10.1086/738341 | https://www.researchgate.net/publication/5224063_The_Clock-Proxy_Auction_A_Practical_Combinatorial_Auction_Design","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 2 consecutive query words.","2026-09-08T23:23:15Z"
"""apilado que acota Para simétrica grafo conexo y restringir al subespacio ortogonal""","0","false","","","","apilado que acota Para simétrica grafo conexo y restringir al subespacio ortogonal","22","3","https://galois.azc.uam.mx/mate/LIBROS/algebralineal4.pdf","AplicacionesClasificación.nb","https://galois.azc.uam.mx/mate/LIBROS/algebralineal4.pdf | https://es.wikipedia.org/wiki/Grafo_conexo | https://dme2.ufro.cl/rhidalgo/files/discreta.pdf | https://es.wikipedia.org/wiki/Grafo | https://www.teses.usp.br/teses/disponiveis/45/45134/tde-22012025-113608/","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 3 consecutive query words.","2026-09-08T23:23:21Z"
"""tarea 1 Como su información local es idéntica una decisión determinista coincide""","4","false","https://dokumen.pub/introduccio-a-la-computacio.html","Introducció a la computació - DOKUMEN.PUB","https://dokumen.pub/introduccio-a-la-computacio.html | https://www.derechos.org/nizkor/arg/doc/bbca226.html | https://pt.scribd.com/document/376634924/Curso-De-Automocion-pdf | https://epdf.mx/analisis-y-propuestas-en-torno-al-periodismo-digital-spanish.html","tarea 1 Como su información local es idéntica una decisión determinista coincide","20","2","https://es.wikipedia.org/wiki/Determinismo_duro","Determinismo duro","https://es.wikipedia.org/wiki/Determinismo_duro | https://algenta.ai/es/blog/deterministic-ai-same-inputs-same-decision | https://funes.uniandes.edu.co/wp-content/uploads/tainacan-items/32454/1243963/Melgarejo1998Modelos.pdf | https://es.scribd.com/document/629960555/Metodos-Deterministicos-Tarea-1-Solucion-Modelos-de-Decision-Deterministicos-2023-1 | https://es.wikipedia.org/wiki/Determinismo","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 2 consecutive query words.","2026-09-08T23:23:23Z"
"""inactivo crea exceso Como ninguna desviación es rentable Los Nash puros coinciden""","0","false","","","","inactivo crea exceso Como ninguna desviación es rentable Los Nash puros coinciden","18","2","https://www.alphaxiv.org/es/abs/2604.28186","Cálculo de Equilibrio más allá de la Desviación Unilateral | alphaXiv","https://www.alphaxiv.org/es/abs/2604.28186 | https://centrocompetencia.com/equilibrio-de-nash/ | https://es.scribd.com/document/741971303/APUNTES-METODOS-FINAL | https://journal.trackit.tr/es-419/blog/la-trampa-del-sobreoperar-como-dejar-de-perseguir-el-mercado-y-empezar-a-operar-calidad-sobre | https://inomics.com/es/terms/equilibrio-de-nash-1431094","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 2 consecutive query words.","2026-09-08T23:23:26Z"
"""La alineación marginal de E2 se demuestra para preferencias continuas umbrales positivos""","6","false","https://www.udocz.com/apuntes/112067/cohen-vias-de-la-pulpa-endodoncia","Cohen VIAS DE LA PULPA ENDODONCIA | Odonto.tips.mx (Claudia Padilla) | uDocz","https://www.udocz.com/apuntes/112067/cohen-vias-de-la-pulpa-endodoncia | https://esdocs.com/doc/1799976/libro-de-res%C3%BAmenes | https://www.udocz.com/apuntes/99420/banco-1-ceprunsa-sociales | https://ru.scribd.com/document/755571608/AG126-Digital | https://www.udocz.com/apuntes/120372/farmacologia-de-samaniego-legible","La alineación marginal de E2 se demuestra para preferencias continuas umbrales positivos","21","2","https://pubmed.ncbi.nlm.nih.gov/42314034/","Linking Minimally Important Differences (MID) and Acceptable Regret to Elicit Values and Preferences in Health Decision Models - PubMed","https://pubmed.ncbi.nlm.nih.gov/42314034/ | https://es.wikipedia.org/wiki/Teor%C3%ADa_del_equilibrio_general | https://www.researchgate.net/publication/28071233_Estudio_de_las_preferencias_individuales_sobre_un_espacio_natural_mediante_el_analisis_conjunto | https://pmc.ncbi.nlm.nih.gov/articles/PMC2830665/ | https://pubmed.ncbi.nlm.nih.gov/20209119/","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 2 consecutive query words.","2026-09-08T23:23:31Z"
"""evoluciona la preferencia sobre el símplex Las restricciones lineales de ocupación definen""","5","false","https://id.scribd.com/document/370468129/Costos-Industriales-pdf","Costos Industriales PDF | PDF | Ingeniería Industrial | Ingeniería","https://id.scribd.com/document/370468129/Costos-Industriales-pdf | https://doczz.net/doc/103360/congesti%C3%B3n-de-tr%C3%A1nsito--el-problema-y-c%C3%B3mo-enfrentarlo | https://pdfcoffee.com/molinero-transporte-publico-3-pdf-free.html | https://expydoc.com/doc/6378444/diccionario-econom%C3%ADa | https://manualzz.com/doc/5379782/logger32-software-manual?lang=bg","evoluciona la preferencia sobre el símplex Las restricciones lineales de ocupación definen","21","2","https://revista-anales.icai.es/web/n_6/seccion_6.html","ANALES ICAI","https://revista-anales.icai.es/web/n_6/seccion_6.html | https://es.wikipedia.org/wiki/Algoritmo_s%C3%ADmplex | https://repositorio.cepal.org/server/api/core/bitstreams/2e244af5-56b0-4d3b-86bd-0f3424bfc597/content | https://es.wikipedia.org/wiki/Programaci%C3%B3n_lineal | https://es.mathworks.com/discovery/linear-programming.html","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 2 consecutive query words.","2026-09-08T23:23:34Z"
"""se restringe a este dominio continuo antes de decodificar en decisiones binarias""","12","false","https://studylib.net/doc/28470284/investigacion-de-operaciones-en-la-administracion-roberto...","Investigación de Operaciones en Administración - Libro de texto","https://studylib.net/doc/28470284/investigacion-de-operaciones-en-la-administracion-roberto... | https://id.scribd.com/document/381410773/livro2011-pdf | https://www.scribd.com/doc/133416770/Spartacus-Teoria-de-control-Diseno-electronico | https://studylib.net/doc/28418586/programaci%C3%B3n--tabla-de-verdad--ingenier%C3%ADa-de-software--ada | https://www.scribd.com/document/426168163/Estado-Educacion-2019-Web","se restringe a este dominio continuo antes de decodificar en decisiones binarias","16","2","https://idic.likufanele.com/~calvo/Inteligencia_Artificial_files/Inteligencia%20Artificial%2C%20Un%20Enfoque%20Moderno%20-%20Stuart%20J.%20Russell%2C%20Peter%20Norvig%20-%20Prentice%20Hall%20%28ocr%2C%20caps%201-11%29.pdf","Inteligencia Artificial. Un Enfoque Moderno","https://idic.likufanele.com/~calvo/Inteligencia_Artificial_files/Inteligencia%20Artificial%2C%20Un%20Enfoque%20Moderno%20-%20Stuart%20J.%20Russell%2C%20Peter%20Norvig%20-%20Prentice%20Hall%20%28ocr%2C%20caps%201-11%29.pdf | https://personales.upv.es/misagre/papers/aepia-salido.pdf | https://noesis.uis.edu.co/server/api/core/bitstreams/a47ab381-162a-472b-b90a-71d51c911cf3/content | https://www.colibri.udelar.edu.uy/jspui/bitstream/20.500.12008/31071/1/MB21.pdf | https://www.ibm.com/docs/es/icos/22.1.2?topic=expressions-domains-variables","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 2 consecutive query words.","2026-09-08T23:23:37Z"
"""3 no entran porque serían redundantes y añadirían coste Las dos desigualdades""","5","false","https://www.passeidireto.com/es/content/135956662/01464","Gratis: 01464 - Material PDF claro y objetivo para un estudio rápido | Passei Direto","https://www.passeidireto.com/es/content/135956662/01464 | https://esdocs.com/doc/2837506/descargar-monogr%C3%A1fico-n.5-sobre-renta-b%C3%A1sica | https://studylib.net/doc/28470284/investigacion-de-operaciones-en-la-administracion-roberto... | https://ru.scribd.com/document/507478617/Herramientas-de-Evaluacion-Capacity4dev | https://lorenzopena.es/books/esturepu/parrafos.html","3 no entran porque serían redundantes y añadirían coste Las dos desigualdades","11","2","https://repositorio.ues.edu.sv/bitstreams/af532f57-4388-49a9-a04d-a1e66170997d/download","UNIVERSIDAD DE EL SALVADOR","https://repositorio.ues.edu.sv/bitstreams/af532f57-4388-49a9-a04d-a1e66170997d/download | https://www.flacsoandes.edu.ec/sites/default/files/agora/files/1267207869.tres_falacias_mauricio_uribe_corrregido_1_0.pdf | https://dialnet.unirioja.es/descarga/articulo/5430179.pdf | https://www.europapress.es/sociedad/educacion-00468/noticia-ley-reduce-ratios-escolares-costara-28184-millones-10-anos-2818-millones-anuales-media-esade-20260526000050.html | https://repositorio.ucp.pt/bitstream/10400.14/25569/1/9789898835376.pdf","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 2 consecutive query words.","2026-09-08T23:24:16Z"
"""autorización mantiene destino único evita el intercambio opuesto y excluye nodos estacionarios""","0","false","","","","autorización mantiene destino único evita el intercambio opuesto y excluye nodos estacionarios","18","1","https://www.miteco.gob.es/es/energia/energia-electrica/electricidad/peajes/tarifa-acceso-unica.html","Tarifa de Acceso Única (unificación de los peajes de acceso y cargos)","https://www.miteco.gob.es/es/energia/energia-electrica/electricidad/peajes/tarifa-acceso-unica.html | https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-21-1997-41624/actualizacion | https://www.argentina.gob.ar/normativa/nacional/resoluci%C3%B3n-61-1992-19333/texto | https://www.colibri.udelar.edu.uy/jspui/bitstream/20.500.12008/50429/1/RC25.pdf | https://boe.es/buscar/doc.php?id=BOE-A-2025-25253","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 1 consecutive query words.","2026-09-08T23:24:18Z"
"""solicitantes persistentes Mientras espera aumenta tras cruzar el propietario libera y abandona""","1","false","https://elquiciodelamancebia.wordpress.com/category/las-bellas-artes/pintura-ilustracion-y-diseno/diana-lobos-pintura-ilustracion-y-diseno/page/2/","Diana Lobos | El Quicio de la Mancebía [EQM] | Página 2","https://elquiciodelamancebia.wordpress.com/category/las-bellas-artes/pintura-ilustracion-y-diseno/diana-lobos-pintura-ilustracion-y-diseno/page/2/","solicitantes persistentes Mientras espera aumenta tras cruzar el propietario libera y abandona","16","2","https://learn.microsoft.com/es-es/windows-hardware/test/wpt/wpa-reference-set","Conjuntos de referencia | Microsoft Learn","https://learn.microsoft.com/es-es/windows-hardware/test/wpt/wpa-reference-set | https://www.scielo.sa.cr/scielo.php?pid=S1659-49402024000100188&script=sci_arttext | https://www.gov.uk/government/publications/living-in-initial-accommodation/vivir-en-alojamiento-inicial | https://bidia.es/guias/vivienda-subastada-ocupada-que-hacer | https://developers.aditus.com/aditus-queue?lang=es","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 2 consecutive query words.","2026-09-08T23:24:21Z"
"""propuesta combina referencias LP MILP juegos potenciales dinámica primal dual cierre entero""","0","false","","","","propuesta combina referencias LP MILP juegos potenciales dinámica primal dual cierre entero","27","2","https://ro.aliteia.com/notebooks/05-duality.html","LP Duality – Ricerca Operativa — UniUD","https://ro.aliteia.com/notebooks/05-duality.html | https://es.scribd.com/document/600117829/PrimalDual | https://es.wikipedia.org/wiki/Programa_lineal_dual | https://www.alphaxiv.org/es/abs/2602.22421 | https://www.colibri.udelar.edu.uy/jspui/bitstream/20.500.12008/50333/1/CDS25.pdf","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 2 consecutive query words.","2026-09-09T02:25:58Z"
"""propuesta conecta esos contratos mediante juegos locales con supuestos propios SP1 SP3""","0","false","","","","propuesta conecta esos contratos mediante juegos locales con supuestos propios SP1 SP3","15","1","https://es.educaplay.com/recursos-educativos/21443599-contrato_conectado.html","Relacionar Columnas: Contrato Conectado","https://es.educaplay.com/recursos-educativos/21443599-contrato_conectado.html | https://view.genially.com/69c3cd21b012ef4e9a99c801 | https://www.gestiopolis.com/como-poner-un-negocio-de-videojuegos-ejemplo-de-plan-de-negocios/ | https://es.scribd.com/document/989039731/3-SECU-NLP-BAJA | https://edea.juntadeandalucia.es/bancorecursos/file/fb074bf0-dbeb-4d1f-80d4-b950c4fa39e0/2/MAT_1ESO_REA_03_V02.zip/46_hacemos_planes.html","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 1 consecutive query word.","2026-09-09T02:25:58Z"
"""enumeración de los perfiles certifica el coste mínimo postfallo con información global""","0","false","","","","enumeración de los perfiles certifica el coste mínimo postfallo con información global","18","2","https://www.praxisframework.org/es/method/benefit-profile","Perfil de beneficio - Praxis Framework","https://www.praxisframework.org/es/method/benefit-profile | https://www.sistemab.org/precios-para-empresas-b/ | https://repositorio.cepal.org/bitstream/handle/11362/31053/S9870578_es.pdf?seque= | https://www.mgcertifica.cl/servicios/ | https://www.agenciacertificacionprofesional.org/preguntas-frecuentes/","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 2 consecutive query words.","2026-09-09T02:25:58Z"
"""primario modelado es Cargo con acoples bilaterales La escena MuJoCo instrumentada supera""","0","false","","","","primario modelado es Cargo con acoples bilaterales La escena MuJoCo instrumentada supera","17","2","https://mujoco.org/","MuJoCo — Advanced Physics Simulation","https://mujoco.org/ | https://mujoco.readthedocs.io/en/latest/modeling.html | https://github.com/deepmind/mujoco/blob/main/doc/overview.rst | https://mujoco.readthedocs.io/en/3.3.3/modeling.html | https://github.com/google-deepmind/mujoco/blob/main/doc/computation/index.rst","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 2 consecutive query words.","2026-09-09T02:25:58Z"
"""etapa que originó su notación Su presencia en esta monografía no eleva""","12","false","https://esdocs.com/doc/1303547/aqu%C3%AD---asociaci%C3%B3n-de-lingu%C3%ADstica-y-filolog%C3%ADa-de-am%C3%A9rica-l...","Aquí - Asociación de Linguística y Filología de América Latina","https://esdocs.com/doc/1303547/aqu%C3%AD---asociaci%C3%B3n-de-lingu%C3%ADstica-y-filolog%C3%ADa-de-am%C3%A9rica-l... | https://fr.scribd.com/document/375770683/Abrente-40-41 | https://mupreva.org/web_mupreva_dedalo/publicaciones/19/fr | https://fliphtml5.com/gxdg/cxoe/Historia_General_de_Guatemala_-_Tomo_I/ | https://www2.congreso.gob.pe/Sicr/CenDocBib/cat_uibd.nsf/D_docxestructura?Count=1000&Expand=1.1.3&OpenForm=&Seq=6&Start=1","etapa que originó su notación Su presencia en esta monografía no eleva","24","2","https://www.todamateria.com/monografia/","Monografía: qué es y cómo se hace una buena monografía - Toda Materia","https://www.todamateria.com/monografia/ | https://espanol.libretexts.org/Bookshelves/Humanidades/Humanidades/Historia/Estudios_Historicos/Como_se_hace_la_historia%3A_una_guia_del_estudiante_para_leer_escribir_y_pensar_en_la_disciplina_%28Cole_et_al.%29/02%3A_Parte_II_-_Lectura_Historicamente/2.01%3A_C%C3%B3mo_leer_una_monograf%C3%ADa_hist%C3%B3rica | https://aprendeencasa.sep.gob.mx/secundaria/entra-y-argumenta/ | https://kubernetica.com/academy/2022/10/16/la-monografia/ | https://recursos.literatura.enp.unam.mx/tema.php?id=52","ORIGINAL","No exact 8–12-word match; unquoted snippets shared at most 2 consecutive query words.","2026-09-09T02:25:58Z"
