paragraph_id,chapter,current_path,current_line,corpus,source_path,source_block,common_5grams,containment_current,jaccard,match_type,determination,current_excerpt,source_excerpt
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:212:p020,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,212,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp6.tex,34,23,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"En los 480 mundos, todo método que intenta reparar alcanza una tasa de certificado de , pues una cuarta parte de las instancias es imposible por construcción (Tabla ).","En los 480 mundos, todo método que intenta reparar alcanza una tasa de certificado de , pues una cuarta parte de las instancias es imposible por construcción (Tabla )."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:212:p020,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,212,work,work/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,1335,8,0.347826,0.106667,LOW_OVERLAP,"LEGITIMATE_AUTHOR_DRAFT_REUSE; retain provenance, re-synthesize if copied wholesale","En los 480 mundos, todo método que intenta reparar alcanza una tasa de certificado de , pues una cuarta parte de las instancias es imposible por construcción (Tabla ).","6.9.7. Resultados La Tabla 21 muestra el promedio sobre los 480 mundos; la tasa de certificado es 0,75 para todo método que intenta reparar porque una cuarta parte de las instancias es imposible por construcción. Tabla 21. Resultados agrega"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:223:p021,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,223,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,223,46,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"Condicionado a factibilidad física, el juego restaura el certificado en de los mundos y no reabre ninguno de reserva insuficiente. Frente a no reparar, el efecto no condicionado es con IC del 95\,% y . En la enumeración, todos los Nash fuer","Condicionado a factibilidad física, el juego restaura el certificado en de los mundos y no reabre ninguno de reserva insuficiente. Frente a no reparar, el efecto no condicionado es con IC del 95\,% y . En la enumeración, todos los Nash fuer"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:223:p021,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,223,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/mainmatter/06-results-and-analysis/sp6.tex,36,46,1.0,1.0,EXACT_OR_CONTAINED,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence","Condicionado a factibilidad física, el juego restaura el certificado en de los mundos y no reabre ninguno de reserva insuficiente. Frente a no reparar, el efecto no condicionado es con IC del 95\,% y . En la enumeración, todos los Nash fuer","Condicionado a factibilidad física, el juego restaura el certificado en de los mundos y no reabre ninguno de reserva insuficiente. Frente a no reparar, el efecto no condicionado es con IC del 95\,% y . En la enumeración, todos los Nash fuer"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:223:p021,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,223,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp6.tex,35,46,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"Condicionado a factibilidad física, el juego restaura el certificado en de los mundos y no reabre ninguno de reserva insuficiente. Frente a no reparar, el efecto no condicionado es con IC del 95\,% y . En la enumeración, todos los Nash fuer","Condicionado a factibilidad física, el juego restaura el certificado en de los mundos y no reabre ninguno de reserva insuficiente. Frente a no reparar, el efecto no condicionado es con IC del 95\,% y . En la enumeración, todos los Nash fuer"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:223:p021,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,223,work,work/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,1345,26,0.565217,0.083333,MODERATE_OVERLAP,"LEGITIMATE_AUTHOR_DRAFT_REUSE; retain provenance, re-synthesize if copied wholesale","Condicionado a factibilidad física, el juego restaura el certificado en de los mundos y no reabre ninguno de reserva insuficiente. Frente a no reparar, el efecto no condicionado es con IC del 95\,% y . En la enumeración, todos los Nash fuer","Condicionado a factibilidad física, el juego restaura el certificado en 1.000 de los mundos y no reabre ninguno de reserva insuficiente. Frente a no reparar, el efecto no condicionado es 0.750 con IC del 95 % [0.710, 0.787] y 𝑝 Holm = 1.3 ×"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:225:p022,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,225,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,225,45,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"El juego eliminó miembros unilateralmente redundantes, a diferencia del voraz, con efecto medio y . La reparación mínima por inclusión presentó una brecha media de movilización frente al oráculo y contabilizó mensajes por mundo, entre el vo","El juego eliminó miembros unilateralmente redundantes, a diferencia del voraz, con efecto medio y . La reparación mínima por inclusión presentó una brecha media de movilización frente al oráculo y contabilizó mensajes por mundo, entre el vo"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:225:p022,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,225,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/mainmatter/06-results-and-analysis/sp6.tex,37,10,0.222222,0.11236,LOW_OVERLAP,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence","El juego eliminó miembros unilateralmente redundantes, a diferencia del voraz, con efecto medio y . La reparación mínima por inclusión presentó una brecha media de movilización frente al oráculo y contabilizó mensajes por mundo, entre el vo","El juego no conserva miembros unilateralmente redundantes; el método voraz, sí. La diferencia media es y . Esa minimalidad tiene un coste: la brecha media de movilización frente al oráculo es y se usan mensajes por mundo, más que con el mét"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:225:p022,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,225,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp6.tex,36,45,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"El juego eliminó miembros unilateralmente redundantes, a diferencia del voraz, con efecto medio y . La reparación mínima por inclusión presentó una brecha media de movilización frente al oráculo y contabilizó mensajes por mundo, entre el vo","El juego eliminó miembros unilateralmente redundantes, a diferencia del voraz, con efecto medio y . La reparación mínima por inclusión presentó una brecha media de movilización frente al oráculo y contabilizó mensajes por mundo, entre el vo"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:225:p022,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,225,work,work/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,1345,8,0.177778,0.024316,LOW_OVERLAP,"LEGITIMATE_AUTHOR_DRAFT_REUSE; retain provenance, re-synthesize if copied wholesale","El juego eliminó miembros unilateralmente redundantes, a diferencia del voraz, con efecto medio y . La reparación mínima por inclusión presentó una brecha media de movilización frente al oráculo y contabilizó mensajes por mundo, entre el vo","Condicionado a factibilidad física, el juego restaura el certificado en 1.000 de los mundos y no reabre ninguno de reserva insuficiente. Frente a no reparar, el efecto no condicionado es 0.750 con IC del 95 % [0.710, 0.787] y 𝑝 Holm = 1.3 ×"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:227:p023,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,227,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,227,45,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"En los escenarios recuperables sin plazo estrecho, todos los métodos activos restauraron el certificado y llegaron a tiempo. Al estrechar el plazo, el éxito temporal del juego cayó a frente a del voraz; la distancia de la reserva domina una","En los escenarios recuperables sin plazo estrecho, todos los métodos activos restauraron el certificado y llegaron a tiempo. Al estrechar el plazo, el éxito temporal del juego cayó a frente a del voraz; la distancia de la reserva domina una"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:227:p023,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,227,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/mainmatter/06-results-and-analysis/sp6.tex,38,7,0.155556,0.083333,LOW_OVERLAP,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence","En los escenarios recuperables sin plazo estrecho, todos los métodos activos restauraron el certificado y llegaron a tiempo. Al estrechar el plazo, el éxito temporal del juego cayó a frente a del voraz; la distancia de la reserva domina una","Certificado y puntualidad producen resultados distintos (Figura ). En los escenarios recuperables sin plazo estrecho, todos los métodos activos restauran y llegan a tiempo. Bajo plazo estrecho, el juego solo alcanza de éxito temporal frente"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:227:p023,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,227,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp6.tex,37,45,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"En los escenarios recuperables sin plazo estrecho, todos los métodos activos restauraron el certificado y llegaron a tiempo. Al estrechar el plazo, el éxito temporal del juego cayó a frente a del voraz; la distancia de la reserva domina una","En los escenarios recuperables sin plazo estrecho, todos los métodos activos restauraron el certificado y llegaron a tiempo. Al estrechar el plazo, el éxito temporal del juego cayó a frente a del voraz; la distancia de la reserva domina una"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:227:p023,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,227,work,work/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,1345,7,0.155556,0.021212,LOW_OVERLAP,"LEGITIMATE_AUTHOR_DRAFT_REUSE; retain provenance, re-synthesize if copied wholesale","En los escenarios recuperables sin plazo estrecho, todos los métodos activos restauraron el certificado y llegaron a tiempo. Al estrechar el plazo, el éxito temporal del juego cayó a frente a del voraz; la distancia de la reserva domina una","Condicionado a factibilidad física, el juego restaura el certificado en 1.000 de los mundos y no reabre ninguno de reserva insuficiente. Frente a no reparar, el efecto no condicionado es 0.750 con IC del 95 % [0.710, 0.787] y 𝑝 Holm = 1.3 ×"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:230:p024,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,230,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,230,22,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"No se definió una función que combinara coste, puntualidad y comunicación; el juego priorizó restauración sin redundancia y pagó una brecha de movilización frente al oráculo.","No se definió una función que combinara coste, puntualidad y comunicación; el juego priorizó restauración sin redundancia y pagó una brecha de movilización frente al oráculo."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:230:p024,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,230,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp6.tex,38,22,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"No se definió una función que combinara coste, puntualidad y comunicación; el juego priorizó restauración sin redundancia y pagó una brecha de movilización frente al oráculo.","No se definió una función que combinara coste, puntualidad y comunicación; el juego priorizó restauración sin redundancia y pagó una brecha de movilización frente al oráculo."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:232:p025,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,232,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,232,36,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,La validez depende sobre todo del certificado aditivo y de la calibración exponencial de fuera de línea. Un QP geométrico y una trayectoria con obstáculos podrían cambiar tanto la coalición elegida como la puntualidad; los fallos múltiples ,La validez depende sobre todo del certificado aditivo y de la calibración exponencial de fuera de línea. Un QP geométrico y una trayectoria con obstáculos podrían cambiar tanto la coalición elegida como la puntualidad; los fallos múltiples 
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:232:p025,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,232,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp6.tex,39,36,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,La validez depende sobre todo del certificado aditivo y de la calibración exponencial de fuera de línea. Un QP geométrico y una trayectoria con obstáculos podrían cambiar tanto la coalición elegida como la puntualidad; los fallos múltiples ,La validez depende sobre todo del certificado aditivo y de la calibración exponencial de fuera de línea. Un QP geométrico y una trayectoria con obstáculos podrían cambiar tanto la coalición elegida como la puntualidad; los fallos múltiples 
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:236:p026,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,236,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,236,51,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"Con reserva suficiente y una penalización por encima del umbral, los Nash puros coinciden con reparaciones factibles mínimas por inclusión y la mejor respuesta termina en un número finito de cambios. Las 480 instancias respetaron esa caract","Con reserva suficiente y una penalización por encima del umbral, los Nash puros coinciden con reparaciones factibles mínimas por inclusión y la mejor respuesta termina en un número finito de cambios. Las 480 instancias respetaron esa caract"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:236:p026,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,236,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/mainmatter/06-results-and-analysis/sp6.tex,42,16,0.313725,0.216216,LOW_OVERLAP,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence","Con reserva suficiente y una penalización por encima del umbral, los Nash puros coinciden con reparaciones factibles mínimas por inclusión y la mejor respuesta termina en un número finito de cambios. Las 480 instancias respetaron esa caract","Con reserva suficiente y una penalización por encima del umbral, los Nash puros son exactamente las reparaciones factibles mínimas por inclusión; y . La mejor respuesta termina en tiempo finito y la cota separa decisión, viaje y asentamient"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:236:p026,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,236,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp6.tex,41,51,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"Con reserva suficiente y una penalización por encima del umbral, los Nash puros coinciden con reparaciones factibles mínimas por inclusión y la mejor respuesta termina en un número finito de cambios. Las 480 instancias respetaron esa caract","Con reserva suficiente y una penalización por encima del umbral, los Nash puros coinciden con reparaciones factibles mínimas por inclusión y la mejor respuesta termina en un número finito de cambios. Las 480 instancias respetaron esa caract"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:236:p026,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,236,work,work/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,1398,11,0.215686,0.070968,LOW_OVERLAP,"LEGITIMATE_AUTHOR_DRAFT_REUSE; retain provenance, re-synthesize if copied wholesale","Con reserva suficiente y una penalización por encima del umbral, los Nash puros coinciden con reparaciones factibles mínimas por inclusión y la mejor respuesta termina en un número finito de cambios. Las 480 instancias respetaron esa caract","6.9.8. Síntesis Con reserva suficiente y una penalización por encima del umbral, los Nash puros son exactamente las reparaciones factibles mínimas por inclusión; PoS6 = 1 y PoA6 = +∞. La mejor respuesta termina en tiempo finito y la cota (6"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:238:p027,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,238,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,238,21,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"garantiza que existe un Nash óptimo, pero permite equilibrios arbitrariamente caros. E7 toma las coaliciones restauradas como agentes compuestos y evalúa sus conflictos de ruta.","garantiza que existe un Nash óptimo, pero permite equilibrios arbitrariamente caros. E7 toma las coaliciones restauradas como agentes compuestos y evalúa sus conflictos de ruta."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex:238:p027,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp6.tex,238,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp6.tex,42,21,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"garantiza que existe un Nash óptimo, pero permite equilibrios arbitrariamente caros. E7 toma las coaliciones restauradas como agentes compuestos y evalúa sus conflictos de ruta.","garantiza que existe un Nash óptimo, pero permite equilibrios arbitrariamente caros. E7 toma las coaliciones restauradas como agentes compuestos y evalúa sus conflictos de ruta."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex:6:p001,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex,6,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex,6,56,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"El demostrador ejecuta reclutamiento, acoplamiento, transporte y recuperación sobre una misma planta planar. Su selección mediante líder, su criterio agregado y su reemplazo voraz difieren de los mecanismos evaluados en las etapas histórica","El demostrador ejecuta reclutamiento, acoplamiento, transporte y recuperación sobre una misma planta planar. Su selección mediante líder, su criterio agregado y su reemplazo voraz difieren de los mecanismos evaluados en las etapas histórica"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex:6:p001,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex,6,thesis,thesis/sections/mainmatter/06-results-and-analysis/cargo-e2e.tex,3,56,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"El demostrador ejecuta reclutamiento, acoplamiento, transporte y recuperación sobre una misma planta planar. Su selección mediante líder, su criterio agregado y su reemplazo voraz difieren de los mecanismos evaluados en las etapas histórica","El demostrador ejecuta reclutamiento, acoplamiento, transporte y recuperación sobre una misma planta planar. Su selección mediante líder, su criterio agregado y su reemplazo voraz difieren de los mecanismos evaluados en las etapas histórica"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex:10:p002,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex,10,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex,10,72,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"Durante siete eventos se propagan identificadores en los regímenes nominal, con obstáculo y con fallo; el régimen de red degradada usa diez eventos. El ejecutor determina con el estado global qué robot activo está más cerca de la carga y lo","Durante siete eventos se propagan identificadores en los regímenes nominal, con obstáculo y con fallo; el régimen de red degradada usa diez eventos. El ejecutor determina con el estado global qué robot activo está más cerca de la carga y lo"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex:10:p002,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex,10,thesis,thesis/sections/mainmatter/06-results-and-analysis/cargo-e2e.tex,5,72,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"Durante siete eventos se propagan identificadores en los regímenes nominal, con obstáculo y con fallo; el régimen de red degradada usa diez eventos. El ejecutor determina con el estado global qué robot activo está más cerca de la carga y lo","Durante siete eventos se propagan identificadores en los regímenes nominal, con obstáculo y con fallo; el régimen de red degradada usa diez eventos. El ejecutor determina con el estado global qué robot activo está más cerca de la carga y lo"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex:10:p002,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex,10,work,work/TFM_MROB_2026_Compendio_Cientifico_v0_2 (1).pdf,2273,4,0.055556,0.013333,LOW_OVERLAP,"LEGITIMATE_AUTHOR_DRAFT_REUSE; retain provenance, re-synthesize if copied wholesale","Durante siete eventos se propagan identificadores en los regímenes nominal, con obstáculo y con fallo; el régimen de red degradada usa diez eventos. El ejecutor determina con el estado global qué robot activo está más cerca de la carga y lo","La arquitectura es híbrida. Los vecinos intercambian identificadores, pero el líder, los atributos, la selección espacial, la pose de carga y el reparto de wrench consultan estado o registro global. El docking solo verifica llegada a 0,12 m"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex:23:p003,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex,23,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex,23,45,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"de modo que el identificador resuelve los empates de puntuación. Las referencias unitarias conservan exactamente el orden numérico de la campaña archivada, mientras los tres términos y sus pesos son adimensionales. Esta regla empírica no es","de modo que el identificador resuelve los empates de puntuación. Las referencias unitarias conservan exactamente el orden numérico de la campaña archivada, mientras los tres términos y sus pesos son adimensionales. Esta regla empírica no es"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex:23:p003,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex,23,thesis,thesis/sections/mainmatter/06-results-and-analysis/cargo-e2e.tex,7,45,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"de modo que el identificador resuelve los empates de puntuación. Las referencias unitarias conservan exactamente el orden numérico de la campaña archivada, mientras los tres términos y sus pesos son adimensionales. Esta regla empírica no es","de modo que el identificador resuelve los empates de puntuación. Las referencias unitarias conservan exactamente el orden numérico de la campaña archivada, mientras los tres términos y sus pesos son adimensionales. Esta regla empírica no es"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex:30:p004,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex,30,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex,30,29,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"Si la vista no permite satisfacer las tres desigualdades, el líder se abstiene. Este criterio no usa geometría, torque ni el QP de E3 y, por tanto, no constituye su certificado de wrench.","Si la vista no permite satisfacer las tres desigualdades, el líder se abstiene. Este criterio no usa geometría, torque ni el QP de E3 y, por tanto, no constituye su certificado de wrench."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex:30:p004,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex,30,thesis,thesis/sections/mainmatter/06-results-and-analysis/cargo-e2e.tex,8,29,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"Si la vista no permite satisfacer las tres desigualdades, el líder se abstiene. Este criterio no usa geometría, torque ni el QP de E3 y, por tanto, no constituye su certificado de wrench.","Si la vista no permite satisfacer las tres desigualdades, el líder se abstiene. Este criterio no usa geometría, torque ni el QP de E3 y, por tanto, no constituye su certificado de wrench."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex:32:p005,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex,32,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex,32,179,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"[!htbp] Demostrador Cargo híbrido: selección, acoplamiento, transporte y sustitución [1] conjunto de identificadores activos, registro global de atributos, demanda agregada de la carga, guardia de seguridad entrega en pose destino, o absten","[!htbp] Demostrador Cargo híbrido: selección, acoplamiento, transporte y sustitución [1] conjunto de identificadores activos, registro global de atributos, demanda agregada de la carga, guardia de seguridad entrega en pose destino, o absten"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex:32:p005,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex,32,thesis,thesis/sections/mainmatter/06-results-and-analysis/cargo-e2e.tex,9,179,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"[!htbp] Demostrador Cargo híbrido: selección, acoplamiento, transporte y sustitución [1] conjunto de identificadores activos, registro global de atributos, demanda agregada de la carga, guardia de seguridad entrega en pose destino, o absten","[!htbp] Demostrador Cargo híbrido: selección, acoplamiento, transporte y sustitución [1] conjunto de identificadores activos, registro global de atributos, demanda agregada de la carga, guardia de seguridad entrega en pose destino, o absten"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex:71:p006,Monografía: resultados SP2,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex,71,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/cargo-e2e.tex,71,23,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"Ordenar cuesta y propagar mensajes por barrido. Cada fila del registro anota identidad del mundo, miembros, certificados, terminación, tiempos, errores, seguridad, wrench, energía, comunicación, CPU y fases.","Ordenar cuesta y propagar mensajes por barrido. Cada fila del registro anota identidad del mundo, miembros, certificados, terminación, tiempos, errores, seguridad, wrench, energía, comunicación, CPU y fases."
