paragraph_id,chapter,current_path,current_line,corpus,source_path,source_block,common_5grams,containment_current,jaccard,match_type,determination,current_excerpt,source_excerpt
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:56:p004,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,56,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,56,32,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"Sea la pose real de la carga, su error en metros y radianes, la aceleración lineal/angular del robot y la decisión híbrida de puesto y admisión. Con matrices de normalización y , la referencia central es","Sea la pose real de la carga, su error en metros y radianes, la aceleración lineal/angular del robot y la decisión híbrida de puesto y admisión. Con matrices de normalización y , la referencia central es"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:56:p004,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,56,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/mainmatter/06-results-and-analysis/sp4.tex,8,32,1.0,1.0,EXACT_OR_CONTAINED,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence","Sea la pose real de la carga, su error en metros y radianes, la aceleración lineal/angular del robot y la decisión híbrida de puesto y admisión. Con matrices de normalización y , la referencia central es","Sea la pose real de la carga, su error en metros y radianes, la aceleración lineal/angular del robot y la decisión híbrida de puesto y admisión. Con matrices de normalización y , la referencia central es"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:56:p004,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,56,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp4.tex,8,32,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"Sea la pose real de la carga, su error en metros y radianes, la aceleración lineal/angular del robot y la decisión híbrida de puesto y admisión. Con matrices de normalización y , la referencia central es","Sea la pose real de la carga, su error en metros y radianes, la aceleración lineal/angular del robot y la decisión híbrida de puesto y admisión. Con matrices de normalización y , la referencia central es"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:56:p004,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,56,work,work/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,1069,9,0.28125,0.090909,LOW_OVERLAP,"LEGITIMATE_AUTHOR_DRAFT_REUSE; retain provenance, re-synthesize if copied wholesale","Sea la pose real de la carga, su error en metros y radianes, la aceleración lineal/angular del robot y la decisión híbrida de puesto y admisión. Con matrices de normalización y , la referencia central es","6.7.2. Problema formal de referencia 𝐿 , 𝑝 𝐿 , 𝜃 𝐿 ) ∈ 𝑆𝐸 (2) la pose real de la carga, 𝑒 𝐿 = ( 𝑝 𝐿 − 𝑝 𝑑 , wrap(𝜃 𝐿 − Sea 𝑞 𝑘𝐿 = ( 𝑝 𝑥,𝑘 𝑦,𝑘 𝑘 𝑘 𝑘 𝑘 𝑘 𝑣 𝑑 𝜔 𝜃 𝑘 )) su error en metros y radianes, 𝜂𝑖 = (𝜂𝑖 , 𝜂𝑖 ) la aceleración lineal/angula"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:74:p005,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,74,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,74,40,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"La ecuación define la referencia híbrida global; no se establece aquí una reducción que permita clasificar su complejidad. El método ejecutado descompone esa referencia en decisiones de admisión y cierre, una guardia de seguridad, el acopla","La ecuación define la referencia híbrida global; no se establece aquí una reducción que permita clasificar su complejidad. El método ejecutado descompone esa referencia en decisiones de admisión y cierre, una guardia de seguridad, el acopla"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:74:p005,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,74,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp4.tex,9,40,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"La ecuación define la referencia híbrida global; no se establece aquí una reducción que permita clasificar su complejidad. El método ejecutado descompone esa referencia en decisiones de admisión y cierre, una guardia de seguridad, el acopla","La ecuación define la referencia híbrida global; no se establece aquí una reducción que permita clasificar su complejidad. El método ejecutado descompone esa referencia en decisiones de admisión y cierre, una guardia de seguridad, el acopla"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:78:p006,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,78,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,78,53,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"La fase de acoplamiento contrasta la coordinación del juego con control directo/CBF y planificación central; para el transporte, PD y Hamiltoniano comparan rapidez y trabajo en el reparto de wrench. SCP es la referencia global de formulació","La fase de acoplamiento contrasta la coordinación del juego con control directo/CBF y planificación central; para el transporte, PD y Hamiltoniano comparan rapidez y trabajo en el reparto de wrench. SCP es la referencia global de formulació"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:78:p006,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,78,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp4.tex,11,47,0.886792,0.79661,HIGH_OVERLAP,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"La fase de acoplamiento contrasta la coordinación del juego con control directo/CBF y planificación central; para el transporte, PD y Hamiltoniano comparan rapidez y trabajo en el reparto de wrench. SCP es la referencia global de formulació","La fase de acoplamiento contrasta la coordinación del juego con control directo/CBF y planificación central; para el transporte, PD y Hamiltoniano comparan rapidez y trabajo en el reparto de wrench. SCP sirve como referencia global de formu"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:103:p007,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,103,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,103,20,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"En cada instantánea, mezcla avanzar, ceder y esperar en . Cada conflicto es un recurso unitario , con ocupación e . combina progreso, prioridad y espera. Para","En cada instantánea, mezcla avanzar, ceder y esperar en . Cada conflicto es un recurso unitario , con ocupación e . combina progreso, prioridad y espera. Para"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:103:p007,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,103,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp4.tex,13,20,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"En cada instantánea, mezcla avanzar, ceder y esperar en . Cada conflicto es un recurso unitario , con ocupación e . combina progreso, prioridad y espera. Para","En cada instantánea, mezcla avanzar, ceder y esperar en . Cada conflicto es un recurso unitario , con ocupación e . combina progreso, prioridad y espera. Para"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:121:p008,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,121,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,121,28,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"con y precios . El pago es una utilidad marginal adimensional, distinta de una fuerza o velocidad. Cada robot requiere su coste, los conflictos con y los precios de los recursos que comparte.","con y precios . El pago es una utilidad marginal adimensional, distinta de una fuerza o velocidad. Cada robot requiere su coste, los conflictos con y los precios de los recursos que comparte."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:121:p008,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,121,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/mainmatter/06-results-and-analysis/sp4.tex,14,13,0.464286,0.325,LOW_OVERLAP,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence","con y precios . El pago es una utilidad marginal adimensional, distinta de una fuerza o velocidad. Cada robot requiere su coste, los conflictos con y los precios de los recursos que comparte.","con y precios . El payoff es utilidad marginal adimensional, no fuerza ni velocidad. Cada robot requiere su coste, los conflictos con y los precios de los recursos que comparte."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:121:p008,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,121,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp4.tex,14,28,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"con y precios . El pago es una utilidad marginal adimensional, distinta de una fuerza o velocidad. Cada robot requiere su coste, los conflictos con y los precios de los recursos que comparte.","con y precios . El pago es una utilidad marginal adimensional, distinta de una fuerza o velocidad. Cada robot requiere su coste, los conflictos con y los precios de los recursos que comparte."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:121:p008,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,121,work,work/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,1100,9,0.321429,0.052326,LOW_OVERLAP,"LEGITIMATE_AUTHOR_DRAFT_REUSE; retain provenance, re-synthesize if copied wholesale","con y precios . El pago es una utilidad marginal adimensional, distinta de una fuerza o velocidad. Cada robot requiere su coste, los conflictos con y los precios de los recursos que comparte.","con 𝑦 ℓ ≤ 1 y precios 𝜋ℓ ≥ 0. El payoff es utilidad marginal adimensional, no fuerza ni velocidad. Cada robot requiere su coste, los conflictos con N𝑖 y los precios de los recursos que comparte. juego de vivacidad con recursos de conflicto "
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:123:p009,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,123,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,123,94,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"juego de vivacidad con recursos de conflicto demostrado para la instantánea continua con costes y conflictos congelados. [Potencial exacto y equilibrio variacional de E4] Para costes y conflictos congelados, , simplex no vacíos y restriccio","juego de vivacidad con recursos de conflicto demostrado para la instantánea continua con costes y conflictos congelados. [Potencial exacto y equilibrio variacional de E4] Para costes y conflictos congelados, , simplex no vacíos y restriccio"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:123:p009,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,123,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/mainmatter/06-results-and-analysis/sp4.tex,15,24,0.255319,0.153846,LOW_OVERLAP,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence","juego de vivacidad con recursos de conflicto demostrado para la instantánea continua con costes y conflictos congelados. [Potencial exacto y equilibrio variacional de E4] Para costes y conflictos congelados, , simplex no vacíos y restriccio","juego de vivacidad con recursos de conflicto [Potencial exacto y equilibrio variacional de SP4] Para costes y conflictos congelados, , simplex no vacíos y restricciones lineales , los costes individuales de definen un juego continuo de pote"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:123:p009,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,123,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp4.tex,15,81,0.861702,0.826531,HIGH_OVERLAP,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"juego de vivacidad con recursos de conflicto demostrado para la instantánea continua con costes y conflictos congelados. [Potencial exacto y equilibrio variacional de E4] Para costes y conflictos congelados, , simplex no vacíos y restriccio","juego de vivacidad con recursos de conflicto [Potencial exacto y equilibrio variacional de E4] Para costes y conflictos congelados, , simplex no vacíos y restricciones lineales , los costes individuales de definen un juego continuo de poten"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:123:p009,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,123,work,work/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,1100,7,0.074468,0.029167,LOW_OVERLAP,"LEGITIMATE_AUTHOR_DRAFT_REUSE; retain provenance, re-synthesize if copied wholesale","juego de vivacidad con recursos de conflicto demostrado para la instantánea continua con costes y conflictos congelados. [Potencial exacto y equilibrio variacional de E4] Para costes y conflictos congelados, , simplex no vacíos y restriccio","con 𝑦 ℓ ≤ 1 y precios 𝜋ℓ ≥ 0. El payoff es utilidad marginal adimensional, no fuerza ni velocidad. Cada robot requiere su coste, los conflictos con N𝑖 y los precios de los recursos que comparte. juego de vivacidad con recursos de conflicto "
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:139:p010,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,139,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,139,34,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"La iteración de va seguida por cierre par a par. Replicator emplea una actualización multiplicativa. Las comprobaciones numéricas confirmaron pertenencia al simplex, respeto de capacidad y correspondencia del gradiente; la convergencia unif","La iteración de va seguida por cierre par a par. Replicator emplea una actualización multiplicativa. Las comprobaciones numéricas confirmaron pertenencia al simplex, respeto de capacidad y correspondencia del gradiente; la convergencia unif"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:139:p010,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,139,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp4.tex,17,30,0.882353,0.882353,HIGH_OVERLAP,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"La iteración de va seguida por cierre par a par. Replicator emplea una actualización multiplicativa. Las comprobaciones numéricas confirmaron pertenencia al simplex, respeto de capacidad y correspondencia del gradiente; la convergencia unif","seguida por cierre par a par. Replicator emplea una actualización multiplicativa. Las comprobaciones numéricas confirmaron pertenencia al simplex, respeto de capacidad y correspondencia del gradiente; la convergencia uniforme bajo horizonte"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:149:p011,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,149,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,149,36,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"La salida de se regula hacia cero. A partir de la pose y velocidad propias, el objetivo y los conflictos vecinales, cada robot selecciona una acción con el juego y proyecta la aceleración mediante la guardia. El estado evoluciona como","La salida de se regula hacia cero. A partir de la pose y velocidad propias, el objetivo y los conflictos vecinales, cada robot selecciona una acción con el juego y proyecta la aceleración mediante la guardia. El estado evoluciona como"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:149:p011,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,149,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp4.tex,20,31,0.861111,0.861111,HIGH_OVERLAP,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"La salida de se regula hacia cero. A partir de la pose y velocidad propias, el objetivo y los conflictos vecinales, cada robot selecciona una acción con el juego y proyecta la aceleración mediante la guardia. El estado evoluciona como","hacia cero. A partir de la pose y velocidad propias, el objetivo y los conflictos vecinales, cada robot selecciona una acción con el juego y proyecta la aceleración mediante la guardia. El estado evoluciona como"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:158:p012,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,158,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,158,26,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"y se proyecta sobre el conjunto de actuación limitada de . El estudio complementario usó s, orientación integrada a punto medio y comprobación de la barrera con la aceleración finalmente realizable.","y se proyecta sobre el conjunto de actuación limitada de . El estudio complementario usó s, orientación integrada a punto medio y comprobación de la barrera con la aceleración finalmente realizable."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:158:p012,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,158,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/mainmatter/06-results-and-analysis/sp4.tex,21,17,0.653846,0.515152,MODERATE_OVERLAP,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence","y se proyecta sobre el conjunto de actuación limitada de . El estudio complementario usó s, orientación integrada a punto medio y comprobación de la barrera con la aceleración finalmente realizable.","y se convierte en el par limitado de . El estudio complementario usó s, orientación integrada a punto medio y comprobación de la barrera con la aceleración finalmente realizable."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:158:p012,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,158,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp4.tex,21,26,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"y se proyecta sobre el conjunto de actuación limitada de . El estudio complementario usó s, orientación integrada a punto medio y comprobación de la barrera con la aceleración finalmente realizable.","y se proyecta sobre el conjunto de actuación limitada de . El estudio complementario usó s, orientación integrada a punto medio y comprobación de la barrera con la aceleración finalmente realizable."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:158:p012,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,158,work,work/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,1111,12,0.461538,0.131868,LOW_OVERLAP,"LEGITIMATE_AUTHOR_DRAFT_REUSE; retain provenance, re-synthesize if copied wholesale","y se proyecta sobre el conjunto de actuación limitada de . El estudio complementario usó s, orientación integrada a punto medio y comprobación de la barrera con la aceleración finalmente realizable.","y 𝜂𝑖 se convierte en el par limitado de (2). El estudio complementario usó Δ𝑡 = 0.12 s, orientación integrada a punto medio y comprobación de la barrera con la aceleración finalmente realizable. Para la carga, el estado es (𝑞 𝑘𝐿 , 𝑞¤ 𝑘𝐿 ) y"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:169:p013,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,169,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,169,23,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"El piloto recibe la pose simulada y calcula centralmente el agregado de transporte; no ejecuta el estimador vecinal , aun cuando la selección de contactos proceda del juego.","El piloto recibe la pose simulada y calcula centralmente el agregado de transporte; no ejecuta el estimador vecinal , aun cuando la selección de contactos proceda del juego."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:169:p013,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,169,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/mainmatter/06-results-and-analysis/sp4.tex,23,3,0.130435,0.057692,LOW_OVERLAP,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence","El piloto recibe la pose simulada y calcula centralmente el agregado de transporte; no ejecuta el estimador vecinal , aun cuando la selección de contactos proceda del juego.",El piloto usa la pose real simulada y deja sin ejecutar el estimador por proximidad . Por ello la interfaz de transporte es centralizada en el agregado de carga aunque la selección de contactos proceda del juego.
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:169:p013,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,169,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp4.tex,23,23,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"El piloto recibe la pose simulada y calcula centralmente el agregado de transporte; no ejecuta el estimador vecinal , aun cuando la selección de contactos proceda del juego.","El piloto recibe la pose simulada y calcula centralmente el agregado de transporte; no ejecuta el estimador vecinal , aun cuando la selección de contactos proceda del juego."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:169:p013,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,169,work,work/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,1115,3,0.130435,0.013825,LOW_OVERLAP,"LEGITIMATE_AUTHOR_DRAFT_REUSE; retain provenance, re-synthesize if copied wholesale","El piloto recibe la pose simulada y calcula centralmente el agregado de transporte; no ejecuta el estimador vecinal , aun cuando la selección de contactos proceda del juego.",El piloto usa la pose real simulada; no ejecuta el estimador por proximidad 𝑞^𝑘𝐿 . Por ello la interfaz de transporte es centralizada en el agregado de carga aunque la selección de contactos proceda del juego. El candidato de almacenamiento
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:173:p014,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,173,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,173,79,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"servorregulación de pose mediante wrench acotado demostrado para contactos bilaterales fijos y realización exacta del wrench nominal. [Disipación y estabilidad local de la pose] Supónganse constante, , , , objetivo fijo, contactos fijos y e","servorregulación de pose mediante wrench acotado demostrado para contactos bilaterales fijos y realización exacta del wrench nominal. [Disipación y estabilidad local de la pose] Supónganse constante, , , , objetivo fijo, contactos fijos y e"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:173:p014,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,173,legacy_snapshot,legacy/_thesis_coppelia_snapshot_20260717/sections/mainmatter/06-results-and-analysis/sp4.tex,25,43,0.544304,0.421569,MODERATE_OVERLAP,"LEGITIMATE_AUTHOR_PROJECT_SNAPSHOT; historical reuse, not independent evidence","servorregulación de pose mediante wrench acotado demostrado para contactos bilaterales fijos y realización exacta del wrench nominal. [Disipación y estabilidad local de la pose] Supónganse constante, , , , objetivo fijo, contactos fijos y e","servorregulación de pose mediante wrench acotado [Disipación y estabilidad local de la pose] Supónganse constante, , , , objetivo fijo, contactos fijos y error angular dentro de una carta de . Con , si entonces y el equilibrio de pose es lo"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:173:p014,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,173,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp4.tex,25,46,0.582278,0.469388,MODERATE_OVERLAP,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"servorregulación de pose mediante wrench acotado demostrado para contactos bilaterales fijos y realización exacta del wrench nominal. [Disipación y estabilidad local de la pose] Supónganse constante, , , , objetivo fijo, contactos fijos y e","servorregulación de pose mediante wrench acotado [Disipación y estabilidad local de la pose] Supónganse constante, , , , objetivo fijo, contactos fijos y error angular dentro de una carta de . Con , si entonces y el equilibrio de pose es lo"
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:173:p014,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,173,work,work/Compendio_Maestro_MROB_2026_DENSO_v2_100p (1).pdf,1115,20,0.253165,0.078125,LOW_OVERLAP,"LEGITIMATE_AUTHOR_DRAFT_REUSE; retain provenance, re-synthesize if copied wholesale","servorregulación de pose mediante wrench acotado demostrado para contactos bilaterales fijos y realización exacta del wrench nominal. [Disipación y estabilidad local de la pose] Supónganse constante, , , , objetivo fijo, contactos fijos y e",El piloto usa la pose real simulada; no ejecuta el estimador por proximidad 𝑞^𝑘𝐿 . Por ello la interfaz de transporte es centralizada en el agregado de carga aunque la selección de contactos proceda del juego. El candidato de almacenamiento
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:186:p015,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,186,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,186,36,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"La Tabla define cada unidad experimental como un mundo pareado por método. El acoplamiento reúne mundos y ejecuciones; el transporte aporta mundos por método. El endpoint principal del primer estrato es el éxito seguro y, en el segundo, la ","La Tabla define cada unidad experimental como un mundo pareado por método. El acoplamiento reúne mundos y ejecuciones; el transporte aporta mundos por método. El endpoint principal del primer estrato es el éxito seguro y, en el segundo, la "
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:186:p015,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,186,thesis,thesis/sections/mainmatter/06-results-and-analysis/sp4.tex,27,29,0.805556,0.725,HIGH_OVERLAP,LEGITIMATE_UNPUBLISHED_REVISION; not a separate publication,"La Tabla define cada unidad experimental como un mundo pareado por método. El acoplamiento reúne mundos y ejecuciones; el transporte aporta mundos por método. El endpoint principal del primer estrato es el éxito seguro y, en el segundo, la ","La unidad experimental es un mundo pareado por método. El acoplamiento reúne mundos y ejecuciones; el transporte aporta mundos por método. El endpoint principal del primer estrato es el éxito seguro y, en el segundo, la entrega."
pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex:208:p016,6. Resultados y análisis,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,208,snapshot,pre-thesis/sections/source-snapshot/mainmatter/06-results-and-analysis/sp4.tex,208,50,1.0,1.0,EXACT_OR_CONTAINED,LEGITIMATE_CANONICAL_SOURCE_COPY; provenance must remain declared,"La proyección CBF evitó colisiones, pero alcanzó éxito seguro y agotó el horizonte en de los casos. Replicator+CBF elevó el éxito seguro a , redujo el agotamiento a y produjo una diferencia de éxito de (IC del 95\,% [, ], ). La tasa de time","La proyección CBF evitó colisiones, pero alcanzó éxito seguro y agotó el horizonte en de los casos. Replicator+CBF elevó el éxito seguro a , redujo el agotamiento a y produjo una diferencia de éxito de (IC del 95\,% [, ], ). La tasa de time"
