candidate_id,title,title_norm,authors,authors_norm,year,venue,doi,doi_norm,abstract,document_type,source_ids,provenance,provenance_sources,provenance_queries,verification_status,metadata_verification_status,evidence_status,screening_status,legacy_seed_id,wos_ut,citation_count,citation_count_source,retrieved_at_utc,dedup_status,duplicate_status,dedup_parent_candidate_id,notes,source,source_record_id,query_id,window_id,source_url,open_access_url
CB28A8485F1FD,Q-Learning Based Failure Detection and Self-Recovery Algorithm for Multi-Robot Domains,q learning based failure detection and self recovery algorithm for multi robot domains,Hatice Hilal Ezercan Kayir,hatice hilal ezercan kayir,2019,Elektronika ir Elektrotechnika,10.5755/j01.eie.25.2.23197,10.5755/j01.eie.25.2.23197,"<jats:p>Task allocation is the essential part of multi-robot coordination researches and it plays a significant role to achieve desired system performance. Uncertainties in multi-robot systems’ working environment due to nature of them are the major hurdle for perfect coordination. When learning-based task allocation approaches are used, firstly robots learn about their working environment and then they benefit from their experiences in future task allocation process. These approaches provide useful solutions as long as environmental conditions remain unchanged. If permanent changes in environment characteristics or some failure in multi-robot system occur undesirably e.g. in disaster response which is a good example to represent such cases, the previously-learned information becomes invalid. At this point, the most important mission is to detect the failure and to recover the system initial learning state. For this purpose, Q-learning based failure detection and self-recovery algorithm is proposed in this study. According to this approach, multi-robot system checks whether these variations permanent, then recover the system to learning state if it is required. So, it provides dynamic task allocation procedure having great advantages against unforeseen situations. The experimental results verify that the proposed algorithm offer efficient solutions for multi-robot task allocation problem even in systemic failure cases. DOI: 10.5755/j01.eie.25.2.23197</jats:p>",,crossref:10.5755/j01.eie.25.2.23197,crossref,crossref,F12:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.214274+00:00,unique,unique,,,crossref,10.5755/j01.eie.25.2.23197,F12,primary,https://doi.org/10.5755/j01.eie.25.2.23197,
C1E1A8614D9D8,Failure Recovery in Robot–Human Object Handover,failure recovery in robot human object handover,Sina Parastegari; Ehsan Noohi; Bahareh Abbasi; Milos Zefran,sina parastegari; ehsan noohi; bahareh abbasi; milos zefran,2018,IEEE Transactions on Robotics,10.1109/tro.2018.2819198,10.1109/tro.2018.2819198,,,crossref:10.1109/tro.2018.2819198,crossref,crossref,F12:primary,metadata_verified,metadata_verified,not_evidence,pending,,,17,crossref,2026-09-13T23:43:15.214298+00:00,unique,unique,,,crossref,10.1109/tro.2018.2819198,F12,primary,https://doi.org/10.1109/tro.2018.2819198,
C9B14DC8CEC46,Ant Colony Optimization for Heterogeneous Coalition Formation and Scheduling with Multi-Skilled Robots,ant colony optimization for heterogeneous coalition formation and scheduling with multi skilled robots,William Babincsak; Ashay Aswale; Carlo Pinciroli,william babincsak; ashay aswale; carlo pinciroli,2023,2023 International Symposium on Multi-Robot and Multi-Agent Systems (MRS),10.1109/mrs60187.2023.10416771,10.1109/mrs60187.2023.10416771,,,crossref:10.1109/mrs60187.2023.10416771,crossref,crossref,F12:primary,metadata_verified,metadata_verified,not_evidence,pending,,,5,crossref,2026-09-13T23:43:15.214321+00:00,unique,unique,,,crossref,10.1109/mrs60187.2023.10416771,F12,primary,https://doi.org/10.1109/mrs60187.2023.10416771,
C66C891A1C661,When Good Comms Go Bad: Communications Recovery for Multi-Robot Teams,when good comms go bad communications recovery for multi robot teams,Patrick Ulam; Ronald C. Arkin,patrick ulam; ronald c. arkin,2004,,10.21236/ada443157,10.21236/ada443157,,,crossref:10.21236/ada443157,crossref,crossref,F12:primary,metadata_verified,metadata_verified,not_evidence,pending,,,6,crossref,2026-09-13T23:43:15.214342+00:00,unique,unique,,,crossref,10.21236/ada443157,F12,primary,https://doi.org/10.21236/ada443157,
C4649C0749E2E,Learning Policies for Dynamic Coalition Formation in Multi-Robot Task Allocation,learning policies for dynamic coalition formation in multi robot task allocation,Lucas C. D. Bezerra; Ataíde M. G. dos Santos; Shinkyu Park,lucas c. d. bezerra; ataíde m. g. dos santos; shinkyu park,2025,IEEE Robotics and Automation Letters,10.1109/lra.2025.3592080,10.1109/lra.2025.3592080,,,crossref:10.1109/lra.2025.3592080,crossref,crossref,F12:primary,metadata_verified,metadata_verified,not_evidence,pending,,,8,crossref,2026-09-13T23:43:15.214366+00:00,unique,unique,,,crossref,10.1109/lra.2025.3592080,F12,primary,https://doi.org/10.1109/lra.2025.3592080,
C439BBFD49450,Task Allocation of Intelligent Warehouse Picking System based on Multi-robot Coalition,task allocation of intelligent warehouse picking system based on multi robot coalition,,,2019,KSII Transactions on Internet and Information Systems,10.3837/tiis.2019.07.013,10.3837/tiis.2019.07.013,,,crossref:10.3837/tiis.2019.07.013,crossref,crossref,F12:primary,metadata_verified,metadata_verified,not_evidence,pending,,,19,crossref,2026-09-13T23:43:15.214384+00:00,unique,unique,,,crossref,10.3837/tiis.2019.07.013,F12,primary,https://doi.org/10.3837/tiis.2019.07.013,
C4B03114F7214,Balance Recovery Method of Walking Robot Based on Orbital Energy Model,balance recovery method of walking robot based on orbital energy model,Fei LIU; Xiaoping CHEN,fei liu; xiaoping chen,2011,ROBOT,10.3724/sp.j.1218.2011.00244,10.3724/sp.j.1218.2011.00244,,,crossref:10.3724/sp.j.1218.2011.00244,crossref,crossref,F12:primary,metadata_verified,metadata_verified,not_evidence,pending,,,1,crossref,2026-09-13T23:43:15.214404+00:00,unique,unique,,,crossref,10.3724/sp.j.1218.2011.00244,F12,primary,https://doi.org/10.3724/sp.j.1218.2011.00244,
C7356DB6C78C9,Multi-Robot Cooperation Coalition Formation Based on Genetic Algorithm,multi robot cooperation coalition formation based on genetic algorithm,Hui-yi Liu; Jin-feng Chen,hui-yi liu; jin-feng chen,2006,2006 International Conference on Machine Learning and Cybernetics,10.1109/icmlc.2006.258820,10.1109/icmlc.2006.258820,,,crossref:10.1109/icmlc.2006.258820,crossref,crossref,F12:primary,metadata_verified,metadata_verified,not_evidence,pending,,,14,crossref,2026-09-13T23:43:15.214422+00:00,unique,unique,,,crossref,10.1109/icmlc.2006.258820,F12,primary,https://doi.org/10.1109/icmlc.2006.258820,
CFE112E4854CA,On the Twist Recovery Methodologies After Failure,on the twist recovery methodologies after failure,Leila Notash,leila notash,2012,Latest Advances in Robot Kinematics,10.1007/978-94-007-4620-6_2,10.1007/978-94-007-4620-6_2,,,crossref:10.1007/978-94-007-4620-6_2,crossref,crossref,F12:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.214438+00:00,unique,unique,,,crossref,10.1007/978-94-007-4620-6_2,F12,primary,https://doi.org/10.1007/978-94-007-4620-6_2,
CAB4D78B697E9,A User Multi-Robot System Interaction Paradigm for a Multi-Robot Mission Editor,a user multi robot system interaction paradigm for a multi robot mission editor,Saidi Francois; Pradel Gilbert,saidi francois; pradel gilbert,2008,Recent Advances in Multi Robot Systems,10.5772/5483,10.5772/5483,,,crossref:10.5772/5483,crossref,crossref,F12:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.214458+00:00,unique,unique,,,crossref,10.5772/5483,F12,primary,https://doi.org/10.5772/5483,
CCB32A2EA2FB1,Robot service failure: interaction effect of robot language style and customers’ sense of humor on service failure recovery,robot service failure interaction effect of robot language style and customers sense of humor on service failure recovery,Yunxia Shi; Bu Zhang; Rumeng Zhang; Lingling Yu,yunxia shi; bu zhang; rumeng zhang; lingling yu,2026,Journal of Service Theory and Practice,10.1108/jstp-03-2025-0099,10.1108/jstp-03-2025-0099,"<jats:sec> <jats:title>Purpose</jats:title> <jats:p>This study examines the interaction effect of service robot language style (rational vs humorous) and customers’ sense of humor on recovery from artificial intelligence (AI) service failure and explores the recovery effects’ mechanisms and boundary conditions.</jats:p> </jats:sec> <jats:sec> <jats:title>Design/methodology/approach</jats:title> <jats:p>Three experiments corresponding to three situations (airports, restaurants and hotels) and inter-group control experiments were performed. Participants (N = 627) were exposed to robot service failure scenarios with manipulated language styles and responsibility attributions. Hypotheses were tested using ANOVA, moderated mediation analysis and F-tests for the interaction effect.</jats:p> </jats:sec> <jats:sec> <jats:title>Findings</jats:title> <jats:p>Rational language enhanced satisfaction among low-humor customers by triggering perceived empathy, whereas humorous language was more effective among high-humor customers. Responsibility attribution moderated these effects: attributing failures to service robots (vs employees) strengthened the interaction between language style and sense of humor.</jats:p> </jats:sec> <jats:sec> <jats:title>Research limitations/implications</jats:title> <jats:p>This study has three limitations: (1) It focuses solely on robots’ linguistic styles (e.g. humor vs rationality), neglecting multimodal behavioral expressions (e.g. facial cues, gestures) that may enhance recovery effectiveness. (2) This study only explored the recovery effects for a single robot humor language type and the general severity of robot service failures. In the future, it is suggested to explore the recovery of robots by increasing the types of humor and different degrees of service failures. (3) Human–robot–customer triadic collaboration is unexplored. Further investigations should address how employee–robot coordination impacts satisfaction and whether human intervention remains critical in AI-driven service contexts.</jats:p> </jats:sec> <jats:sec> <jats:title>Practical implications</jats:title> <jats:p>Service companies should use AI technology to evaluate customers’ sense of humor and adopt corresponding language style recovery strategies. Training employees to clarify responsibility boundaries between humans and robots can enhance recovery effectiveness.</jats:p> </jats:sec> <jats:sec> <jats:title>Originality/value</jats:title> <jats:p>This study highlights the importance of matching service robot language style with customer humor in the recovery from robot service failures and verifies the moderating effect of robot failure attribution, which has rarely been studied.</jats:p> </jats:sec>",,crossref:10.1108/jstp-03-2025-0099,crossref,crossref,F12:primary,metadata_verified,metadata_verified,not_evidence,pending,,,7,crossref,2026-09-13T23:43:15.214568+00:00,unique,unique,,,crossref,10.1108/jstp-03-2025-0099,F12,primary,https://doi.org/10.1108/jstp-03-2025-0099,
C9805FB4FB594,Virtual Environment-Based Multi-Operator Multi-Robot Cooperative Teleoperation System,virtual environment based multi operator multi robot cooperative teleoperation system,Liang MA; Jihong YAN; Jie ZHAO; Zhifeng CHEN,liang ma; jihong yan; jie zhao; zhifeng chen,2011,ROBOT,10.3724/sp.j.1218.2011.00169,10.3724/sp.j.1218.2011.00169,,,crossref:10.3724/sp.j.1218.2011.00169,crossref,crossref,F12:primary,metadata_verified,metadata_verified,not_evidence,pending,,,1,crossref,2026-09-13T23:43:15.214592+00:00,unique,unique,,,crossref,10.3724/sp.j.1218.2011.00169,F12,primary,https://doi.org/10.3724/sp.j.1218.2011.00169,
CC1697E0C2E40,Distributed and Communication-Aware Coalition Formation and Task Assignment in Multi-Robot Systems,distributed and communication aware coalition formation and task assignment in multi robot systems,Petra Mazdin; Bernhard Rinner,petra mazdin; bernhard rinner,2021,IEEE Access,10.1109/access.2021.3061149,10.1109/access.2021.3061149,,,crossref:10.1109/access.2021.3061149,crossref,crossref,F12:primary,metadata_verified,metadata_verified,not_evidence,pending,,,32,crossref,2026-09-13T23:43:15.214615+00:00,unique,unique,,,crossref,10.1109/access.2021.3061149,F12,primary,https://doi.org/10.1109/access.2021.3061149,
C46EB2C3DF5F6,Optimizing Coalition Formation Strategies for Scalable Multi-Robot Task Allocation: A Comprehensive Survey of Methods and Mechanisms,optimizing coalition formation strategies for scalable multi robot task allocation a comprehensive survey of methods and mechanisms,Krishna Arjun; David Parlevliet; Hai Wang; Amirmehdi Yazdani,krishna arjun; david parlevliet; hai wang; amirmehdi yazdani,2025,,10.20944/preprints202505.0606.v1,10.20944/preprints202505.0606.v1,"<jats:p>In practical applications, the utilization of multi-robot systems (MRS) is extensive and spans various domains such as search and rescue operations, mining operations, agricultural tasks, and ware-house management. The surge in demand for MRS has prompted extensive exploration of Multi Robot Task Allocation (MRTA). Researchers have devised a range of methodologies to tackle MRTA problems, aiming to achieve optimal solutions, yet there remains room for further enhancements in this field. Among the complex challenges in MRTA, the identification of an optimal coalition formation (CF) solution stands out as one of the NP-hard (Nondeterministic Polynomial time) problems. CF pertains to the effective coordination and grouping of agents or robots for efficient task execution achieved through optimal task allocation. In this context, this paper delivers a succinct overview of dynamic task allocation and CF strategies. It conducts a comprehensive examination of diverse strategies employed for MRTA. The analysis encompasses the advantages, disadvantages, and comparative assessments of these strategies with a focus on CF. Furthermore, this study introduces a novel classification system for prominent task allocation methods and compares these methods with simulation analysis. The fidelity and effectiveness of the proposed CF approach are substantiated through comparative assessments and simulation studies.</jats:p>",,crossref:10.20944/preprints202505.0606.v1,crossref,crossref,F12:primary,metadata_verified,metadata_verified,not_evidence,pending,,,3,crossref,2026-09-13T23:43:15.214675+00:00,unique,unique,,,crossref,10.20944/preprints202505.0606.v1,F12,primary,https://doi.org/10.20944/preprints202505.0606.v1,
CEA4C4196E1B0,Multi-Robot Path Planning,multi robot path planning,Pavel Surynek,pavel surynek,2011,"Multi-Robot Systems, Trends and Development",10.5772/12906,10.5772/12906,,,crossref:10.5772/12906,crossref,crossref,F12:primary,metadata_verified,metadata_verified,not_evidence,pending,,,12,crossref,2026-09-13T23:43:15.214689+00:00,unique,unique,,,crossref,10.5772/12906,F12,primary,https://doi.org/10.5772/12906,
C9012EE4E8508,MuRoCo: A Framework for Capability- and Situation-Aware Coalition Formation in Cooperative Multi-Robot Systems,muroco a framework for capability and situation aware coalition formation in cooperative multi robot systems,Florian Rohrmüller; Dirk Wollherr; Martin Buss,florian rohrmüller; dirk wollherr; martin buss,2012,Journal of Intelligent &amp; Robotic Systems,10.1007/s10846-012-9654-0,10.1007/s10846-012-9654-0,,,crossref:10.1007/s10846-012-9654-0,crossref,crossref,F12:primary,metadata_verified,metadata_verified,not_evidence,pending,,,5,crossref,2026-09-13T23:43:15.214715+00:00,unique,unique,,,crossref,10.1007/s10846-012-9654-0,F12,primary,https://doi.org/10.1007/s10846-012-9654-0,
CB5E639CF2109,Effective Heuristics for Multi-Robot Path Planning in Warehouse Environments,effective heuristics for multi robot path planning in warehouse environments,Shuai D. Han; Jingjin Yu,shuai d. han; jingjin yu,2019,2019 International Symposium on Multi-Robot and Multi-Agent Systems (MRS),10.1109/mrs.2019.8901065,10.1109/mrs.2019.8901065,,,crossref:10.1109/mrs.2019.8901065,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,17,crossref,2026-09-13T23:43:15.221576+00:00,unique,unique,,,crossref,10.1109/mrs.2019.8901065,F13,primary,https://doi.org/10.1109/mrs.2019.8901065,
C9D327269DD93,Traffic Management Strategies for Multi-Robotic Rigid Payload Transport Systems: Extended Abstract,traffic management strategies for multi robotic rigid payload transport systems extended abstract,Yahnit Sirineni; Pulkit Verma; Kamalakar Karlapalem,yahnit sirineni; pulkit verma; kamalakar karlapalem,2019,2019 International Symposium on Multi-Robot and Multi-Agent Systems (MRS),10.1109/mrs.2019.8901082,10.1109/mrs.2019.8901082,,,crossref:10.1109/mrs.2019.8901082,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.221619+00:00,unique,unique,,,crossref,10.1109/mrs.2019.8901082,F13,primary,https://doi.org/10.1109/mrs.2019.8901082,
CC4DCD9C36AAD,Adaptive Task Planning for Multi-Robot Smart Warehouse,adaptive task planning for multi robot smart warehouse,Ali Bolu; Omer Korcak,ali bolu; omer korcak,2021,IEEE Access,10.1109/access.2021.3058190,10.1109/access.2021.3058190,,,crossref:10.1109/access.2021.3058190,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,103,crossref,2026-09-13T23:43:15.221643+00:00,unique,unique,,,crossref,10.1109/access.2021.3058190,F13,primary,https://doi.org/10.1109/access.2021.3058190,
C4597D3D9B99B,Reinforcement Learning-Based Multi-Robot Path Planning and Congestion Management in Warehouse Order Picking,reinforcement learning based multi robot path planning and congestion management in warehouse order picking,Muhammad Shahab Alam; Muhammad Umer Khan; Ahmet Gunes,muhammad shahab alam; muhammad umer khan; ahmet gunes,2024,2024 26th International Multi-Topic Conference (INMIC),10.1109/inmic64792.2024.11004328,10.1109/inmic64792.2024.11004328,,,crossref:10.1109/inmic64792.2024.11004328,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,1,crossref,2026-09-13T23:43:15.221671+00:00,unique,unique,,,crossref,10.1109/inmic64792.2024.11004328,F13,primary,https://doi.org/10.1109/inmic64792.2024.11004328,
C820C71A24D31,Collision Chart for Deadlock-Free Velocity Planning: Application to Multi-Robot Traffic,collision chart for deadlock free velocity planning application to multi robot traffic,Joris Tillet; Rémi Sainct; Aurélien Cord,joris tillet; rémi sainct; aurélien cord,2023,,10.2139/ssrn.4600287,10.2139/ssrn.4600287,,,crossref:10.2139/ssrn.4600287,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.221698+00:00,unique,unique,,,crossref,10.2139/ssrn.4600287,F13,primary,https://doi.org/10.2139/ssrn.4600287,
C32C9E62626A1,Collision Chart for Deadlock-Free Velocity Planning: Application to Multi-Robot Traffic,collision chart for deadlock free velocity planning application to multi robot traffic,Joris Tillet; Rémi Sainct; Aurélien Cord,joris tillet; rémi sainct; aurélien cord,2024,,10.2139/ssrn.4682564,10.2139/ssrn.4682564,,,crossref:10.2139/ssrn.4682564,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.221725+00:00,unique,unique,,,crossref,10.2139/ssrn.4682564,F13,primary,https://doi.org/10.2139/ssrn.4682564,
C2634742126FB,Multi-Robot Path Planning in Narrow Warehouse Environments with Fast Feasibility Heuristics,multi robot path planning in narrow warehouse environments with fast feasibility heuristics,Jiaxi Huo; Ronghao Zheng; Senlin Zhang; Meiqin Liu,jiaxi huo; ronghao zheng; senlin zhang; meiqin liu,2022,2022 41st Chinese Control Conference (CCC),10.23919/ccc55666.2022.9902480,10.23919/ccc55666.2022.9902480,,,crossref:10.23919/ccc55666.2022.9902480,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,2,crossref,2026-09-13T23:43:15.221754+00:00,unique,unique,,,crossref,10.23919/ccc55666.2022.9902480,F13,primary,https://doi.org/10.23919/ccc55666.2022.9902480,
CE72251706A18,A Multi-robot Task Allocation and Path Planning Method for Warehouse System,a multi robot task allocation and path planning method for warehouse system,Yulin Mei; Sheng Li; Chen Chen; Andong Han,yulin mei; sheng li; chen chen; andong han,2021,2021 40th Chinese Control Conference (CCC),10.23919/ccc52363.2021.9549796,10.23919/ccc52363.2021.9549796,,,crossref:10.23919/ccc52363.2021.9549796,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,8,crossref,2026-09-13T23:43:15.221778+00:00,unique,unique,,,crossref,10.23919/ccc52363.2021.9549796,F13,primary,https://doi.org/10.23919/ccc52363.2021.9549796,
CF54BA7A74743,A Coordinated Path Planning Algorithm for Multi-Robot in Intelligent Warehouse,a coordinated path planning algorithm for multi robot in intelligent warehouse,Xin Chen; Yanjie Li; Lintao Liu,xin chen; yanjie li; lintao liu,2019,2019 IEEE International Conference on Robotics and Biomimetics (ROBIO),10.1109/robio49542.2019.8961586,10.1109/robio49542.2019.8961586,,,crossref:10.1109/robio49542.2019.8961586,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,22,crossref,2026-09-13T23:43:15.221802+00:00,unique,unique,,,crossref,10.1109/robio49542.2019.8961586,F13,primary,https://doi.org/10.1109/robio49542.2019.8961586,
C90D85D679788,Safe and Efficient Multi-Robot Path Planning for Warehouse Environments,safe and efficient multi robot path planning for warehouse environments,Doniddorj Bayanjargal; Haruaki Ikushima; Takuma Nakao; Junji Takahashi; Naoki Uchiyama,doniddorj bayanjargal; haruaki ikushima; takuma nakao; junji takahashi; naoki uchiyama,2025,2025 IEEE International Conference on Mechatronics and Automation (ICMA),10.1109/icma65362.2025.11120655,10.1109/icma65362.2025.11120655,,,crossref:10.1109/icma65362.2025.11120655,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.221828+00:00,unique,unique,,,crossref,10.1109/icma65362.2025.11120655,F13,primary,https://doi.org/10.1109/icma65362.2025.11120655,
C5C3EC0DA7BED,Decentralized Collision Avoidance and Motion Planning for Multi-Robot Deformable Payload Transport Systems,decentralized collision avoidance and motion planning for multi robot deformable payload transport systems,Yahnit Sirineni; Rahul Tallamraju; Abhay Rawat; Kamalakar Karlapalem,yahnit sirineni; rahul tallamraju; abhay rawat; kamalakar karlapalem,2020,"2020 IEEE International Symposium on Safety, Security, and Rescue Robotics (SSRR)",10.1109/ssrr50563.2020.9292636,10.1109/ssrr50563.2020.9292636,,,crossref:10.1109/ssrr50563.2020.9292636,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,3,crossref,2026-09-13T23:43:15.221855+00:00,unique,unique,,,crossref,10.1109/ssrr50563.2020.9292636,F13,primary,https://doi.org/10.1109/ssrr50563.2020.9292636,
CEA4C4196E1B0,Multi-Robot Path Planning,multi robot path planning,Pavel Surynek,pavel surynek,2011,"Multi-Robot Systems, Trends and Development",10.5772/12906,10.5772/12906,,,crossref:10.5772/12906,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,12,crossref,2026-09-13T23:43:15.221872+00:00,unique,unique,,,crossref,10.5772/12906,F13,primary,https://doi.org/10.5772/12906,
CD707C4C60C81,Coordination of multi-robot path planning for warehouse application using smart approach for identifying destinations,coordination of multi robot path planning for warehouse application using smart approach for identifying destinations,Kaushlendra Sharma; Rajesh Doriya,kaushlendra sharma; rajesh doriya,2021,Intelligent Service Robotics,10.1007/s11370-021-00363-w,10.1007/s11370-021-00363-w,,,crossref:10.1007/s11370-021-00363-w,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,42,crossref,2026-09-13T23:43:15.221899+00:00,unique,unique,,,crossref,10.1007/s11370-021-00363-w,F13,primary,https://doi.org/10.1007/s11370-021-00363-w,
CC5C89853ED16,Design of a Multi-robot Bin Packing System in an Automatic Warehouse,design of a multi robot bin packing system in an automatic warehouse,S. J. You; S. H. Ji,s. j. you; s. h. ji,2014,"Proceedings of the 11th International Conference on Informatics in Control, Automation and Robotics",10.5220/0005098505330538,10.5220/0005098505330538,,,crossref:10.5220/0005098505330538,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,1,crossref,2026-09-13T23:43:15.221923+00:00,unique,unique,,,crossref,10.5220/0005098505330538,F13,primary,https://doi.org/10.5220/0005098505330538,
CF7240E6B02A6,Survey and Planning of High-Payload Human-Robot Collaboration: Multi-modal Communication Based on Sensor Fusion,survey and planning of high payload human robot collaboration multi modal communication based on sensor fusion,Gabor Sziebig,gabor sziebig,2020,Lecture Notes in Electrical Engineering,10.1007/978-981-15-2341-0_68,10.1007/978-981-15-2341-0_68,,,crossref:10.1007/978-981-15-2341-0_68,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,2,crossref,2026-09-13T23:43:15.221949+00:00,unique,unique,,,crossref,10.1007/978-981-15-2341-0_68,F13,primary,https://doi.org/10.1007/978-981-15-2341-0_68,
C7BD8F7F94094,Optimization for cooperative task planning of heterogeneous multi-robot systems in an order picking warehouse,optimization for cooperative task planning of heterogeneous multi robot systems in an order picking warehouse,Zilong Zhuang; Zizhao Huang; Yanning Sun; Wei Qin,zilong zhuang; zizhao huang; yanning sun; wei qin,2021,Engineering Optimization,10.1080/0305215x.2020.1821198,10.1080/0305215x.2020.1821198,,,crossref:10.1080/0305215x.2020.1821198,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,19,crossref,2026-09-13T23:43:15.221978+00:00,unique,unique,,,crossref,10.1080/0305215x.2020.1821198,F13,primary,https://doi.org/10.1080/0305215x.2020.1821198,
C5EECEFC2C4A1,Path planning for the multi-robot system in intelligent warehouse,path planning for the multi robot system in intelligent warehouse,DanLu Zhang; Bin Zheng; Shun Fu; Xiaoyong Sun,danlu zhang; bin zheng; shun fu; xiaoyong sun,2017,Advances in Energy Science and Equipment Engineering II,10.1201/9781315116167-69,10.1201/9781315116167-69,,,crossref:10.1201/9781315116167-69,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.222002+00:00,unique,unique,,,crossref,10.1201/9781315116167-69,F13,primary,https://doi.org/10.1201/9781315116167-69,
CBB4544CC4701,A study on multi-warehouse robot path planning with an enhanced A* algorithm considering time window,a study on multi warehouse robot path planning with an enhanced a algorithm considering time window,Song Qian; Youbao Chang; Guzailinuer Yiming,song qian; youbao chang; guzailinuer yiming,2026,Measurement Science and Technology,10.1088/1361-6501/ae5dea,10.1088/1361-6501/ae5dea,"<jats:title>Abstract</jats:title> <jats:p>Automated guided vehicles (AGVs) are crucial to the advancement of intelligent manufacturing systems. To ensure collision-free navigation for multiple robots in a warehouse environment, this study investigates the impact of time windows on multi-agent path finding and proposes a two-tier planning approach that integrates an enhanced A* algorithm with an effective conflict resolution strategy. In the first tier, to address the issue of excessive node exploration inherent in traditional A* algorithms due to the design of the heuristic function, we introduce a dynamic adjustment of the heuristic weight based on the distance between the current position and the target. This optimization significantly reduces the number of search nodes, thereby improving computational efficiency. Furthermore, a cubic B-spline curve is employed to smooth the generated paths, providing initial collision-free paths for multiple robots. In the second tier, we analyze various types of conflicts, including blocking conflicts, node conflicts, and position conflicts among the robots by utilizing a time-window graph representation of their paths. Based on this analysis, appropriate decoupling strategies are developed to effectively resolve these conflicts. Finally, simulation results demonstrate that the proposed method successfully generates low-cost, smooth, and collision-free navigation paths for multi-robot systems, thereby improving the overall performance of AGV systems in dynamic environments.</jats:p>",,crossref:10.1088/1361-6501/ae5dea,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.222076+00:00,unique,unique,,,crossref,10.1088/1361-6501/ae5dea,F13,primary,https://doi.org/10.1088/1361-6501/ae5dea,
C8C1D46DF78AA,Multi-Aerial-Robot Planning,multi aerial robot planning,Yasmina Bestaoui Sebbane,yasmina bestaoui sebbane,2020,Multi-UAV Planning and Task Allocation,10.1201/9781003026686-1,10.1201/9781003026686-1,,,crossref:10.1201/9781003026686-1,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.222093+00:00,unique,unique,,,crossref,10.1201/9781003026686-1,F13,primary,https://doi.org/10.1201/9781003026686-1,
C4871C5479EFD,Productivity improvement of an eco friendly warehouse using multi objective optimal robot trajectory planning,productivity improvement of an eco friendly warehouse using multi objective optimal robot trajectory planning,S. Mahalakshmi; A. Arokiasamy; J. Fakrudeen Ali Ahamed,s. mahalakshmi; a. arokiasamy; j. fakrudeen ali ahamed,2019,International Journal of Productivity and Quality Management,10.1504/ijpqm.2019.101517,10.1504/ijpqm.2019.101517,,,crossref:10.1504/ijpqm.2019.101517,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,11,crossref,2026-09-13T23:43:15.222120+00:00,unique,unique,,,crossref,10.1504/ijpqm.2019.101517,F13,primary,https://doi.org/10.1504/ijpqm.2019.101517,
C1850857B82C6,Continuous Path Planning for Multi-Robot in Intelligent Warehouse,continuous path planning for multi robot in intelligent warehouse,G. C. Shen; J. Liu; Y. L. Ding; C. Zhang; J. Y. Duo,g. c. shen; j. liu; y. l. ding; c. zhang; j. y. duo,2024,International Journal of Simulation Modelling,10.2507/ijsimm23-2-co6,10.2507/ijsimm23-2-co6,,,crossref:10.2507/ijsimm23-2-co6,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,1,crossref,2026-09-13T23:43:15.222144+00:00,unique,unique,,,crossref,10.2507/ijsimm23-2-co6,F13,primary,https://doi.org/10.2507/ijsimm23-2-co6,
