v3_registry_id,identity_key,candidate_ids,title,authors,year,venue,doi,abstract,document_type,discovery_origins,provenance_sources,provenance_queries,legacy_screening_decisions,legacy_fulltext_status,legacy_evidence_status,metadata_status,v3_screening_status,v3_screening_reason,v3_allowed_use,duplicate_alias_count
CA8A85A00286F,doi:10.1109/robot.2007.363990,CA8A85A00286F,A complete methodology for generating multi-robot task solutions using ASyMTRe-D and market-based task allocation,"Tang, Fang; Parker, Lynne E.",2007,"PROCEEDINGS OF THE 2007 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION, VOLS 1-10",10.1109/robot.2007.363990,"This paper presents an approach that enables heterogeneous robots to automatically form groups as needed to generate both strongly-cooperative and weakly-cooperative multi-robot task solutions in the same application. The fundamental contribution of this work is the layering of our low-level coalition formation algorithm for generating strongly-cooperative task solutions, with high-level, traditional task allocation methods for weakly-cooperative task solutions. At the low level, coalitions that generate strongly-cooperative multi-robot task solutions are formed using our ASyMTRe-D approach that maps environmental sensors and perceptual and motor schemas to the required flow of information in the robot team, automatically reconfiguring the connections of schemas within and across robots to form efficient solutions. At the high level, a traditional task allocation approach is used to enable individual robots and/or coalitions to compete for weakly-cooperative task assignments through task allocation. We introduce the site clearing task to motivate the work, and then formalize the problem. We then present the approach of layering ASyMTRe-D with task allocation. We validate the approach on a team of robots with the site clearing task. We believe the resulting approach is a flexible system that can handle a broad range of realistic multi-robot applications beyond what is possible using other existing approaches.",Proceedings Paper,historical_seed;v3_open_discovery,wos:F01_primary_wos_plaintext_full_record_cited_references.txt;openalex_snowball;openalex,F01_primary;SB_B_C3EF72778D75A;SB_B_C20FBE73D7292;SB_B_C0C34B3D7DD20;SB_B_CDB5890569C65;F02:primary,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,1
C7E10ADD090CE,doi:10.1016/j.rcim.2026.103271,C7E10ADD090CE,A comprehensive analysis of multi-robot collaborative 3D measurement technologies,Zhihong Zhang; Jingdan Deng; He Xie; Yaonan Wang; Xieyi Gao; Qin Tan; Chao Li,2026,Robotics and Computer-Integrated Manufacturing,10.1016/j.rcim.2026.103271,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_F_C614266B62F30,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C480D6AD1F0F9,doi:10.1109/access.2021.3108177,C480D6AD1F0F9,A Comprehensive Review of Coverage Path Planning in Robotics Using Classical and Heuristic Algorithms,Chee Sheng Tan; Rosmiwati Mohd‐Mokhtar; Mohd Rizal Arshad,2021,IEEE Access,10.1109/access.2021.3108177,,article,historical_seed,openalex;stage1c_query_repair,Q12_multiagent_robotics,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CC820828EAD63,doi:10.1016/j.asoc.2025.114498,CC820828EAD63,"A comprehensive review on multi robot task assignment and path planning: Operational constraints, challenges, and potentials of deep reinforcement learning",Suaib Al Mahmud; Azhar Mohd Ibrahim; Mazbahur Rahman Khan,2025,Applied Soft Computing,10.1016/j.asoc.2025.114498,,article,historical_seed,openalex;openalex_snowball,SB_F_C3EF72778D75A;SB_F_C20FBE73D7292;SB_F_C8620A2DF94BF;SB_F_C9A98F3EFEE56,include_fulltext,acquired_pdf,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C63239EAD5F69,doi:10.1109/access.2021.3070634,C63239EAD5F69,A Comprehensive Review on NSGA-II for Multi-Objective Combinatorial Optimization Problems,Shanu Verma; Millie Pant; Václav Snåšel,2021,IEEE Access,10.1109/access.2021.3070634,,,v3_open_discovery,openalex,F06:primary;F09:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CFD9400F30535,doi:10.1145/3711953,CFD9400F30535,A Comprehensive Survey of Data-Driven Solutions for LoRaWAN: Challenges and Future Directions,Poonam Maurya; Abhishek Hazra; Preti Kumari; Troels B. Sørensen; Sajal K. Das,2025,ACM Transactions on Internet of Things,10.1145/3711953,,article,historical_seed,openalex;openalex_snowball,SB_F_CF6F8F5117640,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CFD3FCCE87434,doi:10.1109/tsmcc.2007.913919,CFD3FCCE87434,A Comprehensive Survey of Multiagent Reinforcement Learning,Lucian Buşoniu; Robert Babuška; Bart De Schutter,2008,IEEE Transactions on Systems Man and Cybernetics Part C (Applications and Reviews),10.1109/tsmcc.2007.913919,,article,historical_seed,openalex;openalex_snowball,SB_B_CE3EC521638F5;Q12_multiagent_robotics,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C1C7038247100,doi:10.1177/0278364913496484,C1C7038247100,A comprehensive taxonomy for multi-robot task allocation,G. Ayorkor Korsah; Anthony Stentz; M. Bernardine Dias,2013,The International Journal of Robotics Research,10.1177/0278364913496484,,article,historical_seed,openalex;openalex_snowball,SB_B_C3EF72778D75A;SB_B_CD9E8C3865AB6;SB_B_C20FBE73D7292;SB_B_C1E34C4925F5C;SB_B_C0C34B3D7DD20;SB_B_C8620A2DF94BF;SB_B_CD4F0CFD7E495;SB_B_CA9EA6431B5EC;SB_B_C9A98F3EFEE56;SB_B_CECDDA7DEC190;SB_B_C8E901D1895BA;SB_B_C981388000750;SB_B_C55AEC4EE9876,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C594FB8DD8764,doi:10.1109/iat.2007.29,C594FB8DD8764,A Computational Model for Adaptive Emotion Regulation,Tibor Bosse; Matthijs Pontier; Jan Treur,2007,,10.1109/iat.2007.29,,conference-paper,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_C4BF0C9CC85AB,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CF281AD3A9CCA,doi:10.1057/jors.1970.52,CF281AD3A9CCA,A Computational Modification to the Savings Method of Vehicle Scheduling,P. C. Yellow,1970,Journal of the Operational Research Society,10.1057/jors.1970.52,,article,historical_seed,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C752514352CF1,doi:10.1109/tvt.2016.2585018,C752514352CF1,A Consensus-Based Approach for Platooning with Intervehicular Communications and Its Validation in Realistic Scenarios,Stefania Santini; Alessandro Salvi; Antonio Saverio Valente; Antonio Pescapè; Michele Segata; Renato Lo Cigno,2016,IEEE Transactions on Vehicular Technology,10.1109/tvt.2016.2585018,,,v3_open_discovery,openalex,F10:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CD08729954364,doi:10.1016/j.trc.2019.01.004,CD08729954364,A consensus-based distributed trajectory control in a signal-free intersection,Amir Mirheli; Mehrdad Tajalli; Leila Hajibabai; Ali Hajbabaie,2019,Transportation Research Part C Emerging Technologies,10.1016/j.trc.2019.01.004,,,v3_open_discovery,openalex,F04:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CB7615D6CD379,doi:10.1007/s12559-014-9265-0,CB7615D6CD379,A Consensus-Based Grouping Algorithm for Multi-agent Cooperative Task Allocation with Complex Requirements,Simon Hunt; Qinggang Meng; Chris Hinde; Tingwen Huang,2014,Cognitive Computation,10.1007/s12559-014-9265-0,,,v3_open_discovery,openalex,F04:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CD599C28E7DF9,doi:10.1145/1160633.1160724,CD599C28E7DF9,A constraint optimization framework for fractured robot teams,Mary Koes; Katia Sycara; Illah Nourbakhsh,2006,,10.1145/1160633.1160724,,conference-paper,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_CD617355078E3,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C604072FEB3E0,title-year:a constraint based approach for multiple non holonomic vehicle coordination in industrial scenarios|2012,C604072FEB3E0,A constraint-based approach for multiple non-holonomic vehicle coordination in industrial scenarios,Federico Pecora; Marcello Cirillo,2012,,,,article,historical_seed,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CF5BDC856AB12,doi:10.1023/a:1013617802515,CF5BDC856AB12,A Constraint-Based Method for Project Scheduling with Time Windows,Amedeo Cesta; Angelo Oddi; Stephen F. Smith,2002,Journal of Heuristics,10.1023/a:1013617802515,,article,historical_seed,openalex;openalex_snowball,SB_B_C9A98F3EFEE56,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C15FC2FB96000,doi:10.1109/cdc.1992.371642,C15FC2FB96000,A constructive solution to the gain-phase margin problem,Juan C. Cockburn; Y. Sidar; Allen Tannenbaum,2005,,10.1109/cdc.1992.371642,,conference-paper,historical_seed,openalex;openalex_snowball,SB_B_CE7932A8945FD,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C45578D526942,title-year:a context dependent attention system for a social robot|1999,C45578D526942,A Context-Dependent Attention System for a Social Robot,Cynthia Breazeal; Brian Scassellati,1999,,,,article,historical_seed,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C421EC1A61E1B,doi:10.3390/s23115103,C421EC1A61E1B,A Convex Optimization Approach to Multi-Robot Task Allocation and Path Planning,Tingjun Lei; Pradeep Chintam; Chaomin Luo; Lantao Liu; Gene Eu Jan,2023,Sensors,10.3390/s23115103,,,v3_open_discovery,openalex,F15:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C04AB75BB0237,doi:10.1109/cec.2014.6900348,C04AB75BB0237,A cooperative coevolutionary approach to multi-robot formation control,Seung-Mok Lee; Hyun Myung,2014,2014 IEEE Congress on Evolutionary Computation (CEC),10.1109/cec.2014.6900348,,,v3_open_discovery,crossref,F09:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C61BBDB1CB947,doi:10.1109/tmech.2012.2218254,C61BBDB1CB947,A Cooperative Heterogeneous Mobile Wireless Mechatronic System,Nicola Bezzo; Brian P. Griffin; Patricio J. Cruz; John E. Donahue; Rafael Fierro; John Wood,2012,IEEE/ASME Transactions on Mechatronics,10.1109/tmech.2012.2218254,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_CECDDA7DEC190,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CFB0C0B652867,doi:10.1061/40337(205)12,CFB0C0B652867,A Cooperative Multiple-Robot Survey System,Tao Wei Min; How Khee Yin,1998,Robotics 98,10.1061/40337(205)12,,,v3_open_discovery,crossref,F10:foundational,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CF54BA7A74743,doi:10.1109/robio49542.2019.8961586,CF54BA7A74743,A Coordinated Path Planning Algorithm for Multi-Robot in Intelligent Warehouse,Xin Chen; Yanjie Li; Lintao Liu,2019,2019 IEEE International Conference on Robotics and Biomimetics (ROBIO),10.1109/robio49542.2019.8961586,,,v3_open_discovery,crossref,F13:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C5A20942B565F,doi:10.1016/j.engappai.2025.112548,C5A20942B565F,A cost-effective nash-based allocation method for task distribution of multiple robots in distributed robotic networks,Ali Hamidoğlu; Ömer Melih Gül; Seifedine Kadry; Chiranjibe Jana; Ali Elghirani; G. Gultekin,2025,Engineering Applications of Artificial Intelligence,10.1016/j.engappai.2025.112548,,article,historical_seed,openalex;openalex_snowball,SB_F_C3EF72778D75A;SB_F_C20FBE73D7292,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C99B0FE12F5D6,doi:10.1007/s43154-022-00090-9,C99B0FE12F5D6,A Critical Review of Communications in Multi-robot Systems,Jennifer Gielis; Ajay Shankar; Amanda Prorok,2022,Current Robotics Reports,10.1007/s43154-022-00090-9,,article,historical_seed,openalex;stage1c_query_repair,Q12_multiagent_robotics,maybe_fulltext,acquired_pdf,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CA679A0BE060D,doi:10.1109/icps58381.2023.10128078,CA679A0BE060D,A Data Enhancement Strategy for Multi-Agent Cooperative Hunting based on Deep Reinforcement Learning,Zhenkun Gao; Xiaoyan Dai; Meibao Yao; Xueming Xiao,2023,,10.1109/icps58381.2023.10128078,,conference-paper,historical_seed,openalex;openalex_snowball,SB_F_CDB5890569C65,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C280781B3FE24,doi:10.1007/s10015-023-00908-5,C280781B3FE24,A data grid strategy for non-prehensile object transport by a multi-robot system,"Narvekar, Priyank; Vardy, Andrew",2023,ARTIFICIAL LIFE AND ROBOTICS,10.1007/s10015-023-00908-5,"In this paper, we propose a control strategy for non-prehensile object transport using a multi-robot system. While an object can be unmanageable for a single robot to push and transport, we demonstrate via simulations that a team of cooperative robots can be used to transport such an object. The proposed control strategy is divided into two phases: caging and cooperative transport. In the first phase, the robots start from arbitrary positions and then approach the object to be transported, forming a cage around it. The second phase consists of cooperatively transporting the object ensuring it remains caged during transport. In the proposed strategy, the robots take a decentralized approach where robots behave autonomously while being in indirect communication by leveraging distributed data structures to share their state. Our use of distributed data structures like distributed locks, sets, and maps offered by the data grid concept provides a mechanism for inter-robot communication without development of a new application-specific protocol. To our knowledge, the use of in-memory data grid (IMDG) is new to the field of multi-robot systems. We believe it could provide a promising solution to simplify inter-robot communication. In this paper, we present our design for a coordinated motion control strategy for object transport leveraging IMDG. Finally, we demonstrate our results using a realistic simulator that shows the feasibility of our approach in various environments.",Article; Early Access,historical_seed;v3_open_discovery,wos:F07_primary_wos_plaintext_full_record_cited_references.txt;crossref;openalex,F07_primary;F06:primary;F07:primary,include_fulltext,abstract_only,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,1
CC608784B5C43,doi:10.1109/taes.2022.3224694,CC608784B5C43,A Deadlock-Free Hybrid Estimation of Distribution Algorithm for Cooperative Multi-UAV Task Assignment With Temporally Coupled Constraints,Ruipeng Zhang; Yanxiang Feng; Yikang Yang; Xiaoling Li,2022,IEEE Transactions on Aerospace and Electronic Systems,10.1109/taes.2022.3224694,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_F_CA33AD7B68FB1,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CC92B648B00BD,doi:10.1007/978-94-011-2526-0_13,CC92B648B00BD,A Decentralized Adaptive Controller for Robot Manipulator Trajectory Control,Premal Desai,1992,Robotic Systems,10.1007/978-94-011-2526-0_13,,,v3_open_discovery,crossref,F10:foundational,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CBB0E89E3743A,doi:10.1007/s10846-012-9783-5,CBB0E89E3743A,A Decentralized Architecture for Multi-Robot Systems Based on the Null-Space-Behavioral Control with Application to Multi-Robot Border Patrolling,Alessandro Marino; Lynne E. Parker; Gianluca Antonelli; Fabrizio Caccavale,2012,Journal of Intelligent & Robotic Systems,10.1007/s10846-012-9783-5,,article,historical_seed,openalex;openalex_snowball,SB_B_C0C34B3D7DD20,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C017FB02553B5,doi:10.4018/978-1-5225-8060-7.ch043,C017FB02553B5,A Decentralized Control Architecture to Achieve Synchronized Task Behaviors in Autonomous Cooperative Multi-Robot Systems,Gen'ichi Yasuda,2019,Rapid Automation,10.4018/978-1-5225-8060-7.ch043,"<jats:p>This chapter describes a method for designing decentralized simulation and control architecture for multiple robot systems based on the discrete event net models. Extended Petri nets are adopted as an effective tool to describe, design, and control cooperative behavior of multiple robots based on asynchronous, concurrent processes. By hierarchical decomposition of the net model of the overall system, global and local Petri net models are assigned to the upper level and the lower level controllers, respectively. For the lower level control, individual net models of robots are executed on separate local controllers. The unified net representation for cooperative control is also proposed. Overall control software is implemented and executed on a general hierarchical and distributed control architecture corresponding to the hardware structure of multiple robot systems.</jats:p>",,v3_open_discovery,crossref,F10:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
