candidate_id,title,title_norm,authors,authors_norm,year,venue,doi,doi_norm,abstract,document_type,source_ids,provenance,provenance_sources,provenance_queries,verification_status,metadata_verification_status,evidence_status,screening_status,legacy_seed_id,wos_ut,citation_count,citation_count_source,retrieved_at_utc,dedup_status,duplicate_status,dedup_parent_candidate_id,notes,source,source_record_id,query_id,window_id,source_url,open_access_url,screening_decision,exclusion_reason,screening_reason,screening_basis,screening_protocol,screening_method,screening_relevant_axes,problem_family,method_family,coordination_architecture,robot_type,heterogeneity,coalition_or_team,physical_transport,contact_or_wrench,local_communication,robustness_or_failures,industrial_context,theoretical_guarantees_claimed,experimental_platform,semantic_paper_id,semantic_arxiv_id
CF1331F6D8F85,Optimizing Coalition Formation Strategies for Scalable Multi-Robot Task Allocation: A Comprehensive Survey of Methods and Mechanisms,optimizing coalition formation strategies for scalable multi robot task allocation a comprehensive survey of methods and mechanisms,Krishna Arjun; David Parlevliet; Hai Wang; Amirmehdi Yazdani,krishna arjun; david parlevliet; hai wang; amirmehdi yazdani,2025,Robotics,10.3390/robotics14070093,10.3390/robotics14070093,"<jats:p>In practical applications, the utilization of multi-robot systems (MRS) is extensive and spans various domains such as search and rescue operations, mining operations, agricultural tasks, and warehouse management. The surge in demand for MRS has prompted extensive exploration of Multi-Robot Task Allocation (MRTA). Researchers have devised a range of methodologies to tackle MRTA problems, aiming to achieve optimal solutions, yet there remains room for further enhancements in this field. Among the complex challenges in MRTA, the identification of an optimal coalition formation (CF) solution stands out as one of the (Nondeterministic Polynomial) NP-hard problems. CF pertains to the effective coordination and grouping of agents or robots for efficient task execution, achieved through optimal task allocation. In this context, this paper delivers a succinct overview of dynamic task allocation and CF strategies. It conducts a comprehensive examination of diverse strategies employed for MRTA. The analysis encompasses the advantages, disadvantages, and comparative assessments of these strategies with a focus on CF. Furthermore, this study introduces a novel classification system for prominent task allocation methods and compares these methods with simulation analysis. The fidelity and effectiveness of the proposed CF approach are substantiated through comparative assessments and simulation studies.</jats:p>",,crossref:10.3390/robotics14070093,crossref,crossref,F01:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,10,crossref,2026-09-13T02:49:28.027755+00:00,unique,unique,,,crossref,10.3390/robotics14070093,F01,primary,https://doi.org/10.3390/robotics14070093,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_abstract_metadata,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination,task_allocation;distributed_coordination,survey,unclear,mobile_robot,unclear,explicit_coalition,unclear,unclear,explicit_local_or_network_constraint,unclear,explicit_industrial,explicit_theory_or_guarantee_terms,explicit_experiment_or_hardware,,
CB12FC29D1F8C,Sub-National Coalition Formation as a Multi-Level Game,sub national coalition formation as a multi level game,Irina Ştefuriuc,irina ştefuriuc,2013,Government Formation in Multi-Level Settings,10.1057/9781137300744_6,10.1057/9781137300744_6,,,crossref:10.1057/9781137300744_6,crossref,crossref,F01:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1,crossref,2026-09-13T02:49:28.027840+00:00,unique,unique,,,crossref,10.1057/9781137300744_6,F01,primary,https://doi.org/10.1057/9781137300744_6,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,unclear,unclear,explicit_coalition,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
C9012EE4E8508,MuRoCo: A Framework for Capability- and Situation-Aware Coalition Formation in Cooperative Multi-Robot Systems,muroco a framework for capability and situation aware coalition formation in cooperative multi robot systems,Florian Rohrmüller; Dirk Wollherr; Martin Buss,florian rohrmüller; dirk wollherr; martin buss,2012,Journal of Intelligent &amp; Robotic Systems,10.1007/s10846-012-9654-0,10.1007/s10846-012-9654-0,,,crossref:10.1007/s10846-012-9654-0,crossref,crossref,F01:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,5,crossref,2026-09-13T02:49:28.027924+00:00,unique,unique,,,crossref,10.1007/s10846-012-9654-0,F01,primary,https://doi.org/10.1007/s10846-012-9654-0,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination;heterogeneous_capabilities,task_allocation;distributed_coordination,unclear,unclear,mobile_robot,unclear,explicit_coalition,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
CA895FC515BE3,Designing Heterogeneous Robot Fleets for Task Allocation and Sequencing,designing heterogeneous robot fleets for task allocation and sequencing,Nils Wilde; Javier Alonso-Mora,nils wilde; javier alonso-mora,2023,2023 International Symposium on Multi-Robot and Multi-Agent Systems (MRS),10.1109/mrs60187.2023.10416795,10.1109/mrs60187.2023.10416795,,,crossref:10.1109/mrs60187.2023.10416795,crossref,crossref,F02:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,2,crossref,2026-09-13T02:49:28.057583+00:00,unique,unique,,,crossref,10.1109/mrs60187.2023.10416795,F02,primary,https://doi.org/10.1109/mrs60187.2023.10416795,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;heterogeneous_capabilities,task_allocation,unclear,unclear,unclear,explicit_heterogeneous,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
CD4502AA5AA1D,Heterogeneous Multi-Robot Cooperative Welding Task Allocation Based on Task-Centered Optimization: An Industrial Case Study,heterogeneous multi robot cooperative welding task allocation based on task centered optimization an industrial case study,Wenbo Liu; Zhian Kuang; Bo Zhou; Shihua Li,wenbo liu; zhian kuang; bo zhou; shihua li,2023,,10.2139/ssrn.4578054,10.2139/ssrn.4578054,,,crossref:10.2139/ssrn.4578054,crossref,crossref,F02:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.057701+00:00,unique,unique,,,crossref,10.2139/ssrn.4578054,F02,primary,https://doi.org/10.2139/ssrn.4578054,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;heterogeneous_capabilities,task_allocation,optimization,unclear,mobile_robot,explicit_heterogeneous,unclear,unclear,unclear,unclear,unclear,explicit_industrial,unclear,unclear,,
CF1F7D26044C3,Task-Centered Heterogeneous Multi-Robot Cooperative Task Allocation and Planning: An Welding Case Study,task centered heterogeneous multi robot cooperative task allocation and planning an welding case study,Wenbo Liu; Zhian Kuang; Yongcong Zhang; Bo Zhou; Shihua Li,wenbo liu; zhian kuang; yongcong zhang; bo zhou; shihua li,2024,,10.2139/ssrn.4733727,10.2139/ssrn.4733727,,,crossref:10.2139/ssrn.4733727,crossref,crossref,F02:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.057787+00:00,unique,unique,,,crossref,10.2139/ssrn.4733727,F02,primary,https://doi.org/10.2139/ssrn.4733727,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;heterogeneous_capabilities,task_allocation,unclear,unclear,mobile_robot,explicit_heterogeneous,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
C481112814407,Task allocation within a heterogeneous multi-robot system,task allocation within a heterogeneous multi robot system,Ivana Budinska; Stefan Havlik,ivana budinska; stefan havlik,2016,2016 Cybernetics &amp; Informatics (K&amp;I),10.1109/cyberi.2016.7438627,10.1109/cyberi.2016.7438627,,,crossref:10.1109/cyberi.2016.7438627,crossref,crossref,F02:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,6,crossref,2026-09-13T02:49:28.057846+00:00,unique,unique,,,crossref,10.1109/cyberi.2016.7438627,F02,primary,https://doi.org/10.1109/cyberi.2016.7438627,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;heterogeneous_capabilities,task_allocation,unclear,unclear,mobile_robot,explicit_heterogeneous,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
C8F6AE52869BC,A Hybrid Dynamic Task Allocation Approach for a Heterogeneous Multi-Robot System,a hybrid dynamic task allocation approach for a heterogeneous multi robot system,,,2007,Proceedings of the 3rd International Workshop on Multi-Agent Robotic Systems,10.5220/0001633800030013,10.5220/0001633800030013,,,crossref:10.5220/0001633800030013,crossref,crossref,F02:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.057902+00:00,unique,unique,,,crossref,10.5220/0001633800030013,F02,primary,https://doi.org/10.5220/0001633800030013,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;heterogeneous_capabilities,task_allocation,unclear,unclear,mobile_robot,explicit_heterogeneous,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
C9B97ECDD4F25,Semantic Feasibility Reasoning for Heterogeneous Multi-Robot Task Allocation,semantic feasibility reasoning for heterogeneous multi robot task allocation,Gungyo In; Gihyeon Kwon; Yechan An; Taeyong Kuc,gungyo in; gihyeon kwon; yechan an; taeyong kuc,2026,Electronics,10.3390/electronics15163562,10.3390/electronics15163562,"<jats:p>In heterogeneous multi-robot systems, allocating tasks efficiently requires determining whether each robot can actually carry out a given task. In existing multi-robot task allocation research, however, such task feasibility has typically been handled inside a particular optimizer or symbolic planner, while spatial traversability has been assessed against static criteria that cannot capture the changes induced by a robot’s loaded state. This paper proposes an ontology-based semantic feasibility reasoning method for heterogeneous multi-robot task allocation. The proposed method defines semantic models for robots, tasks, and places and applies hybrid reasoning, combining declarative reasoning with procedural evaluation, to determine multi-axis capability conditions and loaded-state place reachability. The reasoning result is formalized as an allocator-independent ReasonerOutput that serves as a common input for diverse allocation algorithms. In experiments spanning four scenarios over three fleet configurations and four allocators, together with an ablation study on 200 randomized instances at each of three problem scales, the proposed ReasonerOutput consistently functioned as a shared semantic feasibility constraint. The experiments further showed that both the fleet composition and the loaded state of the target item affect assignment feasibility. These results indicate that, for the static one-shot assignment setting evaluated here, the proposed method makes the task feasibility of heterogeneous robots explicit through semantic reasoning and allows allocators of differing algorithmic character to draw on this feasibility in common.</jats:p>",,crossref:10.3390/electronics15163562,crossref,crossref,F02:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.058100+00:00,unique,unique,,,crossref,10.3390/electronics15163562,F02,primary,https://doi.org/10.3390/electronics15163562,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_abstract_metadata,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;heterogeneous_capabilities,task_allocation,unclear,unclear,mobile_robot,explicit_heterogeneous,unclear,unclear,unclear,unclear,unclear,unclear,explicit_theory_or_guarantee_terms,explicit_experiment_or_hardware,,
C1390A42C9DEC,A Reinforcement Learning Method for Heterogeneous Multi-Robot Task Allocation,a reinforcement learning method for heterogeneous multi robot task allocation,Leibing Xiao; Xuemei Wang; Bin Ren; Yachao Wang; Zhongqiang Zhao; Rui Song; Chaoqun Wang,leibing xiao; xuemei wang; bin ren; yachao wang; zhongqiang zhao; rui song; chaoqun wang,2025,,10.2139/ssrn.5491420,10.2139/ssrn.5491420,,,crossref:10.2139/ssrn.5491420,crossref,crossref,F02:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.058174+00:00,unique,unique,,,crossref,10.2139/ssrn.5491420,F02,primary,https://doi.org/10.2139/ssrn.5491420,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;heterogeneous_capabilities,task_allocation,learning;physical_manipulation,unclear,mobile_robot,explicit_heterogeneous,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
C1D42BCDF0208,CAHT: A Constraint-Aware Heterogeneous Transformer for Real-Time Multi-Robot Task Allocation in Warehouse Environments,caht a constraint aware heterogeneous transformer for real time multi robot task allocation in warehouse environments,Shengshuo Gong; Oleg O. Varlamov,shengshuo gong; oleg o. varlamov,2026,,10.20944/preprints202603.1389.v1,10.20944/preprints202603.1389.v1,"<jats:p>The NP-hard coordination of heterogeneous robots for time-windowed warehouse tasks remains challenging: metaheuristics are precise but slow, whereas neural methods cannot handle heterogeneous constraints, leading to infeasible allocations. This paper presents the Constraint-Aware Heterogeneous Transformer (CAHT), a lightweight encoder–decoder architecture that performs end-to-end task assignment and sequencing in a single forward pass. The central innovation is a dynamic feasibility masking mechanism that enforces capacity and energy constraints directly within the softmax computation, eliminating infeasible allocations at the architectural level. This is complemented by a spatial-bias Transformer encoder and a two-stage supervised–reinforcement learning training paradigm using ALNS-generated labels. Experiments across four problem scales (5–20 robots, 50–200 tasks) demonstrate that CAHT achieves objective values within 7–13% of the ALNS reference while being 29–91× faster (23–104 ms vs. 2–3 s). Constraint violation rates remain below 6% with time-window satisfaction above 94%. Ablation analysis identifies dynamic masking as the dominant contribution (+213% degradation upon removal), and cross-scale generalization reveals that the optimality gap decreases from 13.0% to 10.7% as problem scale grows. With only 0.82M parameters, CAHT occupies a previously vacant region on the speed–quality Pareto frontier, offering a practical path toward real-time autonomous warehouse coordination.</jats:p>",,crossref:10.20944/preprints202603.1389.v1,crossref,crossref,F02:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,2,crossref,2026-09-13T02:49:28.058353+00:00,unique,unique,,,crossref,10.20944/preprints202603.1389.v1,F02,primary,https://doi.org/10.20944/preprints202603.1389.v1,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_abstract_metadata,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination;heterogeneous_capabilities,task_allocation;distributed_coordination,learning;physical_manipulation,unclear,mobile_robot,explicit_heterogeneous,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,explicit_industrial,explicit_theory_or_guarantee_terms,explicit_experiment_or_hardware,,
