idea_id,source_unit_id,corpus,path,source_sha256,kind,locator,depth,title,normalized_title,title_overlap_group,title_overlap_status,sp_target,claim_ids,claim_relation,evidence_status,destination,incorporation_mode,formal_context_result_ids,formal_context_verdicts,formal_context_claim_ids,formal_context_status,semantic_review_status,rationale
IDEA-5a5ff6b20721cc709302,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:91:heading:4,0,3. Determine the matrix B according to ( 1.53),3 determine the matrix b according to 1 53,TITLE-42b6cb59fbbf,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-1783a04520571cb88ab7,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:91:heading:5,0,4. Compute the matrix .(BT )−1,4 compute the matrix bt 1,TITLE-8164b193cdc5,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-dc4e4bf3b963c1bbb710,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:91:heading:6,0,5. Determine matrix. Δ according to ( 1.54),5 determine matrix according to 1 54,TITLE-7ea01a67a988,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-c547476e0cd49a5fc514,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:91:heading:7,0,6. Build the limiting and differential matrices by collecting elements from . Δ,6 build the limiting and differential matrices by collecting elements from,TITLE-49520b23ce3e,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-6036c0b1050ec7652647,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:91:heading:8,0,00 .50 .5,00 50 5,,unique-title,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-81c3ab426854ec99b06f,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:91:heading:9,0,0.500 .5,0 500 5,,unique-title,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-f7e54ace6ef78da6f88a,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:92:heading:1,0,1.6 Fast Computing Schemes for Limiting and Differential Matrices 75,1 6 fast computing schemes for limiting and differential matrices 75,TITLE-40b6853021d6,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-dd587f78b4512f85e87d,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:92:heading:2,0,10 −2,10 2,,unique-title,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-b2064290384d4695aa22,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:92:heading:3,0,11 1,11 1,,unique-title,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-ee422a2a604e0f42adbb,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:92:heading:4,0,00 0,00 0,,unique-title,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-1d751947e3a9f2811485,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:92:heading:5,0,00 0 .25,00 0 25,,unique-title,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-ec608f10938968764529,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:92:heading:6,0,10 .50 .25,10 50 25,TITLE-7d41d493ea3e,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-83371689095305f39ef4,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:92:heading:7,0,00 .50 .5,00 50 5,,unique-title,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-7bf8d61ad405cc588c9f,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:92:heading:8,0,00 .50 .75,00 50 75,TITLE-91382db93d04,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-204aabd47a2f8ad625e6,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:93:heading:1,0,76 1 Discrete Markov Processes and Numerical Algorithms for Markov Chains,76 1 discrete markov processes and numerical algorithms for markov chains,TITLE-5ab5c800c54d,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-5758d61a511a4c9cfb4a,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:93:heading:2,0,0.50 .5,0 50 5,,unique-title,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-6a93c97f6808fb8229fc,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:93:heading:3,0,1.7 Dynamic Programming Algorithms for Markov Chains,1 7 dynamic programming algorithms for markov chains,TITLE-aa750862cda9,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-d6332a3dfa5824a2d07f,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:93:heading:4,0,1.7.1 Determining the State-Time Probabilities with,1 7 1 determining the state time probabilities with,TITLE-c96c24d760e1,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-21e7d673898cb83983e1,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:94:heading:1,0,1.7 Dynamic Programming Algorithms for Markov Chains 77,1 7 dynamic programming algorithms for markov chains 77,TITLE-d8046b509190,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-63b604c07d8ce6a12b13,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:94:heading:2,0,0.30 .30 .40,0 30 30 40,TITLE-952ac554e368,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-3450f3ca7621c701f3f5,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:94:heading:3,0,0.50 0 .50,0 50 0 50,TITLE-69d0e575f541,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-7bc874697a14eac73928,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:94:heading:4,0,00 .40 0 .6,00 40 0 6,TITLE-e1ead1e93d30,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-b63ef12c2156f2b04606,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:94:heading:5,0,00 .30 .50 .2,00 30 50 2,TITLE-52ecfc4b20af,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-0cc5e2037294975f2151,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:94:heading:6,0,0.5 0.6,0 5 0 6,,unique-title,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-9af442fb74f4a8817723,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:95:heading:1,0,78 1 Discrete Markov Processes and Numerical Algorithms for Markov Chains,78 1 discrete markov processes and numerical algorithms for markov chains,TITLE-ae4d9872478a,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-0c5a67cfc6372c82e616,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:95:heading:2,0,0.30 .30 .40,0 30 30 40,TITLE-952ac554e368,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-aa0b7f3de91737633abb,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:95:heading:3,0,0.50 0 .30 .2,0 50 0 30 2,TITLE-395e12bdb124,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-f9f5d389705378a1ac6a,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:95:heading:4,0,00 .60 0 .4,00 60 0 4,TITLE-45e532109de0,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-e7d424b3298e96f73980,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:96:heading:1,0,1.7 Dynamic Programming Algorithms for Markov Chains 79,1 7 dynamic programming algorithms for markov chains 79,TITLE-d7bc02fb1beb,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-3d2030795981e9efc61b,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:96:heading:2,0,0.30 .30 .40,0 30 30 40,TITLE-952ac554e368,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-f9301648ffaf371e068b,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:96:heading:3,0,0.50 0 .30 .2,0 50 0 30 2,TITLE-395e12bdb124,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-4695bcbf860991563e3f,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:96:heading:4,0,00 .60 0 .4,00 60 0 4,TITLE-45e532109de0,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-a3618eb7ce217705a7cd,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:96:heading:5,0,0001 .0,0001 0,,unique-title,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-9645512c8b4c4d98ffce,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:97:heading:1,0,80 1 Discrete Markov Processes and Numerical Algorithms for Markov Chains,80 1 discrete markov processes and numerical algorithms for markov chains,TITLE-c9ed5cfcefc5,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-c7cef1065b8a9c28a874,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:98:heading:1,0,1.7 Dynamic Programming Algorithms for Markov Chains 81,1 7 dynamic programming algorithms for markov chains 81,TITLE-4f7b2f0166bb,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-0350270a8b8f0def2882,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:98:heading:2,0,0.30 .30 .40,0 30 30 40,TITLE-952ac554e368,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-a6500c181fb92185cff9,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:98:heading:3,0,0.50 0 .30 .2,0 50 0 30 2,TITLE-395e12bdb124,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-ffa90ecd335bf406c887,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:98:heading:4,0,00 .60 0 .4,00 60 0 4,TITLE-45e532109de0,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-7e2369403bacf3b8bb18,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:98:heading:5,0,0001 .0,0001 0,,unique-title,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-95379d43a62663ef044b,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:98:heading:6,0,0.1701 0 .1881 0 .1542 0 .4876,0 1701 0 1881 0 1542 0 4876,TITLE-6a2bc11d7ffd,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-deb3ce3b4d4541389c1f,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:98:heading:7,0,0.1455 0 .1584 0 .1335 0 .5626,0 1455 0 1584 0 1335 0 5626,TITLE-692bc3dc0b7c,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-b513cf09927b52f410a1,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:98:heading:8,0,0.1260 0 .0990 0 .0954 0 .6796,0 1260 0 0990 0 0954 0 6796,TITLE-7dee24af75ec,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-819591c990bfdb8f288a,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:99:heading:1,0,82 1 Discrete Markov Processes and Numerical Algorithms for Markov Chains,82 1 discrete markov processes and numerical algorithms for markov chains,TITLE-4ab6456b64fd,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-fbec52aa2c5bc0b42bde,SRC-9afea5b640d8009e,books,material/books/Markov-Decision-Processes-and-Stochastic-Positional-Games.pdf,60c53bce81b085f89b8b6a9da01f07a73f96f7ab2fbb588bc7fd5bd5ef807ca4,pdf-heading-candidate,page:9:heading:1,0,24 May 2023,24 may 2023,TITLE-801d8335a5bb,repeated-within-source,SP1;SP3;transversal,C-SP1-N4-FIV-PILOT,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Encabezado inferido porque el PDF no tiene marcadores; requiere revisión manual.
IDEA-d06045389046fa98162d,SRC-2db0fd66bf8a128b,books,"material/books/Mean-Field-Type Games for Engineers -- JULIAN_ TEMBINE BARREIRO-GOMEZ (HAMIDOU_); Hamidou Tembine -- 1, 2021 -- Taylor & Francis Group; CRC Press -- isbn13 9780367566128 -- 5430c26fc737aa05e5ac101616288164 -- Anna’.pdf",a974a45c782de9f057c28e123b1c9a6bb6113a3121cdf79452530d63dd82d7c6,pdf-bookmark,bookmark:100:page:328,3,10.1.1. Auxiliary Dynamics,10 1 1 auxiliary dynamics,TITLE-dbdff5be5f61,repeated-within-source,SP1;transversal,C-SP1-N4-POPULATION;C-SP1-N4-TAXONOMY,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-9d3b8f08cf612ae2a671,SRC-2db0fd66bf8a128b,books,"material/books/Mean-Field-Type Games for Engineers -- JULIAN_ TEMBINE BARREIRO-GOMEZ (HAMIDOU_); Hamidou Tembine -- 1, 2021 -- Taylor & Francis Group; CRC Press -- isbn13 9780367566128 -- 5430c26fc737aa05e5ac101616288164 -- Anna’.pdf",a974a45c782de9f057c28e123b1c9a6bb6113a3121cdf79452530d63dd82d7c6,pdf-bookmark,bookmark:101:page:329,3,10.1.2. Augmented Formulation of the Constrained MFTG,10 1 2 augmented formulation of the constrained mftg,TITLE-5b0fdc16de75,repeated-within-source,SP1;transversal,C-SP1-N4-POPULATION;C-SP1-N4-TAXONOMY,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
IDEA-dec2f2049947a94bada8,SRC-2db0fd66bf8a128b,books,"material/books/Mean-Field-Type Games for Engineers -- JULIAN_ TEMBINE BARREIRO-GOMEZ (HAMIDOU_); Hamidou Tembine -- 1, 2021 -- Taylor & Francis Group; CRC Press -- isbn13 9780367566128 -- 5430c26fc737aa05e5ac101616288164 -- Anna’.pdf",a974a45c782de9f057c28e123b1c9a6bb6113a3121cdf79452530d63dd82d7c6,pdf-bookmark,bookmark:102:page:330,2,10.2. Semi-explicit Solution of the Constrained Mean-Type Game Problem,10 2 semi explicit solution of the constrained mean type game problem,TITLE-cd176bd722c2,repeated-within-source,SP1;transversal,C-SP1-N4-POPULATION;C-SP1-N4-TAXONOMY,context,candidate,background,consultation-without-copy,,,,not-applicable,consultation-indexed,Tema de consulta; requiere cita primaria verificada antes de respaldar una afirmación.
